File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_182797,12.51,144,12.51,0.644,0.0055,0.3854,84.29219963,106.5213129,129.67812,97.37103254,108.5887974,257.0388443,2.899556397,2,1
SCPT_182797,13.01,145,13.01,0.639,0.0051,0.4201,76.62136674,105.8624236,128.8759939,93.50192628,108.9701026,257.0494865,2.891123524,2,1
SCPT_182797,13.51,148,13.51,0.686,0.0052,0.4316,76.26124343,108.3797513,131.9405668,94.63582166,111.4291866,260.3063675,2.85403978,2,1
SCPT_182797,14.01,147,14.01,0.771,0.007,0.4752,84.09019903,113.5900141,138.2834955,100.2514961,117.3293305,273.2974322,2.838907352,2,1
SCPT_182797,14.51,148,14.51,0.702,0.0054,0.4857,69.64136902,109.478544,133.2782275,91.45895034,114.3990953,266.400904,2.847273829,2,1
SCPT_182797,15.01,151,15.01,0.697,0.0051,0.4865,65.15546046,109.3750535,133.152239,88.97355338,114.8168162,266.6908503,2.841776492,2,1
SCPT_182797,15.51,150,15.51,0.755,0.0061,0.5084,69.16510028,113.0457921,137.6209643,92.4177956,118.9637485,275.4065255,2.826611252,2,1
SCPT_182797,16.01,153,16.01,0.802,0.0059,0.5585,66.83087156,114.4830017,139.3706107,92.19172796,120.7314563,276.5492049,2.786454642,2,1
SCPT_182797,16.51,154,16.51,0.781,0.0058,0.5349,63.41562919,114.2969515,139.1441149,89.8901947,121.1316915,278.0359935,2.798664337,2,1
SCPT_182797,17.01,158,17.01,0.802,0.0058,0.5513,61.73620169,115.3322426,140.4044692,89.3881846,122.608126,280.197642,2.783567775,2,1
SCPT_182797,17.51,158,17.51,0.839,0.0059,0.5993,60.55633041,116.6598981,142.0207456,89.38527777,124.5815732,282.9813085,2.760798676,2,1
