File Name,depth_input,vs_input,Depth,Qc,Fs,u,A07-H,A07-P,R09,Mc15,Mc18
SDMT_92556.csv,20.01,201,20.01,3.9301,0.0292,0.4044,0.084533753,-0.112176541,0.274509473,0.086141202,-0.595166597
SDMT_92556.csv,20.51,217,20.51,15.8241,0.0995,0.156,-0.137818131,-0.334528425,-0.092878003,-0.14645776,-0.694504092
SDMT_92556.csv,21.01,195,21.01,14.0442,0.1038,0.1421,-0.246676045,-0.44338634,-0.182165835,-0.246380297,-0.812112711
SDMT_92556.csv,21.51,209,21.51,14.2595,0.093,0.0807,-0.165506939,-0.362217233,-0.098071221,-0.176655882,-0.734558373
SDMT_92556.csv,22.01,178,22.01,14.9707,0.116,0.0761,-0.364993312,-0.561703606,-0.298059349,-0.368945671,-0.930011711
SDMT_92556.csv,22.51,206,22.51,11.1687,0.0763,0.1946,-0.139319466,-0.336029761,-0.03148079,-0.152138486,-0.732974877
SDMT_92556.csv,23.01,196,23.01,11.1572,0.0566,0.1988,-0.152726478,-0.349436772,-0.040315537,-0.183069991,-0.74946067
SDMT_92556.csv,23.51,194,23.51,11.2572,0.0779,0.2095,-0.208052449,-0.404762743,-0.09078298,-0.227099151,-0.806746136
SDMT_92556.csv,24.01,204,24.01,14.8669,0.1631,0.21,-0.290009754,-0.486720048,-0.201253979,-0.284070142,-0.859928611
SDMT_92556.csv,24.51,223,24.51,15.3974,0.1336,0.2095,-0.175749204,-0.372459499,-0.086832763,-0.189237406,-0.750414094
SDMT_92556.csv,25.01,198,25.01,15.2667,0.1758,0.2108,-0.338719426,-0.535429721,-0.242169349,-0.335311905,-0.910049547
SDMT_92556.csv,25.51,218,25.51,12.9179,0.1426,0.2211,-0.198357088,-0.395067383,-0.075780928,-0.203157989,-0.7903839
SDMT_92556.csv,26.01,229,26.01,14.717,0.1561,0.2234,-0.176708038,-0.373418332,-0.065093912,-0.185610872,-0.75879164
SDMT_92556.csv,26.51,222,26.51,20.0835,0.1718,0.2287,-0.247346099,-0.444056393,-0.175064996,-0.274672034,-0.809412689
SDMT_92556.csv,27,222,27,1.3341,0.015,1.0739,0.446651339,0.249941044,1.043639005,0.31331191,-0.476903866
SDMT_123178.csv,8.01,129,8.01,0.5751,0.0236,0.0523,0.138132938,-0.058577356,-1.661316896,0.191591904,-0.765125386
SDMT_123178.csv,8.51,127,8.51,10.0112,0.014,0.0516,-0.317688256,-0.51439855,-0.231572049,-0.2089208,-0.74932671
SDMT_123178.csv,9.01,134,9.01,2.1233,0.0473,0.0662,-0.168679141,-0.365389435,-0.7159398,-0.048883023,-0.856912019
SDMT_123178.csv,9.51,134,9.51,0.7663,0.0128,0.2613,0.153260034,-0.04345026,-0.420289114,0.19134697,-0.693116049
SDMT_123178.csv,10.01,142,10.01,0.7626,0.0171,0.3636,0.198331065,0.001620771,-0.335552531,0.211746718,-0.685709204
SDMT_123178.csv,10.51,172,10.51,0.7847,0.0131,0.4033,0.398899143,0.202188849,-0.035047884,0.407866627,-0.471944452
SDMT_123178.csv,11.01,165,11.01,0.7921,0.0158,0.448,0.341691924,0.144981629,-0.062515317,0.336491465,-0.549683236
SDMT_123178.csv,11.51,150,11.51,0.8546,0.0169,0.4398,0.215653153,0.018942859,-0.136218769,0.212312262,-0.665541199
SDMT_123178.csv,12.01,142,12.01,1.5275,0.0378,0.5482,-0.03706447,-0.233774764,-0.33925145,-0.004760709,-0.840054852
SDMT_123178.csv,12.51,126,12.51,1.1488,0.0276,0.4959,-0.073283158,-0.269993452,-0.350733022,-0.068514482,-0.926927041
SDMT_123178.csv,13.01,130,13.01,0.9281,0.0226,0.4041,0.012585026,-0.184125269,-0.241513334,-0.000847828,-0.878028327
SDMT_123178.csv,13.51,126,13.51,0.9943,0.023,0.439,-0.038540389,-0.235250684,-0.250628368,-0.053961972,-0.921612588
SDMT_123178.csv,14.01,134,14.01,0.8178,0.0195,0.4102,0.076801307,-0.119908987,-0.099669175,0.039335332,-0.846342536
SDMT_123178.csv,14.51,164,14.51,0.8582,0.0176,0.4666,0.275046486,0.078336192,0.138605286,0.233178619,-0.640217585
SDMT_123178.csv,15.01,257,15.01,0.9097,0.0171,0.3803,0.698808733,0.502098439,0.592443488,0.666970138,-0.196263807
SDMT_123178.csv,15.51,234,15.51,2.1527,0.0675,0.2657,0.29447756,0.097767265,0.149262361,0.326106183,-0.48317964
SDMT_123178.csv,16.01,245,16.01,1.5974,0.0176,0.84,0.538488959,0.341778665,0.529352086,0.517755484,-0.26831238
SDMT_123178.csv,16.51,278,16.51,1.4834,0.0234,0.7428,0.651345895,0.454635601,0.629083016,0.622589487,-0.186210843
SDMT_123178.csv,17.01,274,17.01,1.4246,0.0214,0.7297,0.648808929,0.452098635,0.650791544,0.61304213,-0.196337982
SDMT_123178.csv,17.51,257,17.51,2.3696,0.0313,1.1484,0.454098347,0.257388053,0.472685181,0.436105854,-0.320914476
SDMT_123178.csv,18.01,342,18.01,3.3184,0.031,1.5307,0.679226847,0.482516553,0.730835843,0.66631911,-0.043543062
SDMT_123178.csv,18.51,220,18.51,3.7376,0.0332,1.875,0.213618357,0.016908063,0.278267571,0.194702097,-0.501447855
SDMT_123178.csv,19.01,210,19.01,3.2081,0.0361,0.9145,0.161246855,-0.03546344,0.219052109,0.155819729,-0.564467469
SDMT_123178.csv,19.51,230,19.51,6.8155,0.2066,-0.0103,-0.080309244,-0.277019539,-0.120540922,-0.013725701,-0.712424048
SDMT_123178.csv,20.01,232,20.01,5.5653,0.2759,-0.0621,-0.075477818,-0.272188113,-0.142074613,-0.006929113,-0.74627156
SDMT_123178.csv,20.51,194,20.51,7.5768,0.3797,-0.0674,-0.348871018,-0.545581313,-0.413269893,-0.263604719,-0.975192704
SDMT_123178.csv,21.01,286,21.01,11.791,0.2262,-0.0599,0.039087301,-0.157622993,0.041844503,0.097140515,-0.529090366
SDMT_123178.csv,21.51,215,21.51,2.9801,0.0302,1.4189,0.213818576,0.017108282,0.351738462,0.170429948,-0.548451661
SDMT_123178.csv,22.01,240,22.01,4.8408,0.0423,0.627,0.18692299,-0.009787304,0.301834259,0.176218514,-0.491657223
SDMT_123178.csv,22.51,234,22.51,3.3257,0.0346,1.1356,0.251421991,0.054711697,0.396027139,0.215391105,-0.493758808
SDMT_123178.csv,23,232,23,3.1419,0.0394,1.37,0.252708494,0.0559982,0.407244466,0.204749424,-0.515917397
SDMT_92543.csv,0.51,112,0.51,5.3097,0.0155,-0.0009,-0.038969853,-0.235680148,-0.474362886,0.530718422,-0.17146344
SDMT_92543.csv,1.01,104,1.01,5.7133,0.0797,-0.0007,-0.368599187,-0.565309481,-0.872094585,0.120198169,-0.631852996
SDMT_92543.csv,1.51,94,1.51,6.1169,0.0373,-0.0019,-0.445617621,-0.642327915,-0.772277708,-0.039507554,-0.736494621
SDMT_92543.csv,2.01,181,2.01,3.0915,0.0337,-0.0017,0.280266744,0.08355645,-0.109916722,0.64286931,-0.135412549
SDMT_92543.csv,2.51,153,2.51,4.9272,0.0603,-0.0013,-0.043811388,-0.240521683,-0.37374218,0.297640321,-0.438762812
SDMT_92543.csv,3.01,176,3.01,6.0016,0.0649,-0.0142,0.038285211,-0.158425084,-0.234281639,0.352679117,-0.355692748
SDMT_92543.csv,3.51,221,3.51,10.2485,0.0437,-0.001,0.237009384,0.04029909,0.076887757,0.493407211,-0.1194389
SDMT_92543.csv,4.01,190,4.01,7.72,0.0302,-0.0007,0.133919074,-0.06279122,-0.003444636,0.376712534,-0.254138507
SDMT_92543.csv,4.51,153,4.51,7.2433,0.0502,-0.0023,-0.145609758,-0.342320053,-0.302781281,0.094459567,-0.5660445
SDMT_92543.csv,5.01,190,5.01,5.6441,0.0368,-0.0002,0.120536971,-0.076173323,-0.014428774,0.343513194,-0.333845173
SDMT_92543.csv,5.51,192,5.51,7.4376,0.0514,-0.0036,0.051017547,-0.145692748,-0.072405966,0.260070071,-0.392921616
SDMT_92543.csv,6.01,212,6.01,10.7723,0.0861,-0.0263,0.038547159,-0.158163135,-0.087742683,0.238854653,-0.385610766
SDMT_92543.csv,6.51,194,6.51,9.2423,0.0429,-0.0042,0.040438561,-0.156271734,-0.039787544,0.207790133,-0.402860831
SDMT_92543.csv,7.01,182,7.01,2.2804,0.0237,-0.0059,0.212074889,0.015364594,0.119953208,0.374138428,-0.397936423
SDMT_92543.csv,7.51,174,7.51,0.2045,0.0035,-0.0059,0.788695078,0.591984783,1.089578306,0.81605006,-0.193820992
SDMT_92543.csv,8.01,205,8.01,11.3336,0.1412,-0.015,-0.103254066,-0.29996436,-0.213742802,0.077046671,-0.556548066
SDMT_92543.csv,8.51,182,8.51,7.6393,0.1176,-0.0049,-0.158832253,-0.355542547,-0.256856202,0.013192952,-0.664176282
SDMT_92543.csv,9.01,189,9.01,11.5565,0.1725,-0.0255,-0.229357857,-0.426068151,-0.329244708,-0.056344249,-0.693747753
SDMT_92543.csv,9.51,220,9.51,10.3225,0.1293,-0.0217,-0.031816712,-0.228527006,-0.104503484,0.120708354,-0.517221773
SDMT_92543.csv,10.01,208,10.01,9.3423,0.053,-0.0299,0.03067203,-0.166038265,0.008557633,0.138764353,-0.469597178
SDMT_92543.csv,10.51,192,10.51,10.1495,0.1347,-0.0286,-0.184041601,-0.380751895,-0.238282379,-0.044181287,-0.683843576
SDMT_92543.csv,11.01,203,11.01,9.2733,0.1123,-0.0276,-0.099720071,-0.296430365,-0.133954838,0.026705566,-0.615579572
SDMT_92543.csv,11.51,210,11.51,9.7305,0.1331,-0.0266,-0.099250543,-0.295960838,-0.132566948,0.027226435,-0.61536095
SDMT_92543.csv,12.01,140,12.01,4.4985,0.0756,-0.0247,-0.33755954,-0.534269835,-0.326789496,-0.23201263,-0.952341447
SDMT_92543.csv,12.51,224,12.51,5.6215,0.1114,-0.0563,0.050158138,-0.146552156,0.049592895,0.162383996,-0.544703715
SDMT_92543.csv,13.01,263,13.01,14.7126,0.0766,-0.0093,0.152586677,-0.044123617,0.136519457,0.20453995,-0.352541446
SDMT_92543.csv,13.51,293,13.51,12.9695,0.0696,-0.0052,0.276511339,0.079801045,0.278739868,0.328187679,-0.240672575
SDMT_92543.csv,14.01,309,14.01,12.1332,0.0753,-0.0032,0.318915527,0.122205232,0.332159533,0.374318411,-0.20643801
SDMT_92543.csv,14.51,333,14.51,17.8265,0.1134,-0.0026,0.306334899,0.109624605,0.285289292,0.349984807,-0.196583118
SDMT_92543.csv,15.01,354,15.01,16.1562,0.1023,-0.0016,0.384175255,0.187464961,0.379412338,0.424438,-0.129880423
SDMT_92543.csv,15.51,302,15.51,11.4873,0.0923,-0.0057,0.259899265,0.063188971,0.294198382,0.314109246,-0.281144331
SDMT_92543.csv,16.01,400,16.01,15.4555,0.1125,-0.0075,0.486300197,0.289589902,0.497067261,0.527171695,-0.036058053
SDMT_92543.csv,16.51,297,16.51,9.2154,0.0375,-0.0108,0.366334177,0.169623882,0.443050364,0.386535653,-0.194924847
SDMT_92543.csv,17.01,287,17.01,11.7487,0.0292,-0.0139,0.339040362,0.142330067,0.389580408,0.329783063,-0.205997886
SDMT_92543.csv,17.51,353,17.51,15.4084,0.0315,-0.0621,0.523723465,0.327013171,0.535309313,0.483373564,-0.018204751
SDMT_92543.csv,18.01,381,18.01,19.7255,0.0716,-0.057,0.484375122,0.287664828,0.47400912,0.44815795,-0.057568425
SDMT_92543.csv,18.51,361,18.51,20.8673,0.3035,-0.0464,0.182956289,-0.013754006,0.185165425,0.258644966,-0.306591642
SDMT_92543.csv,19,353,19,13.1903,0.2162,-0.0413,0.256849144,0.060138849,0.311833574,0.324795042,-0.287857369
SDMT_100703.csv,0.51,91,0.51,1.877,0.0188,0.0066,-0.102810553,-0.299520847,-0.866458098,0.456798582,-0.396500027
SDMT_100703.csv,1.01,155,1.01,2.997,0.0534,0.0113,0.173260819,-0.023449475,-0.426699996,0.645377111,-0.17598476
SDMT_100703.csv,1.51,176,1.51,13.4554,0.1175,0.0376,-0.038261231,-0.234971525,-0.364996705,0.378924912,-0.264306865
SDMT_100703.csv,2.01,160,2.01,17.3442,0.1345,0.0741,-0.20709683,-0.403807124,-0.480955835,0.156325935,-0.451426445
SDMT_100703.csv,2.51,208,2.51,11.3554,0.0671,0.0566,0.157086581,-0.039623713,-0.068151792,0.475642924,-0.151731833
SDMT_100703.csv,3.01,169,3.01,4.9051,0.0353,0.0045,0.088907185,-0.107803109,-0.146359386,0.391689993,-0.315619668
SDMT_100703.csv,3.51,150,3.51,8.2599,0.0482,0.0059,-0.143289709,-0.340000003,-0.324621336,0.128808415,-0.518111407
SDMT_100703.csv,4.01,225,4.01,6.5695,0.0466,0.0016,0.274038142,0.077327848,0.097134703,0.533025135,-0.14025661
SDMT_100703.csv,4.51,256,4.51,14.3524,0.1201,0.0118,0.192392172,-0.004318122,0.014817034,0.438324385,-0.169765656
SDMT_100703.csv,5.01,171,5.01,7.5443,0.046,0.0052,-0.041880695,-0.238590989,-0.170839348,0.177845619,-0.470361694
SDMT_100703.csv,5.51,203,5.51,7.6999,0.0944,0.0144,0.030578987,-0.166131308,-0.13248562,0.260333823,-0.416494863
SDMT_100703.csv,6.01,438,6.01,8.0732,0.0384,0.0053,0.889374248,0.692663954,0.801483732,1.073039446,0.447124991
SDMT_100703.csv,6.51,195,6.51,15.6798,0.0847,0.0183,-0.078391202,-0.275101496,-0.189938841,0.080355421,-0.490062633
SDMT_100703.csv,7.01,217,7.01,7.6584,0.0594,0.0054,0.123717116,-0.072993178,0.037343533,0.299317983,-0.350456996
SDMT_100703.csv,7.51,246,7.51,16.7946,0.1179,0.018,0.082059554,-0.11465074,-0.026052731,0.23562193,-0.337385366
SDMT_100703.csv,8.01,250,8.01,16.2346,0.1329,0.016,0.073430573,-0.123279722,-0.029768492,0.228776067,-0.35288104
SDMT_100703.csv,8.51,272,8.51,6.7562,0.0595,0.0108,0.339907858,0.143197563,0.289409439,0.489227021,-0.172901193
SDMT_100703.csv,9.01,204,9.01,21.8086,0.1796,0.0165,-0.210660131,-0.407370425,-0.319937042,-0.074767182,-0.627317731
SDMT_100703.csv,9.51,213,9.51,14.5753,0.0865,0.0177,-0.036412903,-0.233123197,-0.097512501,0.072057879,-0.499851357
SDMT_100703.csv,10.01,205,10.01,8.1095,0.0542,0.0002,0.027268483,-0.169441811,0.012285842,0.142756307,-0.485988628
SDMT_100703.csv,10.51,213,10.51,17.2094,0.1096,0.0088,-0.093443248,-0.290153542,-0.156417505,0.000694654,-0.557146562
SDMT_100703.csv,11.01,222,11.01,14.4665,0.1224,0.0106,-0.064210235,-0.260920529,-0.111361549,0.044992695,-0.540594588
SDMT_100703.csv,11.51,211,11.51,17.8834,0.1487,0.0197,-0.165017611,-0.361727906,-0.22288203,-0.064861361,-0.62952196
SDMT_100703.csv,12.01,236,12.01,17.8368,0.0588,0.0067,0.086327852,-0.110382442,0.038017836,0.112673009,-0.407674835
SDMT_100703.csv,12.51,256,12.51,15.1872,0.0548,0.0014,0.176248966,-0.020461328,0.152870637,0.211683632,-0.326300018
SDMT_100703.csv,13.01,263,13.01,5.6051,0.1455,-0.0086,0.176321837,-0.020388457,0.182048674,0.290252834,-0.428805515
SDMT_100703.csv,13.51,263,13.51,1.8096,0.0744,0.002,0.444066788,0.247356493,0.515211801,0.498240943,-0.342786771
SDMT_100703.csv,14.01,264,14.01,15.0887,0.1081,0.0281,0.095069465,-0.101640829,0.087460143,0.155523291,-0.412448345
SDMT_100703.csv,14.51,238,14.51,9.3073,0.077,0.0294,0.073871168,-0.122839126,0.117612075,0.139827355,-0.477320694
SDMT_100703.csv,15.01,277,15.01,13.0198,0.0774,0.0263,0.19255885,-0.004151444,0.213949499,0.233389087,-0.337302693
SDMT_100703.csv,15.51,240,15.51,10.3547,0.1127,0.0279,0.01313924,-0.183571055,0.055712681,0.082694698,-0.536123379
SDMT_100703.csv,16.01,271,16.01,11.3969,0.1236,0.0289,0.108270163,-0.088440131,0.149114166,0.17388168,-0.435382217
SDMT_100703.csv,16.51,278,16.51,3.8214,0.1484,0.0358,0.266182576,0.069472281,0.359758046,0.333009603,-0.433346106
SDMT_100703.csv,17.01,254,17.01,10.308,0.0991,0.0787,0.076485511,-0.120224783,0.143556732,0.125050785,-0.486032645
SDMT_100703.csv,17.51,271,17.51,8.5865,0.0416,0.0637,0.262590028,0.065879734,0.362715406,0.280140892,-0.314381688
SDMT_100703.csv,18.01,291,18.01,11.7183,0.0704,0.0584,0.239792788,0.043082493,0.308328284,0.255074203,-0.32099367
SDMT_100703.csv,18.51,266,18.51,10.0643,0.0513,0.0561,0.198768167,0.002057873,0.291397394,0.205814849,-0.375477482
SDMT_100703.csv,19.01,285,19.01,8.9443,0.065,0.0501,0.245950272,0.049239977,0.357362179,0.264740929,-0.34312559
SDMT_100703.csv,19.51,297,19.51,10.1317,0.1799,0.0579,0.137274572,-0.059435722,0.228490358,0.196321317,-0.44171525
SDMT_100703.csv,20.01,283,20.01,3.9459,0.1067,0.093,0.290253962,0.093543668,0.473285477,0.320149682,-0.421515116
SDMT_100703.csv,20.51,297,20.51,8.1354,0.0796,0.3567,0.265903883,0.069193588,0.405613556,0.281702462,-0.346737357
SDMT_100703.csv,21.01,296,21.01,7.0206,0.1272,0.0789,0.218239736,0.021529441,0.369516751,0.253950098,-0.416050254
SDMT_100703.csv,21.51,272,21.51,1.9133,0.0104,0.7945,0.601193381,0.404483087,0.986558648,0.557885323,-0.171423785
SDMT_100703.csv,22.01,256,22.01,2.4837,0.0187,0.7668,0.441267492,0.244557198,0.773714119,0.404602519,-0.316066193
SDMT_100703.csv,22.51,279,22.51,7.4769,0.1281,0.2559,0.142810367,-0.053899928,0.308973076,0.165978412,-0.494027642
SDMT_100703.csv,23.01,288,23.01,10.5673,0.134,0.1603,0.121892771,-0.074817524,0.258470978,0.138066053,-0.476250881
SDMT_100703.csv,23.51,330,23.51,17.3442,0.1529,0.2247,0.19199328,-0.004717015,0.269849546,0.185919584,-0.366376853
SDMT_100703.csv,24.01,252,24.01,8.7628,0.175,0.1252,-0.029544597,-0.226254892,0.137582827,-0.002484578,-0.653862636
SDMT_100703.csv,24.51,212,24.51,2.8829,0.021,0.9645,0.207805112,0.011094818,0.564002363,0.155012185,-0.548059
SDMT_100703.csv,25,212,25,2.354,0.0122,1.1191,0.283889682,0.087179388,0.695600589,0.216735481,-0.488246939
SDMT_139896.csv,0.51,208,0.51,3.8912,0.0411,0.0005,0.534759934,0.33804964,-0.131948208,1.113576433,0.323103967
SDMT_139896.csv,1.01,392,1.01,6.0629,0.03,0.0006,1.05528473,0.858574436,0.689447355,1.519613735,0.821597835
SDMT_139896.csv,1.51,147,1.51,0.824,0.0313,-0.0861,0.360280714,0.16357042,-0.378294165,0.710854581,-0.251723699
SDMT_139896.csv,2.01,161,2.01,4.1519,0.0235,-0.0007,0.15110574,-0.045604554,-0.152946112,0.51323094,-0.207822882
SDMT_139896.csv,2.51,127,2.51,7.2675,0.0307,-0.0121,-0.206698236,-0.40340853,-0.418008084,0.111455877,-0.540130565
SDMT_139896.csv,3.01,110,3.01,1.5575,0.0224,0.009,-0.111962139,-0.308672433,-0.501920442,0.165217736,-0.677421924
SDMT_139896.csv,3.51,191,3.51,10.2055,0.0452,-0.0175,0.087308971,-0.109401323,-0.075219231,0.345322229,-0.269684428
SDMT_139896.csv,4.01,178,4.01,3.7581,0.0216,-0.0078,0.18715582,-0.009554474,0.004321002,0.44295507,-0.270482444
SDMT_139896.csv,4.51,53,4.51,1.8413,0.036,0.0227,-0.961699049,-1.158409343,-1.261044343,-0.740866137,-1.572830939
SDMT_139896.csv,5.01,147,5.01,10.1219,0.0695,-0.0079,-0.271274298,-0.467984593,-0.415660187,-0.049961144,-0.677416687
SDMT_139896.csv,5.51,194,5.51,10.495,0.0332,-0.0016,0.080363632,-0.116346663,-0.01026878,0.25712468,-0.328285546
SDMT_139896.csv,6.01,213,6.01,11.549,0.0332,0.0004,0.1571311,-0.039579195,0.076011557,0.312630786,-0.25753533
SDMT_139896.csv,6.51,183,6.51,13.599,0.0407,0.0024,-0.03606907,-0.232779364,-0.118529013,0.098173966,-0.457247073
SDMT_139896.csv,7.01,257,7.01,8.1091,0.0195,0.0029,0.403354637,0.206644343,0.361155021,0.552714267,-0.036897056
SDMT_139896.csv,7.51,243,7.51,9.1763,0.0272,0.0026,0.297729013,0.101018718,0.253180724,0.432119684,-0.154522073
SDMT_139896.csv,8.01,154,8.01,6.1981,0.0153,0.0026,-0.078905712,-0.275616006,-0.09168574,0.062350399,-0.549237143
SDMT_139896.csv,8.51,207,8.51,10.8432,0.0271,0.0022,0.110529293,-0.086181002,0.075835155,0.213295315,-0.347247704
SDMT_139896.csv,9.01,375,9.01,15.7108,0.0313,0.0016,0.667185404,0.470475109,0.608919923,0.726274983,0.211040003
SDMT_139896.csv,9.51,423,9.51,9.8735,0.0207,0.0036,0.842863231,0.646152937,0.831198426,0.932913026,0.375012156
SDMT_139896.csv,10.01,315,10.01,12.4679,0.034,0.0039,0.478515987,0.281805693,0.450393464,0.549086116,0.001012785
SDMT_139896.csv,10.51,222,10.51,9.1206,0.0144,0.004,0.219953201,0.023242907,0.23041103,0.301965933,-0.247213745
SDMT_139896.csv,11.01,232,11.01,13.711,0.0528,0.0039,0.102704349,-0.094005946,0.073343636,0.166561446,-0.38683587
SDMT_139896.csv,11.51,201,11.51,13.9272,0.0543,0.005,-0.050641542,-0.247351837,-0.075975118,0.006204361,-0.545262109
SDMT_139896.csv,12.01,408,12.01,12.2189,0.0372,0.0058,0.7053965,0.508686205,0.700468892,0.752580817,0.202078108
SDMT_139896.csv,12.51,315,12.51,21.0965,0.0727,0.0056,0.337147518,0.140437224,0.275412252,0.348292575,-0.158081519
SDMT_139896.csv,13.01,112,13.01,16.3363,0.0499,0.0067,-0.64457929,-0.841289584,-0.671617269,-0.628618088,-1.151256389
SDMT_139896.csv,13.51,289,13.51,12.4408,0.017,0.01,0.419474764,0.22276447,0.427007614,0.437427653,-0.070868856
SDMT_139896.csv,14.01,125,14.01,18.8535,0.0422,-0.0092,-0.523087443,-0.719797738,-0.565124462,-0.546115599,-1.039449334
SDMT_139896.csv,14.51,346,14.51,16.4035,0.0161,-0.0602,0.58109333,0.384383036,0.552371082,0.562285127,0.096102059
SDMT_139896.csv,15.01,448,15.01,12.0586,0.0069,-0.067,0.877062433,0.680352139,0.898487755,0.925858257,0.458311061
SDMT_139896.csv,15.51,366,15.51,17.591,0.0323,-0.0626,0.570415496,0.373705201,0.545734242,0.532098718,0.044405509
SDMT_139896.csv,16.01,418,16.01,36.7749,0.1506,-0.0783,0.471041382,0.274331087,0.355523046,0.422153141,-0.036373495
SDMT_139896.csv,16.51,408,16.51,9.9777,0.0051,-0.074,0.792959014,0.59624872,0.854031903,0.85821939,0.381385113
SDMT_139896.csv,17.01,333,17.01,14.4716,0.022,-0.0692,0.505547558,0.308837263,0.519029214,0.471926663,-0.022073696
SDMT_139896.csv,17.51,263,17.51,18.228,0.021,-0.067,0.264505697,0.067795403,0.237097545,0.198514511,-0.261051852
SDMT_139896.csv,18.01,229,18.01,21.4594,0.0304,-0.0627,0.091233564,-0.105476731,0.039549629,-0.001949348,-0.45590443
SDMT_139896.csv,18.51,253,18.51,11.9891,0.0133,-0.0579,0.264221701,0.067511407,0.315295068,0.242551458,-0.251388854
SDMT_139896.csv,19.01,227,19.01,12.3482,0.0253,-0.0547,0.102339932,-0.094370362,0.158869552,0.069080031,-0.450385434
SDMT_139896.csv,19.51,225,19.51,10.7923,0.097,-0.0513,-0.064320058,-0.261030352,0.016505923,-0.039137723,-0.639514678
SDMT_139896.csv,20.01,221,20.01,11.0973,0.0876,-0.0484,-0.07414288,-0.270853174,0.011061056,-0.059663148,-0.650809874
SDMT_139896.csv,20.51,215,20.51,12.437,0.1153,-0.0433,-0.152770999,-0.349481293,-0.075589982,-0.133266028,-0.721140439
SDMT_139896.csv,21.01,203,21.01,12.4679,0.0737,-0.0387,-0.150684154,-0.347394449,-0.067550523,-0.160605922,-0.726505092
SDMT_139896.csv,21.51,213,21.51,12.5837,0.1294,-0.0332,-0.185513043,-0.382223338,-0.09863041,-0.167110578,-0.75761546
SDMT_139896.csv,22.01,222,22.01,12.6416,0.1448,-0.0273,-0.163571806,-0.3602821,-0.071935105,-0.142107505,-0.736695752
SDMT_139896.csv,22.51,208,22.51,13.4292,0.131,-0.0174,-0.222330086,-0.41904038,-0.131140858,-0.213881634,-0.794945077
SDMT_139896.csv,23,208,23,17.676,0.1511,-0.0043,-0.26504099,-0.461751284,-0.204178385,-0.270440554,-0.819076582
SDMT_178947.csv,0.51,569,0.51,1.4132,0.0496,0.0062,1.70700777,1.510297475,0.659111958,2.2501682,1.31250374
SDMT_178947.csv,1.01,192,1.01,1.4442,0.0541,-0.0158,0.523061653,0.326351359,-0.280427516,0.963494521,0.041794864
SDMT_178947.csv,1.51,192,1.51,1.043,0.0506,0.0295,0.550235466,0.353525172,-0.196814411,0.904110914,-0.048848342
SDMT_178947.csv,2.01,186,2.01,0.324,0.0073,0.0088,0.875185254,0.67847496,0.283597373,1.121893919,0.107380092
SDMT_178947.csv,2.51,186,2.51,0.3042,0.007,0.039,0.872936859,0.676226565,0.34952111,1.072700167,0.057098616
SDMT_178947.csv,3.01,56,3.01,0.2386,0.0019,0.0655,-0.217206496,-0.41391679,-0.595908895,-0.034981734,-1.017930919
SDMT_178947.csv,3.51,56,3.51,0.2055,0.0021,0.0867,-0.191755919,-0.388466213,-0.50275382,-0.064505261,-1.068716652
SDMT_178947.csv,4.01,77,4.01,0.2078,0.0019,0.0938,0.114215114,-0.08249518,-0.135476621,0.223629964,-0.77102776
SDMT_178947.csv,4.51,77,4.51,0.2223,0.0026,0.1114,0.074128057,-0.122582237,-0.146513481,0.155216692,-0.842031382
SDMT_178947.csv,5.01,78,5.01,0.231,0.0021,0.1217,0.076279197,-0.120431098,-0.085518302,0.151090028,-0.828247536
SDMT_178947.csv,5.51,78,5.51,0.2844,0.0024,0.1077,-0.00381825,-0.200528544,-0.170732388,0.083614327,-0.871213113
SDMT_178947.csv,6.01,75,6.01,0.2543,0.0023,0.1352,-0.012054216,-0.208764511,-0.100975288,0.039887799,-0.926048872
SDMT_178947.csv,6.51,75,6.51,0.2833,0.0021,0.1469,-0.044952017,-0.241662311,-0.109342072,0.009671358,-0.935240101
SDMT_178947.csv,7.01,127,7.01,0.2798,0.0026,0.1803,0.477523578,0.280813284,0.459316485,0.499862282,-0.454935325
SDMT_178947.csv,7.51,127,7.51,0.3279,0.0025,0.1756,0.423661127,0.226950833,0.400932293,0.461120781,-0.468441656
SDMT_178947.csv,8.01,162,8.01,0.386,0.0037,0.1829,0.597764132,0.401053838,0.555403966,0.630581434,-0.29351222
SDMT_178947.csv,8.51,162,8.51,0.3861,0.0045,0.1122,0.56474124,0.368030946,0.535489833,0.597464105,-0.334280381
SDMT_178947.csv,9.01,133,9.01,7.3395,0.0354,0.0737,-0.33383377,-0.530544064,-0.372661404,-0.210923511,-0.835907104
SDMT_178947.csv,9.51,133,9.51,5.8565,0.0204,0.0809,-0.262859982,-0.459570276,-0.271871945,-0.147686801,-0.776248014
SDMT_178947.csv,10.01,149,10.01,5.3667,0.0267,0.0823,-0.169508752,-0.366219046,-0.184273106,-0.058095412,-0.709955156
SDMT_178947.csv,10.51,149,10.51,2.547,0.0227,0.0936,-0.05040262,-0.247112914,-0.079632552,0.049147703,-0.695673011
SDMT_178947.csv,11.01,124,11.01,8.4054,0.0961,0.0933,-0.560215854,-0.756926148,-0.617065514,-0.439138578,-1.087524834
SDMT_178947.csv,11.51,124,11.51,3.7804,0.0405,0.0968,-0.361112932,-0.557823227,-0.380939909,-0.264703528,-0.980516855
