NZTM_X NZTM_Y Vs30
1873934.95 5816473.39 235.88
1874579.11 5817081.79 235.95
1938301.32 5792532.22 236.03
1805978.85 5815055.01 236.1
1816051.81 5804431.79 236.14
1814988.11 5806787.42 236.31
1235174 5022983 236.4
1849349.14 5687056.94 236.45
1813436 5805986 236.72
1881414 5828575 236.72
1790476.98 5829439.45 236.94
1356122 4868159 236.95
1872547.14 5816575.08 237.01
1937143.03 5790306.46 237.04
1801623.82 5815375.33 237.11
1937011.92 5789691.9 237.15
1801062.08 5814910.1 237.16
1893944.66 5819655.61 237.25
1891928.77 5820732.56 237.33
1889383.42 5773502.76 237.55
1891134.78 5821154.06 237.59
1947988.52 5791989.59 237.62
1948283.86 5791290.57 237.63
1801856.56 5814739.2 237.67
1899317.57 5810922.6 237.7
1882174.95 5827054.24 237.9
1793522.95 5834654.47 237.92
1849345.65 5687056.02 237.96
1773467.95 5891663.47 237.97
1891156.34 5821128.82 238.02
1811491.57 5806330.99 238.05
1819205 5804081 238.22
1795991.95 5819453.6 238.24
1819258 5804047 238.24
1356909.13 4869172.58 238.27
1881435 5828613 238.42
1889630 5738690 238.47
1892823.65 5820074.01 238.5
1892823.68 5820073.98 238.5
1895050.77 5818362.66 238.71
1806631 5814094 238.72
1802869.59 5791615.42 238.74
1816416.57 5806231.16 238.85
1815338.47 5807143.73 238.93
1921773.94 5801017.79 239.02
1801800.28 5814855.22 239.06
1790064.83 5828287.62 239.11
1937231.43 5790267.99 239.2
1946637 5791833.26 239.24
1949135.72 5791738.27 239.37
1817401.03 5806024.69 239.64
1842554 5823811 239.7
1799584 5816940 239.75
1947701.52 5788940.79 239.86
1814983.87 5806753.22 239.91
1882013.07 5781454.53 239.98
1815652.12 5804207.91 240.07
1795949.64 5819501.91 240.16
1880648.66 5780504.16 240.18
1884070.17 5825377.48 240.21
1820125 5802865 240.25
1773631.29 5891608.17 240.25
1797586.64 5818981.1 240.37
1815514.4 5804443.57 240.43
1873910.3 5816549.09 240.44
1940269.44 5796380.33 240.51
1843346.93 5805269.19 240.54
1815465.44 5804462.62 240.66
1807377 5814339 240.66
1815503.91 5804459.5 240.7
1874314 5815469 240.72
1880371 5830057 240.77
1753137.8 5933401.55 240.81
1879445.91 5819854.49 240.99
1641051 6106597 240.99
1793247.91 5803471.01 241.08
1808881.75 5811288.62 241.11
1856992.75 5729598.82 241.11
1756030.99 5926170.93 241.16
1948196 5788067.8 241.2
1806286.3 5811889.29 241.27
1863705.21 5721905.59 241.4
1885020.94 5825633.95 241.44
1753248.76 5424015.07 241.59
1884776.41 5823880.16 241.62
1817117 5803472 241.67
1819107 5804087 241.72
1806350.01 5811381.77 241.74
1817341 5803510 241.76
1884757.6 5823858.83 241.79
1805121 5810387 241.96
1817495 5803480 241.96
1811206 5806680 242.04
1795337.14 5820697.33 242.11
1886250.6 5769024.34 242.15
1806697 5814054 242.17
1882265.9 5827058.36 242.24
1880356 5830044 242.31
1808346.89 5811538.36 242.37
1893162 5819333.39 242.5
1895863.97 5812372.26 242.55
1889479.31 5773499.17 242.58
1806361.86 5811369.6 242.67
1856991.84 5729597.74 242.73
1877849 5829015 242.74
1843835.47 5811187.13 242.77
1948698.53 5790079.32 242.82
1814528 5805988 242.89
1814683 5805944 242.91
1814432 5805951 243.01
1843832 5811924 243.02
1806264 5811891 243.07
1798440.93 5824564.81 243.08
1796530 5822467 243.12
1815463.81 5804407.59 243.13
1855279.67 5876512.46 243.16
1807264.96 5809779.57 243.16
1884736.78 5823864.6 243.18
1619744.03 5429259.96 243.23
1948744.11 5790526.16 243.34
1843719.84 5810885.26 243.41
1803613 5815716 243.46
1356092 4868185 243.6
1806128 5812028 243.6
1796719.82 5819636.46 243.65
1884804.52 5823882.12 243.68
1774781.03 5577811.35 243.86
1876384.41 5815422.21 243.91
1881406 5828624 244
1890383.27 5821976.34 244.03
1795368.69 5820718.9 244.18
1880348 5830016 244.19
2035380 5708330 244.28
1940307.67 5796413.96 244.28
1815599.79 5806165.12 244.3
1789349.69 5518539.36 244.39
1790634 5827220.5 244.44
1891180.5 5821154.8 244.47
1895001.41 5818318.54 244.52
1805135.81 5813677.36 244.56
1948282.74 5791247.8 244.63
1733715.08 6031808.1 244.66
1890256.28 5822063.6 244.74
1894601.99 5818627.05 244.81
1768438.23 5883582.67 244.92
1874162.04 5816514.62 244.96
1884793.15 5823899.56 244.97
1790615.45 5827219.82 244.98
1815426.39 5806076.06 245.02
1816018.58 5804466.85 245.08
1738215.06 5980491.28 245.09
1872204.64 5816395.29 245.09
1817767.43 5803571.9 245.1
1792524.77 5826425.17 245.22
1911235.36 5783532.76 245.38
1879000 5824078 245.39
1898896.51 5689928.78 245.46
1879439 5824591 245.59
1812901 5806007 245.63
1619617 5428263.6 245.72
1619613.48 5429470.95 245.73
1811720 5806129 245.95
1814533 5805818 246.09
1884101.38 5825287.41 246.15
1772996.34 5891318.92 246.19
1806639.32 5814300.02 246.28
1817433 5803483 246.31
1855029.72 5877992.67 246.37
1803617 5815738 246.44
1874156.85 5816355.23 246.46
1890350.5 5821416.54 246.49
1806111.62 5814867.36 246.58
1754256 5913116.3 246.66
1356165 4868175 246.83
1947403.26 5792483.83 246.84
1806923.72 5812230.95 246.93
1947420.79 5792485.85 246.95
1948298.93 5791313.09 247
1895025.04 5819121.09 247.02
1921826.96 5801067.72 247.07
1790151.03 5841741.45 247.08
1790434.69 5828086.69 247.15
1881070.53 5829296.85 247.17
1948690.83 5790087.79 247.17
1881280.6 5827276.58 247.21
1845164.85 5811033.66 247.25
1889979.91 5821758.35 247.25
1620104.25 5429736.98 247.25
1806488 5814495 247.33
1796056.22 5820799.1 247.42
1891181.07 5821123.3 247.51
1896077.58 5812440.91 247.52
1893379.62 5819854.37 247.56
1814525.9 5805904.1 247.57
1807611.32 5809789.7 247.63
1756884.2 5921745.4 247.64
1799783.53 5816737.91 247.76
1820166 5802921 247.79
1356057 4868220 247.8
1814078 5805955 247.83
1881282.78 5827334.44 247.89
1799468.57 5815358.1 247.94
1640543.18 6107155.55 247.96
1801344.25 5812901.51 248.03
1257994 5005367 248.04
1801845 5814492 248.06
1806528 5812961 248.07
1801349.07 5812900.61 248.14
1796087.26 5820732.52 248.21
1796536 5819310 248.27
1805072 5810483 248.49
1790056.38 5828272.08 248.55
1803155.36 5812616.18 248.56
1803550.02 5813204.93 248.59
1815922 5805922 248.62
1235348 5023286 248.68
1797443.91 5817269.49 248.69
1889525.79 5822214.9 248.75
1802231 5810986 248.77
1806250 5811957 248.78
1860663.11 5854832.02 248.82
1820329.88 5802811.89 248.83
1815918 5805905 249.08
1817188 5803427 249.09
1814539.17 5805937.4 249.14
1898844.46 5689958.85 249.21
1817492 5803508 249.25
1889602 5738728 249.34
1882478.45 5827744.21 249.4
1949305.43 5790700.99 249.42
1797024.22 5819733.19 249.59
1805419 5805842 249.77
1820255 5802860 249.96
1884748.41 5823881.19 250.1
1872228.68 5824645.27 250.11
1884365.47 5824772.24 250.11
1893526.72 5819155.96 250.13
1890051.78 5822133.7 250.2
1799579 5816949 250.22
1841951.52 5923944.24 250.35
1819283 5804079 250.37
1808270.47 5809974.78 250.57
1881380.96 5827931.07 250.57
1801840.28 5814674.21 250.59
1872176.32 5824674.22 250.69
1884803.89 5823892.16 250.7
1889897.65 5821778.21 250.71
1876412.48 5815404.6 250.78
1789751.55 5518436.45 250.93
1950561.61 5792250.83 250.93
1948537.15 5791308.21 251.1
1806330 5812716 251.18
1796091.6 5820774.06 251.19
1815957 5805987 251.24
1931039.74 5797752.37 251.32
1890390.78 5821963.85 251.37
1881132.44 5828788.08 251.37
1814550 5806050.45 251.38
1803154.78 5811776.45 251.42
1797065 5819704 251.52
1884736.35 5825096.48 251.56
1843555.87 5804863.83 251.6
1807259.9 5809788.58 251.61
1947714.79 5788950.1 251.66
1806335.99 5814642.98 251.68
1737342.51 5929151.81 251.77
1948731.07 5791921.24 251.78
1806033 5811999 251.8
1947992.12 5791368.73 251.86
1817197 5803481 251.87
1911254.05 5783529.49 251.94
1356135 4868200 252.05
1882265.9 5827058.36 252.07
1773005.58 5891301.31 252.08
1881072.41 5829279.23 252.09
1790081.45 5828274.9 252.1
2035402 5708347 252.18
1805358.58 5817267.54 252.26
1793522.95 5834654.47 252.28
1789790 5518683 252.36
1801592.77 5807546.88 252.37
1950275.88 5792315.86 252.58
1815224.83 5806181.52 252.74
1949822.82 5793241.41 252.82
1842661 5823751 253.14
1801875 5814496 253.28
1796067.19 5820767.31 253.43
1824221 5525906 253.49
1863986.02 5712432.02 253.52
1763178 5905809 253.59
1805592 5813057 253.61
1819736 5803374 253.67
1817330 5803437 253.85
1807619.21 5809788.39 253.86
1856984.35 5729609.09 253.96
1797073 5819706 254.06
1799604 5816966 254.14
1817504 5803522 254.22
1773033 5891337.65 254.53
1773034.21 5891353.78 254.53
1800487.26 5815612.95 254.53
1843826 5811926 254.64
1881154.69 5828812.58 254.64
1817471 5803506 254.67
1949363.98 5790571.82 254.72
1819645 5803463 254.83
1817067.77 5802950.82 254.87
1947686.54 5788948.74 254.93
1884365.47 5824772.24 254.95
1820141 5802866 255
1889475.09 5773427.26 255.02
1800724.24 5819645.65 255.32
1950121.61 5792289.32 255.4
1890124.91 5822089.12 255.56
1754142.3 5913160 255.83
1950165.4 5792299.6 255.88
1872253.92 5824647.36 256.03
1805937 5811685 256.07
1869510.2 5713625.25 256.24
1874578.32 5817050.46 256.3
1819878 5803209 256.51
1884715.08 5823846.38 256.55
1790091.61 5828290.39 256.68
1950235.73 5792305.57 256.8
1937256.42 5790253.84 256.82
1883752.01 5825845.14 256.91
1805097.61 5813714.07 257.13
1891072.78 5821143.8 257.26
1911319.75 5783516.2 257.27
1869421.2 5720753.5 257.35
1803081.13 5811746.5 257.37
1817304 5803503 257.43
1801534.18 5813226.88 257.47
1799498.99 5815384.35 257.57
1949151.63 5791904.42 257.6
1950256.96 5792349.36 257.63
1801995.12 5814546.04 257.68
1805411 5805811 257.72
1803125.98 5811769.45 257.92
1949419.76 5790634.93 257.97
1803278.4 5812671.21 258.12
1881288.74 5827308.03 258.24
1795460.18 5821290.8 258.35
1884434.9 5824805.34 258.46
1950131.6 5792001.33 258.53
1787403.56 5812908.63 258.58
1884577.79 5825017.92 258.6
1950221.13 5792340.74 258.74
1883752.29 5825818.94 258.91
1890238 5821902.89 259
1854087 5898659 259.07
1805982 5811991 259.36
1816033.54 5804466.47 259.58
1805937 5811599 259.74
1948952.04 5792148.98 259.87
1816793.97 5803626.11 259.93
1895978.58 5812466.34 259.93
1767921.09 5899674.95 260.35
1806654 5814144 260.51
1801998.63 5814531.07 260.59
1926627.01 5779132.7 260.68
1816128 5805726 260.8
1748325 5971968 260.81
1869522.92 5713589.3 261.02
1924009.97 5778142.45 261.11
1817455 5803499 261.29
1881295.72 5827333.96 261.4
1814106.96 5813333.17 261.53
1887006.09 5823396.61 261.93
1941657.52 5796603.28 261.93
1885037.86 5825660.7 262.02
1913230.6 5782387.94 262.02
1950123.62 5792014.35 262.17
1790481 5518167 262.3
1837644.43 5921272.78 262.36
1948806.93 5791932.21 262.5
1906209.65 5783724.29 262.6
1881243.99 5829360.33 262.65
1799469.41 5815407.38 262.78
1883492.95 5826811.76 262.87
1949379.11 5793346.86 262.98
1940599.79 5796678.51 263.18
1753454.2 5876184.31 263.31
1922465.32 5737406.4 263.34
1940336.3 5796445 263.35
1861710.28 5694913.55 263.5
1949358.34 5790525.72 263.54
1890252.03 5821882.5 263.6
1816194 5805909 263.75
1807373.05 5812526.98 263.89
1965540.81 5786334.02 264.06
1770634.65 5916570.48 264.09
1817350 5803475 264.18
1893063.17 5820959.49 264.48
1619735.44 5428878.14 264.49
1805643 5812939 264.72
1950189.62 5792355.34 264.94
1795500.75 5821328.14 265.16
1808235.95 5809842.99 265.3
1868915.3 5720990 265.74
1799612 5823324 265.85
1803995.74 5812511.96 265.94
1803108.5 5811775.12 266.18
1817306 5803524 266.24
1817455 5803512 266.5
1882463.92 5827724.93 266.5
1881293.06 5827276.2 266.72
1799014 5823894 266.76
1948746.02 5792166.3 266.93
1926107.74 5778923.59 267.01
1805161 5810363 267.35
1816109 5805929 267.46
1940385.2 5796530.6 267.85
1886997.4 5823408.17 267.96
1738221.47 5980525.37 268.04
1895919.8 5812408.87 268.04
1798535.32 5814567.07 268.83
1892088.07 5813776.17 269.24
1882516.06 5827316.58 269.39
1817393 5803520 269.63
1869220.44 5720903.1 270.32
1883501.68 5826824.24 270.46
1859178.41 5728379.46 270.58
1763283 5905737 270.7
1789638.94 5518498.88 270.75
1805381.7 5817291.63 270.77
2041352.79 5829564.1 270.82
1785462.75 5488329.36 270.92
1892117.33 5814046.71 271.42
1940627.63 5796698.95 271.51
1801533.1 5807647.94 271.6
1895990.92 5812381.84 271.67
1949322.52 5791115.19 271.93
1802978.68 5813926.75 271.96
1896030.08 5812493.83 272.04
1940470.49 5796577.67 272.62
1886059.73 5768975.88 272.68
1900668.14 5815712.16 272.75
1940398.96 5796525.82 272.76
1947719.8 5788972.13 272.77
1619786.46 5429211.05 272.89
1949319.84 5791115.49 272.93
1949321.87 5791110.41 272.93
1874255.27 5822038.1 272.97
1803105.01 5811752.39 273.23
1800687.1 5819684.64 273.4
1949780.12 5791287.79 273.81
1895961.39 5812412.5 273.86
1949781.04 5791267.82 273.92
1874164 5816106 273.96
1949407.13 5791429.89 274.09
1940392.74 5796536.59 274.09
1947217.8 5789108.6 274.15
1881236.46 5829330.97 274.24
1949424.42 5790658.21 274.26
1940482.09 5796569.96 276.08
1834325.31 5867578.47 276.46
1763164 5905680 276.67
1839478.92 5691044.26 276.92
1619796.88 5428662 277.31
1801878.91 5818737.74 277.39
1895956.5 5812366.63 277.49
1949432.26 5790669.93 277.62
1949783.36 5791255.78 277.74
1743534.59 6002946.51 277.79
1889537.09 5813496.34 278.38
1817754.34 5803619.44 278.42
1839526.72 5691046.07 278.6
1949397.26 5790640.84 278.63
1949416.61 5790584.09 278.77
1936925.31 5798074.94 278.95
1949042.21 5792109.57 279.31
1948994.88 5791345.32 279.87
1886237.98 5769003.69 280.17
1894323.07 5820058.23 280.22
1889315.38 5822054.25 280.23
1868294.5 5721185.4 280.27
1948828.51 5794386.2 280.36
1949459.18 5790675.88 280.86
1943168.54 5789079.35 280.91
1738235.6 5980479.56 281.19
1792529.73 5834846.46 282.16
1763224 5905692 283.16
1801534.26 5807695.11 283.3
1949437.65 5790675.88 283.51
1896025.36 5812414.24 283.62
1860343.55 5856437.11 283.95
1859179.5 5728386.09 284.19
1792588.78 5834290.53 284.43
1790146.64 5841742.56 284.44
1880897.8 5828793.11 285.15
1943157.48 5789099.79 285.25
1817177.9 5802786.29 286.04
1792643.73 5834805.16 286.37
1738290.77 5980500.07 286.5
1868242.31 5709945.93 286.69
1792467.38 5834422.81 287.07
1900645.52 5815696.15 287.09
1894333.82 5820076.56 287.53
1857736.72 5729343.79 287.81
1839485.64 5691008.43 288.15
1790170 5841724.37 288.21
1839486.28 5691029.52 288.66
1889648.06 5813471.03 288.68
1790175.59 5841744.67 289.65
1751045.08 5423702.87 290.45
1748134 5971891 290.86
1881251.12 5829351.11 291.24
1891839.8 5813948.6 291.29
1859168.5 5728396.44 291.96
1945480.92 5789681.38 292.05
1889615.08 5813615.03 292.06
1949398.91 5790667.96 292.85
1886279.82 5769022.49 293.25
1949072 5793974 293.74
1949413.17 5790618.22 293.98
1889571.08 5813681.73 295.2
1859170.06 5728390.84 295.36
1857988.02 5729181.25 295.68
1949486.55 5790669.77 295.8
1759767.41 5436845.55 295.91
1863703.22 5721897.88 296.6
1858003.31 5729168.54 297.42
1866581.69 5808849.51 297.83
1841951.52 5923944.24 303.83
1857737.87 5729352.65 303.95
1886693.19 5768654.32 305.06
1786526.84 5488503.16 305.56
1804257.97 5815269.67 310.45
1889320.12 5822033.2 310.85
1866547.34 5808843.91 312.6
1876955.39 5823640.06 313.69
1800597.71 5814471.52 316.28
1891850 5813911.3 317.73
1804230.6 5815225.93 321.44
1875389.74 5822277.15 321.77
1886255.4 5768975.58 322.9
1891817.21 5813950.94 325.12
1804164.1 5815268.2 329.62
1806361.86 5811369.6 330.74
1763173 5905496 332.08
1891815.15 5813922.74 332.47
1763278.13 5811908.58 333
1763264.89 5811901.69 333.49
1763282.04 5811897.73 340.3
1804229.81 5815209.94 342.93
1875389.88 5822291.08 345.3
1804250.15 5815240.3 348.82
1806350.01 5811381.77 349.26
1886712.43 5768653.52 351.14
1804207.06 5815206.21 353.46
1875412.03 5822275.47 353.69
1804170.14 5815209.92 359.21
1889628.16 5813565.29 359.76
1804158.2 5815241.41 362.64
1800582.96 5814468.17 363.11
1804149.42 5815255.64 363.18
1804196.72 5815224.82 364.04
1800588.4 5814592.87 368.83
1800580.7 5814610.09 378.1
1800584.21 5814460.65 378.84
1800599.53 5814465.57 385.56
1763184.91 5811842.58 426.69
1763224.79 5811847.13 446.62
1808643.27 5813486.33 458.13
1874160.16 5822042.47 494.16
1806923.72 5812230.95 503.72
1804292.35 5813123.76 515.28
1891831.16 5813979.87 617.85


