CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30
CPT_30132_measurement_num_0,-43.5554329856205,172.749651051434,2489783.20167946,5739082.34614795,1579779.23,5177471.87,181.2
CPT_2355_measurement_num_0,-43.5001738043501,172.715430859301,2486997.24747669,5745213.00272846,1576994.26,5183599.99,181.2
CPT_50651_measurement_num_0,-43.5231204787947,172.727970412203,2488019.68441941,5742666.93511846,1578016.34,5181054.96,181.21
CPT_44471_measurement_num_0,-43.5153159837793,172.708087983443,2486409.2463662,5743528.62748977,1576406.53,5181916.27,181.22
CPT_182320_measurement_num_0,-43.4909675575985,172.713169013909,2486810.81139278,5746235.21098536,1576807.88,5184621.79,181.22
CPT_29751_measurement_num_0,-43.4940479136128,172.71463763319,2486930.77334192,5745893.38357366,1576927.8,5184280.1,181.22
CPT_26104_measurement_num_0,-43.49409692549,172.715443935233,2486996.00927459,5745888.16030174,1576993.01,5184274.88,181.23
CPT_13740_measurement_num_0,-43.5166000194762,172.691700039388,2485084.70447021,5743381.22083991,1575082.52,5181768.89,181.23
CPT_47626_measurement_num_0,-43.4829709906215,172.683081003173,2484373.67380658,5747114.85788935,1574371.69,5185501.05,181.24
CPT_54411_measurement_num_0,-43.4964864699884,172.709386757772,2486506.99955304,5745620.99385466,1576504.2,5184007.81,181.25
CPT_10126_measurement_num_0,-43.4982065694655,172.713601063763,2486848.51223351,5745431.06202155,1576845.58,5183817.96,181.25
CPT_26014_measurement_num_0,-43.5060394157862,172.710673625981,2486614.75142864,5744560.00186044,1576611.93,5182947.24,181.25
CPT_93978_measurement_num_0,-43.4771577634372,172.710790073993,2486613.0765811,5747768.83892261,1576610.2,5186154.81,181.26
CPT_3854_measurement_num_0,-43.5170488241637,172.707652887981,2486374.73801644,5743335.98183858,1576372.04,5181723.7,181.26
CPT_74672_measurement_num_0,-43.4777044604,172.71027395252,2486571.52926161,5747707.95560567,1576568.67,5186093.95,181.26
CPT_3993_measurement_num_0,-43.5060954906273,172.716997006377,2487126.13598218,5744555.51920238,1577123.11,5182942.77,181.26
CPT_99526_measurement_num_0,-43.483146907787,172.709585003652,2486517.889011,5747103.09843206,1576515.06,5185489.33,181.27
CPT_31196_measurement_num_0,-43.38886482402,172.702564974005,2485912.6478663,5757575.83221921,1575910,5195958,181.27
CPT_112211_measurement_num_0,-43.5277305699798,172.628607415972,2479988.89622884,5742123.90399263,1569988.75,5180511.92,181.27
CPT_44290_measurement_num_0,-43.4761970848277,172.708411999854,2486420.30175751,5747874.90349611,1576417.5,5186260.83,181.28
CPT_22391_measurement_num_0,-43.5010000385207,172.711549960138,2486683.69040357,5745120.13223753,1576680.83,5183507.15,181.28
CPT_33411_measurement_num_0,-43.5538350347442,172.748678001333,2489704.04410145,5739259.6509393,1579700.1,5177649.1,181.29
CPT_24627_measurement_num_0,-43.4815247809905,172.68656714982,2484655.09700314,5747276.59628556,1574653,5185662.73,181.29
CPT_33481_measurement_num_0,-43.4979989942365,172.715647017384,2487013.9087178,5745454.68817764,1577010.91,5183841.58,181.3
CPT_30799_measurement_num_0,-43.5506289946922,172.693194939445,2485219.409362,5739600.94814012,1575217.28,5177990.12,181.3
CPT_4678_measurement_num_0,-43.5076653765212,172.691176698097,2485038.73008851,5744373.72267404,1575036.54,5182761,181.3
CPT_26079_measurement_num_0,-43.5102370896635,172.713413911864,2486837.95079314,5744094.39225108,1576835.05,5182481.82,181.31
CPT_22291_measurement_num_0,-43.5474900085548,172.696219984452,2485462.59831819,5739950.58990679,1575460.36,5178339.63,181.31
CPT_10762_measurement_num_0,-43.5240132177248,172.689069369347,2484875.05969686,5742556.81082351,1574872.98,5180944.8,181.31
CPT_25552_measurement_num_0,-43.4888102048087,172.681592139616,2484255.69550798,5746465.65713323,1574253.77,5184852.1,181.31
CPT_25905_measurement_num_0,-43.4848944677971,172.706938763747,2486304.49130403,5746908.19528029,1576301.75,5185294.5,181.33
CPT_4044_measurement_num_0,-43.5035577376526,172.713567851179,2486847.86031524,5744836.52653016,1576844.94,5183223.66,181.33
CPT_34997_measurement_num_0,-43.5243379304731,172.672970817707,2483573.72252414,5742515.77946266,1573572.16,5180903.75,181.33
CPT_22292_measurement_num_0,-43.5476000193776,172.696279966126,2485467.48989774,5739938.38488638,1575465.25,5178327.43,181.33
CPT_36148_measurement_num_0,-43.4981319792177,172.712905038128,2486792.1899022,5745439.15632876,1576789.28,5183826.05,181.33
CPT_2171_measurement_num_0,-43.4962206455803,172.709273622377,2486497.74641069,5745650.49569711,1576494.95,5184037.3,181.33
CPT_4582_measurement_num_0,-43.4934571861089,172.71465562747,2486932.00497177,5745959.01953488,1576929.03,5184345.71,181.34
CPT_36640_measurement_num_0,-43.4945859734566,172.709793018943,2486539.12619222,5745832.25673869,1576536.31,5184218.99,181.34
CPT_30386_measurement_num_0,-43.491370024242,172.68677002566,2484675.60508757,5746182.83909936,1574673.52,5184569.4,181.36
CPT_2097_measurement_num_0,-43.4911148977418,172.704586665894,2486116.65510808,5746216.4262706,1576114,5184603,181.36
CPT_34059_measurement_num_0,-43.5176137189519,172.709725119606,2486542.50376733,5743273.80305945,1576539.74,5181661.55,181.36
CPT_4565_measurement_num_0,-43.5210031662458,172.69373326764,2485250.88815764,5742892.6239057,1575248.65,5181280.49,181.37
CPT_46954_measurement_num_0,-43.5376743636802,172.638228405154,2480771.41402216,5741022.53325163,1570771,5179411,181.37
CPT_10830_measurement_num_0,-43.4794994543082,172.711691461175,2486686.90212888,5747508.92552766,1576684,5185895,181.38
CPT_36972_measurement_num_0,-43.5563479752902,172.749232005861,2489749.64493082,5738980.58551607,1579745.69,5177370.15,181.39
CPT_31560_measurement_num_0,-43.4966159967681,172.714948982971,2486956.92873528,5745608.15010408,1576953.95,5183994.98,181.39
CPT_26055_measurement_num_0,-43.5120344994067,172.711899499145,2486716.17761289,5743894.27550941,1576713.33,5182281.78,181.39
CPT_9237_measurement_num_0,-43.514155295016,172.674174456798,2483666.62995492,5743647.47004243,1573665,5182035,181.4
CPT_22302_measurement_num_0,-43.4996800225488,172.710060044318,2486562.68500884,5745266.37253666,1576559.87,5183653.33,181.4
CPT_59350_measurement_num_0,-43.5191359895421,172.664977519948,2482925.20302397,5743091.17203243,1572923.88,5181478.9,181.41
CPT_1114_measurement_num_0,-43.5054871230761,172.682131066932,2484306.32605007,5744612.99265472,1574304.42,5183000.16,181.41
CPT_25863_measurement_num_0,-43.4711760896014,172.702955495988,2485976.84429925,5748431.18806737,1575974.21,5186816.89,181.42
CPT_49973_measurement_num_0,-43.5203910210445,172.706631024169,2486293.41646104,5742964.36624489,1576290.76,5181352.23,181.43
CPT_86804_measurement_num_0,-43.5192369260445,172.708066111587,2486408.99592019,5743092.99447027,1576406.29,5181480.81,181.43
CPT_74461_measurement_num_0,-43.4316917254025,172.697895477681,2485551.54931124,5752816.44608249,1575549.04,5191200.44,181.44
CPT_102667_measurement_num_0,-43.488391661428,172.715860653576,2487027.56244464,5746522.14063584,1577024.54,5184908.61,181.44
CPT_4006_measurement_num_0,-43.517424124785,172.660984449888,2482601.59114836,5743280.06429055,1572600.39,5181667.71,181.44
CPT_25921_measurement_num_0,-43.5186224510223,172.707669047097,2486376.65460399,5743161.15235271,1576373.96,5181548.94,181.44
CPT_30133_measurement_num_0,-43.5553860435209,172.749555047195,2489775.42862374,5739087.53849943,1579771.46,5177477.06,181.46
CPT_15844_measurement_num_0,-43.5538239565362,172.696059537341,2485452.18134048,5739246.81924785,1575449.97,5177636.14,181.47
CPT_2242_measurement_num_0,-43.4944973646735,172.705878870083,2486222.5003913,5745840.99626204,1576219.81,5184227.72,181.47
CPT_27749_measurement_num_0,-43.4992040119465,172.716578953937,2487089.73651964,5745321.06374289,1577086.71,5183708.01,181.47
CPT_2_measurement_num_0,-43.5126660810816,172.705790650697,2486222.45843739,5743822.38841714,1576219.81,5182209.91,181.47
CPT_86813_measurement_num_0,-43.4293464434985,172.697863282135,2485547.99928623,5753076.99662544,1575545.49,5191460.89,181.48
CPT_9476_measurement_num_0,-43.4293849873407,172.697831090825,2485545.40825987,5753072.70497709,1575542.9,5191456.6,181.48
CPT_74494_measurement_num_0,-43.5521841342269,172.694615715259,2485334.85012141,5739428.58565691,1575332.68,5177817.83,181.49
CPT_44525_measurement_num_0,-43.5416898745319,172.743288836483,2489264.44019988,5740607.71235542,1579260.64,5178996.6,181.49
CPT_2376_measurement_num_0,-43.4906166524638,172.716960208826,2487117.34421446,5746275.2413946,1577114.29,5184661.81,181.49
CPT_88375_measurement_num_0,-43.4838918416952,172.684538858153,2484491.99838975,5747012.99625141,1574489.97,5185399.23,181.49
CPT_25850_measurement_num_0,-43.5031206620615,172.699736704586,2485729.13522542,5744881.16792607,1575726.66,5183268.26,181.49
CPT_26009_measurement_num_0,-43.4783961462609,172.710654581958,2486602.59047081,5747631.21494908,1576599.72,5186017.24,181.52
CPT_39890_measurement_num_0,-43.4768039875633,172.70616501032,2486238.73898118,5747806.83952102,1576236.01,5186192.79,181.52
CPT_5049_measurement_num_0,-43.5219361723943,172.686058572049,2484630.78876839,5742786.66778856,1574628.8,5181174.56,181.52
CPT_2155_measurement_num_0,-43.4955013189399,172.706044064686,2486236.25380615,5745729.50200032,1576233.56,5184116.27,181.52
CPT_2198_measurement_num_0,-43.496782525738,172.712590708922,2486766.25230149,5745588.9961704,1576763.35,5183975.83,181.52
CPT_27890_measurement_num_0,-43.5039662406519,172.695205125132,2485362.99788411,5744785.89787362,1575360.67,5183173.02,181.52
CPT_24584_measurement_num_0,-43.5524270375877,172.695685001155,2485421.35404544,5739401.9122115,1575419.15,5177791.17,181.53
CPT_2620_measurement_num_0,-43.5187888463701,172.711853382209,2486715.02989468,5743143.8371717,1576712.2,5181531.64,181.53
CPT_93439_measurement_num_0,-43.5126969579122,172.711797866457,2486708.2127786,5743820.64644542,1576705.37,5182208.18,181.53
CPT_38595_measurement_num_0,-43.5510360381132,172.74821102618,2489665.37688108,5739570.51900415,1579661.44,5177959.84,181.54
CPT_55741_measurement_num_0,-43.5099664948369,172.696416162956,2485463.35272013,5744119.6133027,1575461,5182507,181.54
CPT_22287_measurement_num_0,-43.547679999686,172.7473600621,2489595.48833835,5739943.18296698,1579591.57,5178332.35,181.54
CPT_9644_measurement_num_0,-43.5070134315022,172.655248327019,2482133.04882103,5744434.81432759,1572132,5182822,181.54
CPT_38605_measurement_num_0,-43.5032840460389,172.660547999596,2482559.93605684,5744850.90509155,1572558.71,5183237.94,181.55
CPT_2964_measurement_num_0,-43.5221567841183,172.727983527746,2488020.39718898,5742774.00805457,1578017.05,5181161.99,181.55
CPT_25703_measurement_num_0,-43.5176110794941,172.692357839165,2485138.30296093,5743269.08531992,1575136.1,5181656.8,181.56
CPT_31001_measurement_num_0,-43.4793770123542,172.70984702664,2486537.63314811,5747522.01299227,1576534.79,5185908.08,181.56
CPT_62484_measurement_num_0,-43.4933065527351,172.70399740447,2486069.85215502,5745972.76115868,1576067.22,5184359.43,181.56
CPT_26384_measurement_num_0,-43.5510949590462,172.696397976121,2485478.43184997,5739550.11957122,1575476.2,5177939.32,181.59
CPT_31842_measurement_num_0,-43.5090167803675,172.660388944777,2482549.65591332,5744213.93843175,1572548.45,5182601.22,181.59
CPT_36926_measurement_num_0,-43.4339330230555,172.698651017102,2485613.62201573,5752567.65979412,1575611.09,5190951.75,181.59
CPT_22395_measurement_num_0,-43.5518851087832,172.697870949563,2485597.77705215,5739462.76085669,1575595.5,5177852,181.6
CPT_36948_measurement_num_0,-43.5129760001965,172.67607397874,2483819.71371013,5743779.08773493,1573818.02,5182166.57,181.6
CPT_31832_measurement_num_0,-43.5134136360272,172.689853133815,2484934.06340255,5743734.68365758,1574931.93,5182122.21,181.61
CPT_26103_measurement_num_0,-43.4939140839265,172.715422159933,2486994.1788963,5745908.46837822,1576991.18,5184295.18,181.61
CPT_25649_measurement_num_0,-43.5134120092401,172.689850915154,2484933.88333552,5743734.86373267,1574931.75,5182122.39,181.61
CPT_3679_measurement_num_0,-43.484850770225,172.708867012831,2486460.46325287,5746913.59475834,1576457.66,5185299.9,181.61
CPT_25947_measurement_num_0,-43.5004190536716,172.70883897517,2486464.21411082,5745183.92194022,1576461.44,5183570.91,181.62
CPT_56381_measurement_num_0,-43.5330402657849,172.69654994882,2485483.45481248,5741556.09831822,1575481.16,5179944.5,181.62
CPT_100848_measurement_num_0,-43.5416232755413,172.678300922661,2484011.9985716,5740597.001634,1574010.32,5178985.74,181.63
CPT_36598_measurement_num_0,-43.5247240747712,172.672607891578,2483544.54977071,5742472.7634054,1573543,5180860.75,181.63
CPT_25927_measurement_num_0,-43.4794365173967,172.708037582584,2486391.26506475,5747514.89248316,1576388.48,5185900.96,181.65
CPT_10587_measurement_num_0,-43.5035037128224,172.717294740613,2487149.24104858,5744843.55312155,1577146.2,5183230.69,181.65
CPT_25873_measurement_num_0,-43.4942396173924,172.704813481656,2486136.22662575,5745869.32910654,1576133.57,5184256.04,181.65
CPT_2725_measurement_num_0,-43.4787190121071,172.708056988377,2486392.55675082,5747594.61379724,1576389.77,5185980.65,181.66
CPT_37437_measurement_num_0,-43.5511169635913,172.692870958379,2485193.42714693,5739546.63731958,1575191.31,5177935.83,181.66
CPT_25777_measurement_num_0,-43.4328216770301,172.696497240331,2485438.79483706,5752690.49786236,1575436.33,5191074.54,181.67
CPT_48357_measurement_num_0,-43.4804960050564,172.696502057786,2485458.42473864,5747393.85966086,1575456.01,5185779.96,181.67
CPT_125257_measurement_num_0,-43.5598967917117,172.707043762835,2486342.11869877,5738575.26002127,1576339.57,5176964.88,181.67
CPT_45188_measurement_num_0,-43.4939770180251,172.704626021788,2486120.96109514,5745898.45088391,1576118.31,5184285.15,181.68
CPT_103189_measurement_num_0,-43.5226635839369,172.728303347854,2488046.43642237,5742717.78488252,1578043.08,5181105.79,181.68
CPT_25945_measurement_num_0,-43.5205510158113,172.708633912574,2486455.41098546,5742947.15533591,1576452.69,5181335.03,181.69
CPT_44539_measurement_num_0,-43.481948755601,172.709889623304,2486542.07064541,5747236.30048434,1576539.23,5185622.48,181.69
CPT_93742_measurement_num_0,-43.550358328509,172.679154968601,2484084.73570477,5739626.77547522,1574083.06,5178015.9,181.69
CPT_35198_measurement_num_0,-43.5505525058802,172.695841133153,2485433.21560915,5739610.22501079,1575431,5177999.4,181.69
CPT_2165_measurement_num_0,-43.4984609784717,172.708944615935,2486472.0015034,5745401.49775969,1576469.22,5183788.4,181.69
CPT_38258_measurement_num_0,-43.5510780373804,172.698236968984,2485627.0317408,5739552.53580867,1575624.74,5177941.74,181.7
CPT_10831_measurement_num_0,-43.4794997971733,172.711827477407,2486697.9064929,5747508.92535777,1576695,5185895,181.7
CPT_25546_measurement_num_0,-43.4869690570004,172.681094525325,2484214.66330581,5746670.05747857,1574212.75,5185056.42,181.72
CPT_28625_measurement_num_0,-43.5145110476128,172.677570994832,2483941.41737429,5743609.00817861,1573939.68,5181996.56,181.72
CPT_2443_measurement_num_0,-43.4906751146661,172.710638391411,2486606.00041615,5746266.99722624,1576603.15,5184653.56,181.73
CPT_25540_measurement_num_0,-43.5510008287467,172.679879372672,2484143.54678857,5739555.61531499,1574141.85,5177944.77,181.73
CPT_4059_measurement_num_0,-43.5050391465099,172.717595352752,2487174.127601,5744673.04489252,1577171.08,5183060.25,181.75
CPT_25589_measurement_num_0,-43.5196490110514,172.687409981296,2484739.09849552,5743041.18530287,1574737.06,5181428.98,181.75
CPT_31871_measurement_num_0,-43.4868353273998,172.711533895205,2486676.96570865,5746693.85445606,1576674.08,5185080.25,181.76
CPT_36928_measurement_num_0,-43.4338049737985,172.698750994332,2485621.66522428,5752581.91527222,1575619.13,5190966,181.76
CPT_33700_measurement_num_0,-43.4956938838496,172.717167911914,2487136.05209499,5745711.20758239,1577133,5184098,181.77
CPT_50709_measurement_num_0,-43.4780450553319,172.703966070246,2486061.3168262,5747668.32792991,1576058.66,5186054.33,181.77
CPT_35434_measurement_num_0,-43.5248475720979,172.645333791093,2481339.68268175,5742450.0679802,1571339,5180838,181.77
CPT_10013_measurement_num_0,-43.5138660786354,172.677541518437,2483938.75816526,5743680.6562985,1573937.02,5182068.18,181.78
CPT_59366_measurement_num_0,-43.4870174314853,172.702274381466,2485927.99819974,5746670.9985826,1575925.41,5185057.39,181.78
CPT_74660_measurement_num_0,-43.5036897368062,172.658085913572,2482361.00722364,5744805.02202159,1572359.86,5183192.07,181.79
CPT_9473_measurement_num_0,-43.4341579128317,172.698396726272,2485593.12390327,5752542.60018899,1575590.6,5190926.7,181.79
CPT_26627_measurement_num_0,-43.5038556775559,172.692217033994,2485121.30236726,5744797.29737896,1575119.07,5183184.41,181.79
CPT_12275_measurement_num_0,-43.5559999646313,172.702999975906,2486013.86007675,5739007.06466885,1576011.43,5177396.5,181.8
CPT_7530_measurement_num_0,-43.5106033660344,172.70799749696,2486400.10463918,5744052.18537274,1576397.38,5182439.62,181.8
CPT_103297_measurement_num_0,-43.5509870234033,172.747788086346,2489631.18296359,5739575.8621581,1579627.26,5177965.18,181.81
CPT_74602_measurement_num_0,-43.4787558488965,172.705497233624,2486185.47473971,5747589.79515242,1576182.77,5185975.83,181.81
CPT_50081_measurement_num_0,-43.4915479694856,172.715944056625,2487035.49985607,5746171.49176903,1577032.48,5184558.1,181.82
CPT_34063_measurement_num_0,-43.4932680061965,172.717703021006,2487178.42366838,5745980.87370868,1577175.35,5184367.56,181.82
CPT_26218_measurement_num_0,-43.5509206892946,172.693279994954,2485226.40111338,5739568.56500243,1575224.27,5177957.75,181.83
CPT_50754_measurement_num_0,-43.4298929455887,172.697702294154,2485535.18401026,5753016.23322257,1575532.68,5191400.15,181.83
CPT_26022_measurement_num_0,-43.4903945607302,172.710895614012,2486626.69918081,5746298.23918932,1576623.84,5184684.79,181.83
CPT_25748_measurement_num_0,-43.4937986204994,172.695081379937,2485348.8754955,5745915.50205628,1575346.53,5184302.18,181.83
CPT_93997_measurement_num_0,-43.4895178446602,172.71044628667,2486590.01623383,5746395.51824826,1576587.17,5184782.03,181.84
CPT_10606_measurement_num_0,-43.5107391691224,172.6987718084,2485654.14661613,5744034.45550704,1575651.72,5182421.88,181.84
CPT_2293_measurement_num_0,-43.4973770376142,172.711002195193,2486637.9999385,5745522.50234187,1576635.15,5183909.36,181.84
CPT_4083_measurement_num_0,-43.5053940404886,172.716046143184,2487048.97666167,5744633.19166991,1577045.98,5183020.41,181.85
CPT_74526_measurement_num_0,-43.5041417994135,172.717639986643,2487177.40091534,5744772.75443155,1577174.35,5183159.92,181.85
CPT_26063_measurement_num_0,-43.4830000495654,172.712471925477,2486751.38194682,5747120.22137226,1576748.46,5185506.45,181.85
CPT_38511_measurement_num_0,-43.4309939835308,172.70026006129,2485742.72396889,5752894.6556691,1575740.14,5191278.62,181.85
CPT_34666_measurement_num_0,-43.5468202446223,172.746938433694,2489561.12679445,5740038.60280062,1579557.22,5178427.73,181.85
CPT_30896_measurement_num_0,-43.5350090459283,172.739447016029,2488951.63125045,5741349.02104899,1578947.94,5179737.6,181.85
CPT_29741_measurement_num_0,-43.5010639694923,172.714239685826,2486901.24717607,5745113.77532219,1576898.3,5183500.8,181.86
CPT_48347_measurement_num_0,-43.5268659869436,172.676492058914,2483859.47760977,5742236.01178534,1573857.81,5180624.1,181.86
CPT_44484_measurement_num_0,-43.4870760225476,172.682581070736,2484334.96028,5746658.6308971,1574333,5185045,181.87
CPT_34960_measurement_num_0,-43.4845965009892,172.684336341324,2484475.91066946,5746934.64599712,1574473.89,5185320.91,181.87
CPT_56323_measurement_num_0,-43.5238585150964,172.657341802847,2482309.99613211,5742563.99376539,1572308.93,5180951.91,181.88
CPT_28454_measurement_num_0,-43.5247501477522,172.671307438465,2483439.42814148,5742469.45501499,1573437.92,5180857.44,181.89
CPT_133263_measurement_num_0,-43.5109053250903,172.714180515332,2486900.19412503,5744020.36144936,1576897.27,5182407.82,181.89
CPT_5550_measurement_num_0,-43.5237845717549,172.674437191538,2483692.03104449,5742577.72051363,1573690.42,5180965.67,181.89
CPT_50710_measurement_num_0,-43.4779032021463,172.704056903145,2486068.60994262,5747684.11400725,1576065.95,5186070.11,181.91
CPT_19207_measurement_num_0,-43.5544660477097,172.693630955235,2485256.20006438,5739174.76689065,1575254.07,5177564.11,181.91
CPT_26176_measurement_num_0,-43.5400446288535,172.742811356582,2489225.28890407,5740790.38755879,1579221.5,5179179.2,181.92
CPT_1103_measurement_num_0,-43.5116436577091,172.677099676467,2483902.07995772,5743927.4337654,1573900.35,5182314.86,181.94
CPT_10861_measurement_num_0,-43.4992134620552,172.716577178035,2487089.59644369,5745320.01332924,1577086.57,5183706.96,181.94
CPT_2462_measurement_num_0,-43.4959710113296,172.708446493489,2486430.75024019,5745677.99786874,1576427.98,5184064.79,181.95
CPT_25910_measurement_num_0,-43.485286034463,172.707102333796,2486317.87590974,5746864.73794715,1576315.13,5185251.06,181.95
CPT_6501_measurement_num_0,-43.5143987655774,172.67146656474,2483447.78299393,5743619.56461976,1573446.24,5182007.1,181.95
CPT_22386_measurement_num_0,-43.5016285031615,172.717486563329,2487164.05107475,5745051.94554117,1577161,5183439,181.95
CPT_31621_measurement_num_0,-43.5343640453226,172.740702662714,2489052.90434834,5741420.99760026,1579049.17,5179809.55,181.95
CPT_30078_measurement_num_0,-43.5344625321985,172.74045594865,2489032.99595422,5741409.99365094,1579029.27,5179798.55,181.95
CPT_76110_measurement_num_0,-43.4794877013347,172.683548068777,2484409.99477658,5747501.99791847,1574407.99,5185888.04,181.95
CPT_6361_measurement_num_0,-43.5238472923824,172.729217942193,2488120.80346735,5742586.51041909,1578117.42,5180974.57,181.96
CPT_25541_measurement_num_0,-43.550803527263,172.679904681402,2484145.50831531,5739577.54394217,1574143.81,5177966.69,181.97
CPT_2948_measurement_num_0,-43.4767110572443,172.704102659199,2486071.84316766,5747816.57590687,1576069.18,5186202.52,181.97
CPT_11596_measurement_num_0,-43.4736471985147,172.666834017028,2483055.18748256,5748145.62837272,1573053.7,5186531.4,181.97
CPT_2477_measurement_num_0,-43.5008493253665,172.71561941565,2487012.75222247,5745138.00269193,1577009.76,5183525.02,181.97
CPT_36298_measurement_num_0,-43.4828280372382,172.709716002482,2486528.36371368,5747138.56222494,1576525.53,5185524.78,181.97
CPT_103646_measurement_num_0,-43.5316709383781,172.636826953956,2480655.25116514,5741689.03493888,1570654.86,5180077.24,181.97
CPT_25671_measurement_num_0,-43.5102655950854,172.690896339136,2485017.12477197,5744084.74950564,1575014.95,5182472.14,181.98
CPT_54657_measurement_num_0,-43.4698165243401,172.698688042907,2485631.00020369,5748581.00132364,1575628.5,5186966.64,181.98
CPT_38262_measurement_num_0,-43.5519909918756,172.748155054298,2489661.17220255,5739464.40580689,1579657.24,5177853.77,181.99
CPT_104875_measurement_num_0,-43.5123129489746,172.661655660904,2482653.56699563,5743848.14379599,1572652.33,5182235.57,181.99
CPT_35109_measurement_num_0,-43.4779686807728,172.705074218758,2486150.94238024,5747677.12997528,1576148.25,5186063.13,181.99
CPT_74543_measurement_num_0,-43.482404828905,172.708228067216,2486407.82663757,5747185.1625413,1576405.04,5185571.36,181.99
CPT_40354_measurement_num_0,-43.5112150366683,172.636703933575,2480635.45339389,5743961.67097581,1570635,5182349,181.99
CPT_44352_measurement_num_0,-43.4836090413743,172.684384887857,2484479.42401725,5747044.36868239,1574477.4,5185430.59,182
CPT_44372_measurement_num_0,-43.4841299333533,172.712337339914,2486740.92587006,5746994.6520314,1576738.01,5185380.93,182
CPT_39898_measurement_num_0,-43.4962879796088,172.687258030291,2484717.12059035,5745636.59464066,1574715.03,5184023.37,182
CPT_10056_measurement_num_0,-43.5565961306209,172.67677393876,2483894.99585508,5738932.99695529,1573893.42,5177322.39,182
CPT_50665_measurement_num_0,-43.4299221720625,172.695617338739,2485366.37852721,5753012.37222676,1575363.94,5191396.29,182.01
CPT_102960_measurement_num_0,-43.4322483201725,172.695835743034,2485385.00433063,5752754.00255321,1575382.56,5191138.02,182.01
CPT_37447_measurement_num_0,-43.5492880139756,172.690328950719,2484987.260999,5739749.08459568,1574985.22,5178138.19,182.02
CPT_5712_measurement_num_0,-43.5418827056817,172.633827248575,2480417.72933316,5740553.43377592,1570417.47,5178942.07,182.02
CPT_55186_measurement_num_0,-43.4975299638606,172.712193460491,2486734.40807758,5745505.84386644,1576731.52,5183892.71,182.03
CPT_10920_measurement_num_0,-43.5045278417043,172.717615054773,2487175.52930634,5744729.85743179,1577172.48,5183117.04,182.04
CPT_93435_measurement_num_0,-43.4768571772379,172.705175451263,2486158.69725292,5747800.64832009,1576156,5186186.6,182.04
CPT_74558_measurement_num_0,-43.4808977876827,172.711890574711,2486703.54645717,5747353.62411129,1576700.64,5185739.76,182.04
CPT_94326_measurement_num_0,-43.5308348163447,172.633978744627,2480424.6143205,5741780.92787548,1570424.31,5180169.09,182.04
CPT_26175_measurement_num_0,-43.5400611489586,172.74255011833,2489204.18022031,5740788.4873457,1579200.4,5179177.3,182.05
CPT_26016_measurement_num_0,-43.4798120776814,172.710832934082,2486617.56412585,5747473.95283635,1576614.69,5185860.04,182.06
CPT_22360_measurement_num_0,-43.4795720703548,172.693127995046,2485185.07881569,5747495.51348497,1575182.77,5185881.57,182.06
CPT_33215_measurement_num_0,-43.4953789832145,172.71610606165,2487050.04835835,5745745.90293989,1577047.03,5184132.68,182.07
CPT_10586_measurement_num_0,-43.5101779129478,172.706695466015,2486294.65354015,5744099.08636308,1576291.97,5182486.5,182.07
CPT_2489_measurement_num_0,-43.4993382241094,172.714210716867,2486898.24970093,5745305.50132993,1576895.3,5183692.45,182.08
CPT_74586_measurement_num_0,-43.510385707045,172.658607187428,2482406.19577686,5744061.2628094,1572405.05,5182448.6,182.1
CPT_37789_measurement_num_0,-43.4892680299909,172.690595937975,2484984.21105481,5746417.52533625,1574982,5184804,182.11
CPT_24284_measurement_num_0,-43.5226955685465,172.688618543144,2484838.06890326,5742703.06949742,1574836,5181091,182.11
CPT_4935_measurement_num_0,-43.5202780107029,172.693347910224,2485219.43770813,5742973.07647376,1575217.21,5181360.91,182.12
CPT_209882_measurement_num_0,-43.4986575703267,172.685132651786,2484546.20771357,5745372.68474715,1574544.19,5183759.56,182.12
CPT_21360_measurement_num_0,-43.4856736443425,172.704467629105,2486104.89077459,5746820.924393,1576102.23,5185207.26,182.12
CPT_55084_measurement_num_0,-43.4791882491276,172.689471447199,2484889.0932117,5747537.06416273,1574886.9,5185923.1,182.12
CPT_54820_measurement_num_0,-43.4791885189178,172.689471322165,2484889.08320728,5747537.03415118,1574886.89,5185923.07,182.12
CPT_37608_measurement_num_0,-43.5246367507922,172.664998062764,2482929.30721729,5742480.03341514,1572928,5180868,182.13
CPT_26183_measurement_num_0,-43.5430924834624,172.743980523287,2489320.8192162,5740452.04759722,1579317,5178841,182.14
CPT_55187_measurement_num_0,-43.4974729203953,172.712282416632,2486741.58105588,5745512.20624581,1576738.69,5183899.07,182.14
CPT_11540_measurement_num_0,-43.5019999991314,172.709997112505,2486558.48819932,5745008.60067008,1576555.68,5183395.66,182.14
CPT_5087_measurement_num_0,-43.481658044853,172.710829200026,2486617.97124265,5747268.86208556,1576615.1,5185655.03,182.15
CPT_25585_measurement_num_0,-43.4780312089063,172.687494156736,2484728.64235935,5747665.01644757,1574726.51,5186051,182.15
CPT_44806_measurement_num_0,-43.4788210138017,172.711312975709,2486656.02097184,5747584.19563077,1576653.13,5185970.24,182.16
CPT_44294_measurement_num_0,-43.4766310688431,172.708684903432,2486442.54988151,5747826.76425222,1576439.74,5186212.71,182.18
CPT_22379_measurement_num_0,-43.5357357644243,172.739480522264,2488954.5904416,5741268.28830241,1578950.9,5179656.9,182.19
