NZTM_X NZTM_Y Vs30
1573663.9 5181123.3 265
1573705.15 5181952.28 265
1576547.9 5183590.3 265
1577004.05 5184910.05 265
1575429.29 5178331.96 265.01
1576432.03 5185605.2 265.01
1578499.56 5177341.54 265.01
1641108 6106584 265.01
1575456.01 5185779.96 265.02
1575795.5 5181784.7 265.02
1576325.3 5184816.4 265.02
1573743.9 5181957.54 265.03
1575177.96 5181475.35 265.04
1575284.45 5181266.17 265.04
1576862.96 5182932.55 265.04
1577160.78 5184361.79 265.04
1731339.87 6028790.17 265.04
1894227.51 5818894.47 265.04
1576756 5182422 265.06
1576982.95 5183577.72 265.06
1574312.09 5185033.59 265.07
1576282.56 5186668.8 265.07
1576441.99 5185570.69 265.07
1576682 5210936 265.07
1576834.24 5183600.15 265.07
1926127.94 5778868.43 265.07
1576421.69 5181143.45 265.08
1577717.33 5182533.34 265.08
1379558.24 4911777.35 265.1
1577290.88 5185764.12 265.1
1574297.93 5185185.47 265.11
1576010 5186052 265.11
1576496.47 5182064.28 265.11
1576635.4 5182333.5 265.11
1576845.76 5183289.26 265.11
1574723.84 5183112.28 265.12
1577381.22 5182572.92 265.12
1571555.21 5177233.77 265.13
1571555.21 5177233.77 265.13
1575154.43 5184729.79 265.13
1576456.08 5185080.1 265.13
1576394.24 5186205.67 265.14
1576538.46 5186200.63 265.14
1577017.75 5183905.36 265.14
1573371.32 5197036.49 265.15
1576495.1 5185092.32 265.15
1576672.6 5184440.06 265.15
1572423.82 5181849.14 265.16
1576755 5184905 265.16
1795500.75 5821328.14 265.16
1949504.5 5790568.9 265.16
1567394.18 5186983.85 265.17
1575065.61 5183190.06 265.17
1575511.8 5177811.95 265.17
1576833 5206778.54 265.17
1572764.21 5181859.86 265.18
1575092.57 5184073.75 265.18
1575421.17 5191114.92 265.18
1575807.49 5183615.95 265.18
1576619.33 5181614.96 265.18
1572911.71 5181581.84 265.19
1573882.57 5178036.82 265.19
1574548.1 5184818.9 265.19
1574825.63 5182064.53 265.19
1576835.53 5184151.28 265.19
1749034.82 5426636.38 265.19
1575098.19 5183907.4 265.2
1575495.96 5181427.24 265.2
1576552 5184025 265.2
1576584.26 5184332.32 265.2
1577064.79 5184138.07 265.2
1574941.1 5181502.04 265.21
1575038.17 5185948.12 265.21
1575580.22 5186285.71 265.21
1572697.54 5181977.87 265.22
1576193.48 5184063.63 265.22
1576791.28 5182362.58 265.22
1574848.55 5186076.18 265.23
1574966.49 5186300.24 265.23
1574994.67 5181088.84 265.23
1867786 5714087 265.23
1570408 5188319 265.24
1576398.32 5184072.03 265.24
1576572.85 5183481.91 265.24
1579662 5177345.79 265.24
1575033.02 5183197.24 265.25
1575307 5183151.15 265.25
1576366.25 5184066.79 265.25
1578377.4 5180546.9 265.25
1573725.69 5180851.02 265.26
1575158.89 5184704.59 265.26
1579584 5178246 265.26
1616141.78 5423725.26 265.26
1574033.03 5181037.16 265.27
1574626.43 5184619.54 265.27
1576718.15 5182216.83 265.27
1574335.01 5184750.37 265.28
1574429.61 5181542.45 265.28
1575037.1 5184548.16 265.28
1575037.1 5184548.16 265.28
1575419.15 5177791.17 265.29
1576647.98 5183283.81 265.29
1579161.95 5179276.37 265.29
1882020.67 5771444.22 265.29
1576358.25 5184572.59 265.3
1577082.7 5183724.66 265.3
1577977.47 5181103.3 265.3
1808235.95 5809842.99 265.3
1890513.87 5822226.42 265.3
1578040.81 5180972.48 265.32
1575196.65 5184637.88 265.33
1579124.44 5179312.32 265.33
1752841.77 5917707.55 265.33
1576237.46 5185206.92 265.34
1576206.22 5185472.03 265.35
1576623.48 5185379.19 265.35
1570650.55 5180555.6 265.36
1571100 5181450 265.37
1576267.89 5186234.66 265.37
1574780.92 5181079.53 265.38
1576862.89 5183543.85 265.38
1571051.02 5178020.55 265.39
1576817.09 5183208.14 265.39
1572374.75 5177545.78 265.4
1573924.75 5182126.68 265.4
1574843.73 5183678.12 265.4
1575236.77 5181426.06 265.4
1576192.28 5186674.76 265.4
1856125 5729891.4 265.4
1574300.24 5184974.76 265.41
1804517.9 5734565.68 265.41
1894114.3 5819073.55 265.41
1572816.76 5182036.43 265.42
1576366.87 5182365.02 265.42
1576479.89 5186020.61 265.42
1574414 5184883.5 265.43
1574759.2 5181060.6 265.43
1577147.67 5183427.84 265.43
1577296.5 5182921.2 265.43
1576199.15 5184106.41 265.44
1576712.29 5182826.13 265.44
1570685.5 5180262.9 265.45
1575020.2 5184641.4 265.45
1576958.77 5184087.29 265.45
1891054.65 5821154.73 265.45
1574858.43 5182964.49 265.47
1576388.96 5185566.84 265.47
1574379.01 5185790.08 265.48
1576216.56 5184247.21 265.48
1572369.29 5183300.03 265.5
1575072.81 5182032.56 265.5
1576227 5186362.45 265.5
1576353.44 5181521.49 265.5
1579209 5178864 265.5
1573141.97 5180703.59 265.51
1573952.24 5182112.78 265.51
1575070.57 5181295.58 265.51
1573677.93 5181964.56 265.52
1573999.33 5180575.56 265.52
1575582.19 5185824.45 265.52
1766800.32 5471188.45 265.52
1573590.43 5180924.96 265.53
1575253 5183099.57 265.53
1576146.61 5186161.01 265.53
1576327.65 5185386.16 265.53
1576365.45 5181369.71 265.53
1576708.85 5182308.64 265.53
1572171.53 5177671.02 265.54
1574929.07 5191863.37 265.54
1576225.58 5186329.02 265.54
1576714.49 5185064.68 265.54
1575492.06 5191412.55 265.55
1575564 5186120 265.55
1577130.3 5183253.04 265.55
1576543 5186517 265.57
1576670.71 5183771.05 265.57
1575059.52 5184331.49 265.58
1575121.47 5182996.03 265.58
1576591.18 5185785 265.58
1576683.97 5183624.23 265.58
1576989.25 5184363.68 265.58
1580615.15 5175529.57 265.58
1772122 5475980 265.58
1571231.57 5180604.38 265.59
1574426.63 5181540.59 265.59
1571895.84 5180981.54 265.6
1572777.37 5182378.79 265.6
1575781.56 5183033.81 265.6
1576012.85 5177081.02 265.6
1577291.55 5184984.56 265.6
1578283.32 5180928.38 265.6
1888927.55 5822710.41 265.6
1573664.5 5180794.4 265.61
1575177 5183072 265.61
1576685.44 5183678.7 265.61
1574560.19 5185336.47 265.62
1575127.15 5191333.62 265.62
1575147.09 5186106.12 265.62
1579671.48 5177977.75 265.62
1575306 5181858.28 265.63
1576483.94 5184878.47 265.63
1576711 5183222 265.63
1576794 5183244.09 265.63
1786269.76 5508444.94 265.63
1575406.34 5182442.45 265.65
1577440.44 5182510.91 265.65
1572161.73 5183134.06 265.66
1574500.17 5183878.09 265.66
1574648.05 5182647.53 265.66
1575337.1 5183159.3 265.66
1576752.71 5182345.23 265.66
1575542.9 5191456.6 265.67
1575545.49 5191460.89 265.67
1575633.5 5186943.65 265.67
1576234.19 5186204.78 265.67
1576978.01 5184019.32 265.67
1906880.58 5808101.64 265.67
1573064 5187911 265.68
1575499.09 5183276.06 265.68
1575956.05 5186519.17 265.69
1576874.32 5183158.66 265.69
1789501.48 5518536.53 265.69
1573808.07 5182417.19 265.7
1574269.65 5184882.61 265.7
1576407.06 5184949.28 265.7
1815793.38 5802120.44 265.7
1575011.44 5181127.5 265.71
1575298.08 5186213.75 265.71
1577148.94 5183201.89 265.71
1571521.67 5180920.94 265.72
1573268.29 5180771.34 265.72
1574291.27 5185213.43 265.72
1574675 5178444.11 265.72
1577035.14 5183349.82 265.72
1568689.22 5186988.93 265.73
1570786.42 5179858.82 265.73
1576476.6 5185905.3 265.73
1574562.52 5185141.83 265.74
1574565.5 5185140.7 265.74
1868915.3 5720990 265.74
2036092.31 5711202.67 265.74
1572105.21 5182297.95 265.75
1767236 5470039 265.75
1574951.6 5181308.46 265.76
1575473.07 5182115.06 265.76
1575916.89 5196139.47 265.76
1576337.1 5181336.1 265.76
1576616.02 5182250.89 265.76
1571620 5197328 265.77
1575590.6 5190926.7 265.77
1576769.58 5182377.1 265.77
1577159.2 5183227.64 265.78
1577896.95 5181125.81 265.78
1808014.5 5810147.16 265.78
1573875.28 5182292.43 265.79
1574917.26 5186260.79 265.79
1576108.54 5182174.86 265.79
1573020.53 5182297.69 265.8
1576229.37 5177053.89 265.8
1576477.21 5183861.37 265.8
1576988.21 5183788.08 265.8
1575242.85 5181286.94 265.81
1576573.45 5183513.79 265.81
1577125.95 5184331.7 265.81
1878011.5 5826627.15 265.81
1574592.74 5184132.08 265.82
1574955.71 5186307.54 265.82
1576984.82 5183646.03 265.82
1774744.26 5577826.08 265.82
1575185.34 5181370.79 265.83
1575617.55 5178013.53 265.83
1576564.8 5184742.84 265.83
1572438.54 5182327.17 265.84
1578097.97 5182662.15 265.84
1578295.87 5180922.98 265.84
1680030.76 5404101.84 265.84
1573651.32 5180842.46 265.85
1799612 5823324 265.85
1872263 5822446 265.85
1570782.19 5182016.46 265.86
1576592.37 5185714.57 265.86
1578739.14 5177324.11 265.86
1579686.06 5177269.24 265.86
1572596.63 5183167.48 265.87
1576953.14 5183900.08 265.87
1767351 5470369 265.87
1573638.83 5182039.42 265.88
1574371.69 5185501.05 265.88
1574407.5 5181437.66 265.88
1576484.63 5185656.91 265.88
1949344.32 5790598.39 265.88
1572426.33 5182636.56 265.89
1574392.74 5184931.94 265.89
1570187.82 5180130.49 265.9
1572506.98 5177146.41 265.9
1575364.45 5191071.24 265.9
1576471.3 5184988.14 265.9
1572354.3 5183288.97 265.91
1575725.32 5181854.32 265.91
1575726.34 5191289.01 265.91
1575023.45 5181101.27 265.92
1577124.51 5184503.77 265.92
1743562.58 6002961.92 265.92
1573369.88 5180563.47 265.94
1803995.74 5812511.96 265.94
1572504.05 5182448.08 265.95
1574304.42 5183000.16 265.95
1576009.84 5186146.27 265.95
1576386 5181558 265.95
1576617.78 5186134.82 265.95
1571520.4 5179609.4 265.96
1575245.86 5191740.45 265.96
1573824.21 5181997.29 265.97
1576484.46 5184129.27 265.97
1882422.67 5827301.97 265.97
1569896.81 5179445.8 265.98
1573704.44 5180682.11 265.98
1575284.17 5191361.98 265.98
1575954.28 5186837.49 265.98
1576556.2 5182393.68 265.98
1576605.01 5186157.21 265.98
1576897.5 5183511 265.98
1578972.27 5176793.37 265.98
1576607.29 5183639.57 265.99
1576684.48 5183644.66 265.99
1577070.6 5183507.73 265.99
1572336.43 5181892.87 266
1572701.37 5189888.37 266
1573903.69 5178006.91 266
1574206.82 5185137.81 266
1574212.11 5184071.74 266
1574984.8 5183900.77 266
1572449.52 5181364.35 266.01
1574310 5185040 266.01
1574717.62 5180532.6 266.01
1574953.46 5184412.46 266.01
1576001.87 5182636.25 266.02
1576319.36 5181786.86 266.02
1576223.76 5182048.95 266.03
1576639 5182163 266.03
1577822.5 5182072.37 266.03
1575547 5186094 266.04
1578957.39 5179590.05 266.04
1573211.64 5196910.91 266.05
1576173 5184179 266.06
1579237 5178968 266.06
1766847 5469945 266.06
1576128.94 5186016.78 266.07
1576520.37 5184124.77 266.07
1576546.15 5182765.36 266.07
1576237.3 5186328.12 266.08
1570212.06 5179183.24 266.09
1574508.61 5180483.38 266.09
1574657.78 5180527.76 266.09
1576326.8 5182408.6 266.09
1757283.09 5434673.78 266.09
1576013.01 5185205.66 266.1
1575256.08 5183192.02 266.11
1576660.62 5183374.64 266.11
1576664.26 5185980.28 266.11
1751633.83 5423226.7 266.11
1573766.04 5181958.04 266.12
1574980.36 5184305.3 266.12
1575249.17 5177775.78 266.12
1576026.99 5179828.77 266.12
1577126.76 5183192.76 266.13
1685697.54 5429677.07 266.13
1576584.94 5181427.36 266.15
1574619.02 5183492.93 266.16
1575355.22 5183223.23 266.16
1576265.04 5184266.21 266.16
1577006.49 5184373.68 266.16
1949493 5790603.07 266.16
1576966.76 5184349.69 266.17
1579506.37 5178294.58 266.17
1789503.71 5518433.55 266.17
1575463 5190974 266.18
1576658.72 5183355.15 266.18
1576994.26 5183599.99 266.18
1803108.5 5811775.12 266.18
1574286.97 5178673.8 266.19
1574875.72 5182301.11 266.19
1576371.59 5186368.18 266.19
1577017.54 5183770.41 266.19
1577024.54 5184908.61 266.19
1574989.14 5186060.11 266.2
1576279.87 5182591.75 266.2
1576372.21 5185569.57 266.2
1576941.29 5184623.75 266.2
1764593.47 5461827.58 266.2
1575146.99 5180896.99 266.21
1748603 5426303 266.21
1572308.02 5177901.79 266.22
1575109.5 5186078.66 266.22
1577576.56 5181864.31 266.22
1574600.95 5184905.76 266.23
1575612.3 5186354.76 266.23
1575778 5181146 266.23
1817306 5803524 266.24
1574610.8 5184705.98 266.25
1575174.64 5186288.02 266.25
1576494 5181540 266.25
1576031.09 5185981.38 266.26
1576684.16 5185306.78 266.26
1576936.28 5183999.83 266.26
1573775.68 5182134.06 266.27
1573952.25 5182206.47 266.27
1575346.53 5184302.18 266.27
1575626.1 5186223.74 266.27
1577058.24 5184871.28 266.28
1577269.78 5182908.11 266.28
1572201.9 5183176.7 266.29
1572248.2 5181103.58 266.29
1759332.65 5435551.84 266.29
1575792.76 5185954.83 266.3
1577174.9 5184356.68 266.3
1572598.14 5180021.84 266.31
1573329.94 5196719.25 266.31
1576541.08 5185643.19 266.31
1574731.71 5181490 266.32
1576859.96 5183397.56 266.32
1576751.86 5185460.82 266.33
1578936.63 5179402.62 266.33
1579041.63 5179540.99 266.33
1572950.16 5183604.13 266.34
1575322.01 5177474.18 266.34
1576082.94 5186574.2 266.34
1577191.96 5183355.53 266.34
1574740.38 5183115.34 266.35
1576105 5179573 266.35
1576863.26 5184999.53 266.35
1867366.88 5713613.23 266.35
1569988.75 5180511.92 266.36
1575742 5194887 266.36
1576618.29 5184265.14 266.36
1572302.77 5181994.26 266.38
1576349.74 5186367.7 266.38
1576599.81 5185535.59 266.38
1576648.76 5184523.59 266.38
1576870.31 5183695.44 266.39
1576952.76 5184412.16 266.39
1575406 5192904 266.4
1576178.47 5186501 266.4
1576340.69 5185746.48 266.4
1576340.86 5185746.59 266.4
1570964.31 5180814.02 266.41
1573762.24 5180200.8 266.41
1574901.1 5184674 266.41
1575431.83 5186038.01 266.41
1576185.7 5184091.92 266.41
1576603.14 5181441.79 266.41
1576935.04 5183516.52 266.41
1573342.6 5196713.3 266.42
1575538.18 5183572.75 266.42
1574564.22 5181410.27 266.43
1574725.79 5182142.08 266.43
1570730.28 5181772.57 266.44
1576393.15 5186308.95 266.44
1576552.21 5181588.7 266.45
1577417.52 5182817.56 266.45
1575366.41 5183280.91 266.46
1576958.03 5183433.05 266.46
1575131.89 5184396.41 266.47
1575147.7 5191279.92 266.48
1575346.68 5178696.72 266.48
1580572.71 5175511.81 266.48
1572213.62 5181252.68 266.49
1575869.64 5186153.34 266.49
1577120.72 5183075.2 266.49
1579725.48 5177284.35 266.49
1575147.13 5184713.88 266.5
1576601.66 5186305.68 266.5
1576652.14 5184064.29 266.5
1817455 5803512 266.5
1882463.92 5827724.93 266.5
1572928.62 5182303.69 266.51
1936913.47 5623220.49 266.51
1572789.56 5181927.82 266.52
1575429.51 5177917.38 266.52
1575717.65 5181946.41 266.52
1577107.01 5183251.25 266.52
1575430.08 5178116.29 266.53
1576401.59 5185745.8 266.53
1571944.03 5179479.61 266.54
1574212.78 5184923.94 266.54
1578164.92 5180886.74 266.54
1570189.46 5180695.52 266.56
1573097.55 5180603.33 266.56
1573785.69 5182103.81 266.56
1576782.36 5185269.02 266.56
1577040.53 5183450.19 266.56
1573878.43 5177313.39 266.57
1574572 5181397 266.57
1574907.54 5185894.72 266.57
1576698.1 5182698.09 266.57
1576604.11 5185740.4 266.59
1576605.44 5182195.5 266.59
1576682.96 5183312.14 266.59
1574160.29 5177869.08 266.6
1575554.89 5178104.23 266.6
1576595.57 5183356.2 266.6
1768608.16 5468594.45 266.6
1574208.79 5183626.47 266.61
1574655.39 5183901.81 266.61
1576457.66 5185299.9 266.61
1574819.52 5183135.74 266.62
1799901.34 5818443.92 266.63
1574822.77 5181130.08 266.64
1574572 5181398 266.65
1576375.24 5184646.56 266.65
1577216.8 5182905.2 266.65
1571212 5180815 266.66
1576603.15 5184653.56 266.66
1576962.02 5184112.78 266.66
1894396.4 5820107.49 266.67
1574057 5177666 266.68
1575626 5181879 266.68
1576246.87 5186565.43 266.69
1574067.61 5185413.63 266.7
1576791.27 5184090.8 266.7
1618925.84 5427888.13 266.7
1239669.84 4845726.63 266.71
1575128.48 5184616.96 266.71
1576070.69 5185942.87 266.71
1572903.6 5180883.7 266.72
1576549.48 5181228.45 266.72
1576857.25 5185008.62 266.72
1881293.06 5827276.2 266.72
1575162 5181324.9 266.74
1573045.38 5181464.5 266.75
1574730.4 5183038.26 266.75
1576462.16 5185750.09 266.75
1571607 5197285 266.76
1573769.85 5182456.8 266.76
1574058.84 5179980.14 266.76
1575047.78 5184646.92 266.76
1576751.67 5184182.2 266.76
1799014 5823894 266.76
1976855.7 5784217.6 266.76
1572623.6 5183168.86 266.77
1573973.08 5182118.08 266.78
1854716 5878218 266.78
1576737.28 5183307.28 266.79
1759625.81 5433514.95 266.79
1890287.95 5813346.28 266.79
1891104.45 5821062.37 266.79
1575387.01 5183263.1 266.8
1576851.82 5184495.06 266.8
1574119.21 5177887.92 266.81
1574119.21 5177887.92 266.81
1576926.12 5183779.14 266.81
1577032.72 5184557.65 266.82
1574731.87 5182104.08 266.83
1759339 5436351.3 266.83
1241888.08 4850995.91 266.84
1567205.46 5179159.36 266.84
1573297.82 5182103 266.84
1574685.69 5180494.14 266.84
1575268.12 5177984.42 266.84
1575397.39 5178189.42 266.84
1576949.21 5182264.1 266.84
1572421.81 5182418.32 266.85
1575483.42 5182240.33 266.85
1576390.47 5184405 266.85
1576820.09 5183809.22 266.85
1816802.55 5803637.66 266.85
1570482 5179660.7 266.86
1573301 5182183 266.86
1574804.64 5181867.38 266.86
1575635.24 5182800.99 266.86
1572498.24 5182427.29 266.87
1572798 5186714 266.87
1573345.49 5180823.99 266.87
1574710.88 5182673.53 266.87
1576456.22 5183754.91 266.87
1576473.31 5185656.54 266.87
1572434.83 5181582.74 266.88
1577010.91 5183841.58 266.88
1572291.34 5183746.4 266.89
1572892.25 5182458.21 266.89
1576148.45 5182666.14 266.89
1574097.57 5179496.14 266.9
1575327 5181293 266.91
1570989.04 5179809.82 266.92
1572394.47 5181849.72 266.92
1575750.09 5181496.12 266.92
1576732.77 5185436.69 266.92
1579611.94 5177956.25 266.92
1574713.06 5182402.09 266.93
1577112.99 5183137.37 266.93
1948746.02 5792166.3 266.93
1573149.6 5181324.3 266.94
1576015.96 5186744 266.94
1576922.68 5183671.71 266.94
1889938.06 5812834.21 266.94
1574667.55 5182781.76 266.95
1575379.86 5185833.25 266.96
1576976.51 5183981.83 266.96
1771935.56 5475971.88 266.96
1573664.39 5181148.88 266.97
1574681.47 5183892.91 266.97
1575158.66 5186066.43 266.97
1576029.86 5185520.5 266.97
1577054.87 5183688.14 266.97
1576550.85 5183570.29 266.98
1572804.5 5179074.62 266.99
1573801.3 5182652.29 266.99
1575253.26 5185869.07 266.99
1575349.62 5185914.64 266.99
1575608.52 5186421.3 266.99
1576549.79 5184859.11 266.99
1576936.94 5183853.67 266.99
1573017.98 5182569.67 267
1573369.64 5197074.8 267
1766803 5470051 267
1572598 5181487 267.01
1572928 5180868 267.01
1576070.96 5186688.3 267.01
1926107.74 5778923.59 267.01
1572492.41 5182379.98 267.02
1572610 5181630 267.03
1618857.14 5427958.62 267.03
1766927.85 5468263.25 267.03
1576260.55 5184236.19 267.05
1576659.01 5185720.27 267.05
1576788.17 5184076.37 267.05
1767006.32 5471405.82 267.05
1575769.92 5186286.22 267.06
1573776.42 5182132.83 267.07
1574260.21 5178691.48 267.07
1575515.83 5182541.04 267.07
1576631.09 5185375.77 267.07
1577154.64 5183394.17 267.07
1578986.72 5179438.74 267.07
1576377.13 5181727.25 267.08
1577296.4 5182904.77 267.08
1950262.69 5793488.6 267.08
1572456.91 5179943.31 267.09
1573585.15 5182070.29 267.09
1573666 5181855 267.09
1575636.84 5183199.91 267.09
1576355.7 5185640.47 267.09
1576548.47 5182913.08 267.09
1576853.61 5184395.34 267.09
1575315.69 5185940.25 267.1
1575363.46 5177977.87 267.1
1576511.68 5183816.98 267.1
1893888.73 5819626.93 267.1
1574190.01 5185028.35 267.11
1576575.76 5181598.8 267.11
1415032.39 4923182.98 267.12
1578921.02 5179446.52 267.12
1577133.56 5184354.81 267.13
1579212.13 5178865.59 267.13
1855217.77 5877811.59 267.13
1576232 5182162 267.14
1576957.13 5183207.02 267.14
1579221.5 5179179.2 267.14
1571289.74 5178488.58 267.15
1572597 5181464 267.15
1573574.24 5180974.61 267.15
1575350.72 5178345.12 267.15
1576092.82 5186494.79 267.17
1576093.08 5186495.47 267.17
1572921 5182307 267.18
1576097.4 5186302.25 267.18
1573740.02 5182211.41 267.19
1574364.35 5185309.92 267.19
1575141.07 5181256.46 267.19
1574593.76 5184978.18 267.2
1574991.15 5177902.81 267.2
1577275.5 5183081.28 267.2
1575537.3 5191439.5 267.21
1575541.49 5191436.9 267.21
1576996.8 5207744 267.21
1577285.41 5182925.05 267.21
1766654.35 5469110.76 267.21
1575217 5184218 267.22
1579142.87 5179280.76 267.22
1881571 5828336 267.22
1570290.05 5186832.91 267.23
1571932 5177786.17 267.23
1575404.49 5185851.95 267.23
1575431 5177999.4 267.23
1575595.5 5177852 267.23
1893354.21 5820083.27 267.23
1573659.2 5181913.1 267.24
1573745.97 5180849.1 267.24
1574703.61 5182841.42 267.24
1575271.38 5183193.55 267.25
1572708.17 5182181.61 267.26
1574262.76 5183608.16 267.26
1578811.86 5179690.04 267.26
1574831.24 5182899.85 267.27
1575059.55 5182787.44 267.27
1575388.4 5182485.35 267.27
1576126.07 5182193.07 267.27
1576293.07 5184245.53 267.27
1577086.57 5183706.96 267.27
1758703.41 5433947.98 267.27
1572587.72 5182460.37 267.28
1571395 5197329 267.29
1573401.45 5182083.29 267.29
1576559.9 5185383.88 267.29
1573714.79 5181137.05 267.3
1576545.76 5185933.77 267.3
1570900.83 5179538.62 267.31
1574714.32 5184040.36 267.31
1574758 5181213 267.31
1576349.76 5184147.26 267.31
1576810.31 5185027.92 267.31
1577199 5184184 267.31
1861916.07 5713410.44 267.31
1573101.77 5182046.64 267.32
1574631.92 5182495.4 267.33
1577009.76 5183525.02 267.33
1577109.49 5183142.8 267.33
1578205.15 5180756.52 267.33
1574216 5180955 267.34
1574216 5180955 267.34
1575391.97 5178192.04 267.34
1575399.58 5185948.85 267.34
1576372.04 5181723.7 267.34
1578238.07 5180828.06 267.34
1576436 5182516 267.35
1576736.02 5182424.62 267.35
1805161 5810363 267.35
1853586.25 5902022.7 267.35
1570737.58 5179855.99 267.36
1574982.72 5181090.1 267.36
1575175.04 5177734.26 267.36
1576172.98 5185583.52 267.36
1577046.28 5183580.73 267.36
1574982.38 5178122.3 267.37
1576171 5184254 267.37
1576303.86 5186407.78 267.37
1576863.5 5185054.03 267.37
1575433.09 5186053.42 267.38
1576251.92 5177067.25 267.38
1576463.22 5183730.92 267.38
1576680.83 5183507.15 267.38
1578960.15 5179500.97 267.38
1574264.2 5185102.49 267.39
1570652.61 5179990.24 267.4
1572903.05 5180682.07 267.4
1573660.8 5180769.1 267.4
1575698.58 5185811.38 267.4
1576684.54 5184576.73 267.4
1578491.8 5180603.8 267.4
1571348.38 5180780.33 267.41
1573780.23 5182402.92 267.41
1574083.06 5178015.9 267.41
1576397.38 5182439.62 267.42
1577020.75 5183815.9 267.42
1579253 5178975 267.42
1575013.84 5181044.41 267.43
1575300.73 5177895.28 267.43
1575570.43 5191385.18 267.43
1576290.76 5181352.23 267.43
1576493.76 5185728.58 267.43
1576581.75 5181067.54 267.43
1576614.69 5185860.04 267.43
1576959.78 5184857.12 267.43
1579690 5177589 267.43
1574249.1 5177910 267.44
1575378.14 5177435.23 267.44
1576335.49 5182192.11 267.44
1768027.8 5899272.2 267.44
1573958.25 5179190.67 267.45
1574183.87 5184058.56 267.45
1577158.24 5184451.77 267.45
1874284.27 5816454.5 267.45
1573319.9 5196877.34 267.46
1575094.54 5182931.29 267.46
1575419.39 5181550.56 267.46
1576644.09 5184054.44 267.46
1577159.95 5183251.13 267.46
1816109 5805929 267.46
1571027.21 5180750.99 267.47
1574344.36 5177048.97 267.47
1574982.72 5182522.95 267.47
1575269.34 5182346.31 267.47
1575393.89 5182297.43 267.47
1575466.85 5201788.29 267.47
1576879.16 5182958.72 267.47
1841240.01 5819673.23 267.47
1842229.02 5817722.58 267.47
1842888.75 5817489.96 267.47
1842975.94 5817139.79 267.47
1575203 5184217 267.48
1576597.03 5184028.54 267.48
1570223.45 5181877.51 267.49
1573857.12 5182109.12 267.49
1574663.23 5181430.44 267.49
1576047.28 5186705.76 267.49
1576671.56 5182700.93 267.49
1579557.22 5178427.73 267.49
1571508.9 5179609.1 267.5
1575465.25 5178327.43 267.5
1572513.53 5181401.77 267.51
1575079.7 5181127.5 267.51
1576933.46 5183657.96 267.51
1576114 5184603 267.52
1576455.72 5183772.41 267.52
1576576.2 5185813.27 267.52
1894432.83 5820086.44 267.52
1895221.94 5818296.65 267.52
1576938.26 5183888.76 267.53
1869434.97 5715327.52 267.53
1571572.64 5177286.77 267.54
1573408.98 5196681.47 267.54
1574454.22 5185306.39 267.54
1576089.13 5185942.05 267.54
1577560.9 5182803.03 267.54
1883224.13 5826262.39 267.54
1575587.66 5181526.48 267.55
1576502.08 5185253.06 267.55
1576732.06 5182292.32 267.55
1576892.32 5184497.53 267.55
1577176.92 5183200.91 267.55
1577202.75 5183343.91 267.55
1573745.34 5204062.67 267.56
1574406 5182667 267.56
1574644.92 5183979.2 267.56
1575229.57 5183214.74 267.56
1575529.32 5191247.54 267.56
1575605.56 5178218.1 267.56
1772904.91 5477005.77 267.56
1949469.79 5790672.34 267.56
1576067.76 5186121.6 267.57
1576279.3 5184002.32 267.57
1576288.6 5183143.73 267.57
1574859 5181371 267.58
1576734.14 5183680.45 267.58
1774718.49 5474144.44 267.58
1574819.9 5180553.7 267.59
1577213.96 5183066.9 267.59
1579651.57 5177562.33 267.59
1574934.68 5181571.17 267.6
1575465 5191374 267.6
1575561.3 5179016.36 267.6
1576271.7 5182162.24 267.6
1576306.85 5186125.85 267.6
1577100.55 5182938.79 267.6
1579700.1 5177649.1 267.6
1873193.89 5818090.57 267.6
1571657.33 5196579.2 267.61
1573591.42 5197456.23 267.61
1575132.62 5181512.47 267.61
1575406.53 5178337.79 267.61
1575749.18 5181404.13 267.61
1623473.36 5431211.52 267.61
1751638.54 5423298.85 267.61
1574748.12 5183844.35 267.62
1576895.3 5183692.45 267.62
1573416 5186234 267.63
1578307.8 5180630.1 267.63
1577000.69 5183850.21 267.64
1572509.84 5181571.68 267.65
1576449.35 5186104.14 267.65
1573862.7 5178015.86 267.66
1576475.71 5185896.54 267.66
1573908.91 5182088.48 267.67
1579596.04 5178178.48 267.67
1574758.54 5184601.26 267.68
1576690.04 5184606.34 267.68
1764997.44 5461500.73 267.68
1574530 5183703 267.69
1574535 5183661 267.69
1574563 5183597 267.69
1574601 5183617 267.69
1577078.12 5182990.92 267.69
1573773.74 5182268.35 267.7
1576613.31 5183860.54 267.71
1576653.01 5185458.15 267.71
1575614 5178207.69 267.72
1576315.88 5182896.78 267.72
1895001.95 5820160.82 267.72
1573224.35 5196935.28 267.73
1574678 5182031 267.73
1575010.33 5184666.17 267.73
1576069.18 5183139.65 267.73
1894244.54 5818803.61 267.73
1573909.78 5182161.93 267.74
1573917.36 5182167.18 267.74
1573719.46 5182091.56 267.75
1575323.71 5183150.49 267.75
1575378 5178031 267.75
1573976.45 5182081.89 267.76
1576692 5182675 267.76
1578812.61 5177225.37 267.76
1570515.03 5180174.93 267.77
1572733 5180556 267.77
1573785.04 5204129.93 267.77
1576017.26 5181713.84 267.77
1717940.63 6038814.11 267.77
1577152.9 5183353.35 267.78
1574972.55 5182735.18 267.79
1575607 5183365.8 267.79
1576587.31 5185881.29 267.79
