File Key,,Start Depth,End Depth,Depth,Measured Vs,Qc,Fs,u,Ic,Subset_Region,Subset_Geology,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SCPT,57345,8.5,9,8.75,113.5,1.19124913,0.023214185,0.135314336,2.826847006,2,1,132.14691,160.8744992,141.7373951,121.0161883,284.3528281,-0.152111422,-0.348821716,-0.222173178,-0.064121487,-0.918412983
SCPT,57345,9,9.5,9.25,154.5,5.428727689,0.031586366,0.042788006,1.982755903,2,1,176.9419024,215.4075334,181.5137877,156.860976,303.5519997,-0.135627347,-0.332337642,-0.16113752,-0.015165814,-0.675358833
SCPT,57345,9.5,10,9.75,142,2.575665002,0.023159574,0.055684519,2.35481986,2,1,154.8418333,188.5031014,156.1672253,139.336431,293.838487,-0.086577108,-0.283287402,-0.095100333,0.018935682,-0.727203195
SCPT,57345,10,10.5,10.25,143.5,2.416176326,0.02139296,0.026440041,2.37117563,2,1,153.038004,186.3071353,151.8605619,139.0760151,294.3913938,-0.064351248,-0.261061542,-0.056627709,0.031314381,-0.718575118
SCPT,57345,10.5,11,10.75,177,7.344733241,0.034137785,0.021062023,1.832460507,2,1,189.2094267,230.3419108,188.1568461,171.9432798,319.244002,-0.066704747,-0.263415041,-0.06112617,0.028985079,-0.589805974
SCPT,57345,11,11.5,11.25,169,6.613006657,0.036909775,0.030379481,1.908881758,2,1,189.4637419,230.6515119,187.0595671,172.6358962,325.9822252,-0.114298956,-0.31100925,-0.101528392,-0.021286015,-0.656944141
SCPT,57345,11.5,12,11.75,162,3.991947594,0.027263244,0.024525246,2.140556341,2,1,173.1320821,210.7694912,166.5511597,158.4528273,315.6831037,-0.066458448,-0.263168742,-0.027706193,0.022139406,-0.667142539
SCPT,57345,12,12.5,12.25,184,4.926026174,0.035245657,0.018349369,2.07308916,2,1,183.6674739,223.5951856,177.2390082,168.7881555,330.3764104,0.001808842,-0.194901452,0.037436607,0.086291347,-0.585296884
SCPT,57345,12.5,13,12.75,154.5,3.431302334,0.031019087,0.017751252,2.251199572,2,1,172.5003271,210.0003983,163.3818839,160.3092156,327.3668863,-0.110205037,-0.306915331,-0.05589621,-0.036910451,-0.750887422
SCPT,57345,13,13.5,13.25,151,1.830707244,0.020911858,0.071240652,2.549310062,2,1,151.0850745,183.9296559,137.0120219,143.2534955,312.5973672,-0.000563248,-0.197273543,0.097211164,0.05266408,-0.727636159
SCPT,57345,13.5,14,13.75,133.5,1.0227276,0.021023478,0.207710254,2.897437761,2,1,133.6488974,162.7030055,115.3582532,133.1562017,314.4040723,-0.001114715,-0.197825009,0.146058946,0.00257859,-0.856577535
SCPT,57345,14,14.5,14.25,144.5,3.867883467,0.024157843,0.060880134,2.11965441,2,1,173.0060567,210.616069,157.08329,164.7697192,326.2398516,-0.180047096,-0.37675739,-0.083496667,-0.13126935,-0.814353344
SCPT,57345,14.5,15,14.75,167.5,5.721073242,0.029513031,0.018090816,1.950689504,2,1,188.7810428,229.8204,173.9672271,178.9543466,338.7595037,-0.119604489,-0.316314783,-0.03788358,-0.066147375,-0.704307076
SCPT,57345,15,15.5,15.25,148,1.747469682,0.025175501,0.057400176,2.588214651,2,1,151.8990082,184.9205317,128.8649531,150.269351,331.7195126,-0.026003606,-0.222713901,0.138447293,-0.015217083,-0.807077496
SCPT,57345,15.5,16,15.75,138,0.625933826,0.012801473,0.359542716,3.08051758,2,1,114.659845,139.5858983,76.83819939,123.6467589,303.9733024,0.185283809,-0.011426485,0.585551781,0.109824904,-0.789686191
SCPT,57345,16,16.5,16.25,140,0.503336411,0.009979106,0.421924265,3.156628798,2,1,105.4677167,128.3954812,56.76330646,118.3990413,296.1483742,0.283237519,0.086527225,0.902752319,0.167581798,-0.74921817
SCPT,57345,16.5,17,16.75,126.5,0.801174946,0.033910894,0.379279784,3.169617866,2,1,131.6352843,160.2516504,98.24741766,141.3097913,351.073049,-0.039792793,-0.236503087,0.252753341,-0.110712274,-1.02075201
SCPT,57345,17,17.5,17.25,184.5,2.374010751,0.037519082,0.108870819,2.464911081,2,1,165.6043033,201.6052388,139.0417345,167.9977233,361.2694157,0.108048236,-0.088662058,0.282875327,0.093699036,-0.67197452
SCPT,57345,17.5,18,17.75,381,33.62754173,0.125672195,0.024378748,1.234716284,2,1,256.148251,311.8326534,282.0028399,274.2230071,434.2502015,0.397042993,0.200332699,0.300882234,0.328857705,-0.130821494
SCPT,57345,18,18.5,18.25,450,39.00148388,0.125121647,0.047356603,1.149813719,2,1,255.3589352,310.8717472,291.2755581,282.2105394,437.5450979,0.566577438,0.369867144,0.434977829,0.466594197,0.028067801
SCPT,57345,18.5,19,18.75,457,33.79964516,0.117738688,0.054231555,1.207530142,2,1,253.1870407,308.2277017,279.4303213,277.1365675,436.6170103,0.590554884,0.39384459,0.491930427,0.500172983,0.045626987
SCPT,57345,19,19.5,19.25,455,26.98344087,0.117018159,0.030313997,1.351182473,2,1,257.4936131,313.4704855,269.3857824,270.1260549,438.4535542,0.569302503,0.372592208,0.524152931,0.521408699,0.037043533
SCPT,57345,19.5,20,19.75,400,31.0071,0.091585532,0.004459298,1.192712739,2,1,243.5795441,296.531619,266.5133481,271.9713418,427.9114992,0.496020988,0.299310694,0.406040218,0.385767847,-0.06745185
SCPT,140257,0,3,1.5,215,2.733813612,0.065786697,0.024869948,2.5397319,7,2,130.0493323,158.3209263,236.9589839,84.45315895,195.7532719,0.50272417,0.306013876,-0.097249034,0.934440979,0.093782979
SCPT,140257,3,4,3.5,281,1.725874206,0.036362277,0.723068388,2.717425964,7,2,128.4577912,156.383398,183.1611974,102.6405719,239.5916009,0.782754292,0.586043998,0.427988044,1.007121377,0.159418859
SCPT,140257,4,5,4.5,289,3.257160367,0.090966011,0.690971546,2.5778449,7,2,164.9572632,200.8175378,223.6231909,130.1959453,289.0979331,0.560740259,0.364029964,0.256464236,0.797386101,-0.000338812
SCPT,140257,5,6,5.5,184,1.25766372,0.013384793,0.629928323,2.693556401,7,2,118.1216061,143.8002161,137.4606456,102.4042697,235.4594631,0.443221104,0.246510809,0.291598095,0.586007349,-0.24660301
SCPT,140257,6,7,6.5,148,1.079010896,0.016347672,0.156572169,2.84301836,7,2,121.4079883,147.8010293,139.9204076,106.6991758,251.8326205,0.198055596,0.001345301,0.05613853,0.32719884,-0.531552389
SCPT,140257,7,8,7.5,107,0.533338303,0.02723843,0.024272077,3.354201166,7,2,111.5567291,135.8081919,127.7781083,104.6655716,277.6018005,-0.041704408,-0.238414702,-0.177466396,0.0220586,-0.95335888
SCPT,140257,8,9,8.5,381,3.2079996,0.07348844,0.064731549,2.488648217,7,2,174.2580551,212.140241,194.4356232,152.3773905,330.364935,0.782262099,0.585551805,0.672698253,0.916439099,0.142601468
SCPT,140257,9,10,9.5,692,30.23349305,0.65518043,0.016919262,1.838925655,7,2,326.8911215,397.9544088,389.0683577,260.3259704,459.1510805,0.749958802,0.553248508,0.575830901,0.977651378,0.410206648
SCPT,140257,10,11,10.5,360,19.45473514,0.374482025,0.020578098,1.912323774,7,2,288.1929096,350.8435421,323.165029,239.815486,436.4795744,0.222473951,0.025763656,0.107940913,0.406234212,-0.192637549
SCPT,140257,11,12,11.5,438,9.452276685,0.300825351,0.018560822,2.269410147,7,2,256.2083272,311.9057897,278.9595419,217.6863117,431.7988997,0.536228019,0.339517724,0.45115215,0.699163821,0.014258941
SCPT,140257,12,13,12.5,340,5.856168857,0.13317925,0.283011559,2.323353754,7,2,216.6232607,263.7152739,218.1038163,194.3529784,395.2808549,0.450785899,0.254075604,0.443974447,0.559269636,-0.15065092
SCPT,140257,13,14,13.5,252,2.365539,0.030549925,0.372388292,2.501553906,7,2,163.0250268,198.46525,145.1247114,154.2143497,330.6187512,0.43552536,0.238815066,0.551835636,0.491085572,-0.271536815
SCPT,140257,14,15,14.5,246,2.400161513,0.040636877,0.151031512,2.547703783,7,2,169.5616335,206.4228582,150.4516544,161.4169794,349.4117516,0.372115056,0.175404761,0.491689737,0.421340585,-0.350919495
SCPT,140257,15,16,15.5,354,6.033753077,0.182086792,0.006067995,2.395638391,7,2,233.8825146,284.7265395,225.6542074,212.6751823,434.8176517,0.414477998,0.217767704,0.450293141,0.509530877,-0.205629839
SCPT,140257,16,17,16.5,343,6.657250182,0.163804588,0.001420987,2.300403917,7,2,236.1699716,287.5112697,222.7033906,217.5722032,436.0347976,0.373178683,0.176468389,0.431889648,0.455199683,-0.239991604
SCPT,140257,17,18,17.5,333,5.673536409,0.222973531,0,2.493351467,7,2,240.3542142,292.6051303,224.3548815,221.730765,460.1345918,0.326028762,0.129318468,0.394913399,0.406678614,-0.323376548
SCPT,140257,18,19,18.5,305,4.702407914,0.223249761,0.013002935,2.611611236,7,2,234.3541023,285.3006463,212.2915711,219.2000475,466.0782417,0.263478547,0.066768253,0.362351112,0.330327005,-0.424041744
SCPT,140257,19,20,19.5,296,5.329099498,0.200732644,0.034713987,2.492476637,7,2,237.4388946,289.0560455,210.5960513,224.4862079,466.2770645,0.22044915,0.023738856,0.340417604,0.276545184,-0.454420562
SCPT,140257,20,21,20.5,314,6.502939785,0.281004511,0.045239983,2.484553813,7,2,257.7120887,313.7364559,229.6791491,240.8820471,494.0516234,0.197549959,0.000839665,0.312709655,0.265085603,-0.453247027
SCPT,140257,21,22,21.5,382,7.875639077,0.251837413,0.027898166,2.323499766,7,2,263.1265454,320.3279683,232.3624331,248.6468555,493.6679483,0.372785531,0.176075237,0.497122244,0.42938697,-0.256442513
SCPT,140257,22,23,22.5,314,5.696674858,0.29927731,0.004059709,2.585460622,7,2,256.7430028,312.556699,219.4230787,243.8025477,509.4881449,0.20131739,0.004607096,0.358391254,0.253034319,-0.484013598
SCPT,140257,23,24,23.5,315,3.247237419,0.084454427,0.014935873,2.560219866,7,2,204.7734636,249.289434,155.9746977,204.8958985,435.1888455,0.430668326,0.233958032,0.702878839,0.430070601,-0.323207426
SCPT,148999,0,1,0.5,339,3.360007258,0.024699029,0.001358079,2.243683199,6,1,111.8084863,136.114679,220.8226578,60.77315409,134.0936785,1.109212643,0.912502349,0.428640182,1.71885196,0.927461458
SCPT,148999,1,2,1.5,442.1,7.439580922,0.075535707,0.000919697,2.013877005,6,1,161.9703702,197.1813203,236.1073823,105.8881258,214.098982,1.004122682,0.807412388,0.627249389,1.429152981,0.72509766
SCPT,148999,2,3,2.5,201.2,6.134657407,0.03457143,0.006287552,1.943842561,6,1,155.0469318,188.7527865,197.3803593,111.6313266,220.4754886,0.260571581,0.063861287,0.019166813,0.589097724,-0.091487087
SCPT,148999,3,4,3.5,190.3,7.57606276,0.03376379,0.017671871,1.812475645,6,1,164.896199,200.7431988,194.5257307,126.2283863,239.9051769,0.143285595,-0.053424699,-0.021962671,0.410508918,-0.231641975
SCPT,148999,4,5,4.5,171.6,6.45591391,0.023929644,0.027396799,1.827860868,6,1,160.9345369,195.9203058,182.3512347,128.6018671,244.259287,0.064168508,-0.132541787,-0.060768501,0.288444857,-0.353064126
SCPT,148999,5,6,5.5,173.4,3.108674245,0.014061735,0.037711521,2.149128935,6,1,143.1988059,174.3289811,159.0832042,117.1359124,238.5667812,0.191367149,-0.005343146,0.086173702,0.392266159,-0.319048212
SCPT,148999,6,7,6.5,152.8,2.119398488,0.011179257,0.055561963,2.303041175,6,1,133.3169601,162.2989079,143.7436685,113.9413595,240.8939996,0.136400425,-0.060309869,0.061098243,0.293445951,-0.455227124
SCPT,148999,7,8,7.5,160,2.846887667,0.008071549,0.023184336,2.123109741,6,1,142.1682672,173.0744122,144.3179671,120.4209604,239.9581603,0.118162479,-0.078547815,0.103154845,0.284180207,-0.405290761
SCPT,148999,8,9,8.5,174.1,3.829276655,0.011731868,0.049275635,2.014219039,6,1,154.7079257,188.3400835,154.1587027,134.2310225,260.5986325,0.118090858,-0.078619437,0.121647238,0.260067483,-0.40335157
SCPT,148999,9,10,9.5,176.2,3.98726465,0.011865608,0.05404105,1.992251743,6,1,157.7901838,192.0923976,154.1430804,139.3902831,268.5194653,0.110353514,-0.08635678,0.133738449,0.234341923,-0.421303694
SCPT,148999,10,11,10.5,177.4,6.111117855,0.025411953,0.062271187,1.877560224,6,1,179.1828028,218.135586,176.6501407,162.3612323,305.0361769,-0.00999946,-0.206709754,0.004235899,0.088583388,-0.542023313
SCPT,148999,11,12,11.5,203.5,5.772113802,0.0282006,0.061705163,1.897770939,6,1,178.6991989,217.5468509,175.2080132,166.5932667,316.2635557,0.129962065,-0.066748229,0.14969209,0.200110692,-0.440909898
SCPT,148999,12,13,12.5,207.1,10.23513789,0.045307899,0.10629506,1.692764171,6,1,204.2615868,248.6662796,202.5590877,192.5939038,345.0054765,0.013800308,-0.182909986,0.022170133,0.072617922,-0.510358522
SCPT,148999,13,14,13.5,183.8,8.30659541,0.049097415,0.115121273,1.840808928,6,1,204.9358159,249.4870803,198.3118088,192.2108035,354.9363106,-0.108848627,-0.305558921,-0.075992374,-0.044744495,-0.658090157
SCPT,148999,14,15,14.5,164,4.667768987,0.02577626,0.124040314,2.04208726,6,1,180.8135725,220.1208709,164.6627003,171.0555625,330.9589143,-0.097600087,-0.294310381,-0.004032713,-0.042122003,-0.702127814
SCPT,148999,15,16,15.5,183,5.576126114,0.032441761,0.132070128,1.984740138,6,1,190.6117309,232.0490637,173.5847855,182.2227755,347.2650338,-0.040752384,-0.237462678,0.052819996,0.004256173,-0.640602122
SCPT,148999,16,17,16.5,185.9,6.957131714,0.043365133,0.140965022,1.920074736,6,1,203.463511,247.694709,186.3743597,196.0886757,366.9683864,-0.090277787,-0.286988081,-0.002548443,-0.053358089,-0.680066809
SCPT,148999,17,18,17.5,197.8,3.134302545,0.025132643,0.203314717,2.258440211,6,1,172.0365178,209.4357608,143.6445872,169.836111,344.9338688,0.139549652,-0.057160642,0.319914315,0.1524225,-0.556096295
SCPT,148999,18,19,18.5,188.2,3.38524709,0.023378689,0.207371167,2.201191706,6,1,174.3427268,212.2433196,143.7541152,173.3604216,346.7419742,0.076482171,-0.120228123,0.269400921,0.082132438,-0.611075686
SCPT,148999,19,20,19.5,198.6,1.699479563,0.01139715,0.616797617,2.481578128,6,1,145.7708825,177.4602047,106.662024,150.0768843,318.4302574,0.309256661,0.112546367,0.62162757,0.280145027,-0.472110727
SCPT,148999,20,21,20.5,296.2,4.110247307,0.025339666,0.076711132,2.094963868,6,1,182.9206823,222.686048,151.2809964,184.6655517,360.1300236,0.481982273,0.285271979,0.671895891,0.472488541,-0.195430241
SCPT,148999,21,22,21.5,348.3,13.46013608,0.02597025,0.044017382,1.432378008,6,1,209.2481584,254.7368885,197.5852652,222.4382523,368.8872515,0.509543269,0.312832975,0.566893964,0.448414632,-0.057426868
SCPT,148999,22,23,22.5,259.3,11.87781414,0.026993169,0.046608716,1.504273362,6,1,209.4279447,254.9557588,194.3916466,221.9579782,374.6872768,0.213605952,0.016895658,0.288110772,0.155497616,-0.368106057
SCPT,148999,23,24,23.5,317.2,18.2478886,0.050414632,0.043674365,1.391043785,6,1,232.3157071,282.8191217,226.3619975,251.7053213,412.1895413,0.311435237,0.114724942,0.337397013,0.231273446,-0.261950805
SCPT,140262,0,2,1,239,2.883067959,0.041362419,0,2.374852569,7,2,119.4882902,145.4640054,251.9906776,73.42294246,166.9399468,0.693245176,0.496534881,-0.052928541,1.180227098,0.358829404
SCPT,140262,2,3,2.5,90,4.130715853,0.019831507,0.003317689,2.060034708,7,2,139.8684782,170.2746691,179.6263597,100.697552,204.5089142,-0.440892869,-0.637603164,-0.691069244,-0.112311819,-0.820801895
SCPT,140262,3,4,3.5,82,1.622982119,0.027794673,0.009613926,2.653032403,7,2,127.0520956,154.6721164,180.2743959,99.49235181,231.2620701,-0.437877957,-0.634588251,-0.787760865,-0.193361528,-1.036832323
SCPT,140262,4,5,4.5,601,9.832831957,0.055653957,0.005152107,1.770972439,7,2,184.7041658,224.8572453,214.8134338,146.5492318,273.436191,1.179839493,0.983129199,1.028825033,1.411233509,0.787526645
SCPT,140262,5,6,5.5,218,6.016621308,0.035059502,0.0185025,1.949785613,7,2,170.3168139,207.3422082,191.7787671,138.9689149,269.9677035,0.246834749,0.050124455,0.12815261,0.450244789,-0.213807272
SCPT,140262,6,7,6.5,145,3.012953481,0.028834381,0.015640035,2.287190691,7,2,153.0060595,186.2682464,170.9685993,129.6689508,273.181479,-0.053743783,-0.250454077,-0.164746167,0.111749072,-0.63340259
SCPT,140262,7,8,7.5,153,2.654355126,0.024452462,0,2.33023376,7,2,150.6639411,183.4169717,163.4739818,130.7001881,277.0052639,0.015386121,-0.181324174,-0.066215924,0.157531861,-0.593598588
SCPT,140262,8,9,8.5,172,5.596907025,0.02917763,0.016620171,1.957206199,7,2,175.2461586,213.3431496,181.4079217,152.9080286,294.1918621,-0.018697129,-0.215407424,-0.05325373,0.117657856,-0.53673767
SCPT,140262,9,10,9.5,223,1.237029653,0.012629645,0.388390294,2.684105424,7,2,126.1378343,153.5591026,121.161007,118.382477,268.3722093,0.56979654,0.373086246,0.610051474,0.633251058,-0.185203086
SCPT,140262,10,11,10.5,351,2.883090331,0.033920202,1.596168027,2.39062579,7,2,158.4560886,192.9030644,156.1268411,149.2486614,314.9500333,0.795308712,0.598598418,0.810117463,0.85517244,0.108372222
SCPT,140262,11,12,11.5,288,2.333399644,0.046415553,1.02346418,2.594750105,7,2,160.4614086,195.3443235,158.045892,152.3973044,335.1745724,0.584907011,0.388196717,0.600075034,0.636469525,-0.151691028
SCPT,140262,12,13,12.5,367,3.233776157,0.063294269,0.345954702,2.490295604,7,2,179.9877183,219.1154831,176.2880535,167.7405591,357.2711193,0.712473231,0.515762937,0.733242523,0.782943353,0.026866917
SCPT,140262,13,14,13.5,342,8.028295512,0.16647245,0,2.192959937,7,2,237.4448478,289.063293,241.3257246,211.6704275,415.8893499,0.36487536,0.168165066,0.348663162,0.479780259,-0.195608502
SCPT,140262,14,15,14.5,331,9.607899332,0.254368982,0.024900196,2.214851961,7,2,259.6065853,316.0427995,265.5006345,229.5124361,448.0700094,0.242951024,0.04624073,0.220501145,0.36616116,-0.302831116
SCPT,57279,0,0.5,0.25,95.5,14.5958195,0.083080291,0.000495893,1.589723158,2,1,135.6139586,165.095254,220.5169449,70.52137222,136.7806446,-0.350686063,-0.547396357,-0.836848292,0.303210432,-0.359252261
SCPT,57279,0.5,1,0.75,95.5,2.664075493,0.034894779,0.023520919,2.454070926,2,1,118.613993,144.3996436,229.5729698,70.37466472,160.7019727,-0.216748217,-0.413458511,-0.877094683,0.305292925,-0.520425301
SCPT,57279,1,1.5,1.25,64,1.317350773,0.018490091,0.051081164,2.717965903,2,1,105.4300572,128.3496349,195.2381913,69.88038099,168.2793869,-0.499164685,-0.695874979,-1.115337224,-0.087901854,-0.966742532
SCPT,57279,1.5,2,1.75,75,0.848973267,0.036731779,0.044896939,3.154439573,2,1,106.0816237,129.1428463,214.1049831,76.37169373,199.9715447,-0.346720719,-0.543431014,-1.048978356,-0.018124013,-0.980686966
SCPT,57279,2,2.5,2.25,80,0.449607009,0.056903781,0.01626051,3.647788578,2,1,96.82925577,117.879094,198.0123987,77.55686844,224.6690352,-0.190922543,-0.387632837,-0.906303014,0.031015181,-1.03260173
SCPT,57279,2.5,3,2.75,83,0.168559522,0.023823851,0.0798919,4.017333421,2,1,70.52879302,85.86113933,122.2175987,66.26577485,209.6271788,0.16281957,-0.033890725,-0.386962444,0.22516706,-0.926490006
SCPT,57279,3,3.5,3.25,68,0.396450539,0.043953496,0.021448325,3.650526855,2,1,95.72716545,116.5374188,167.2190883,82.62989156,238.3605271,-0.341994414,-0.538704708,-0.899797153,-0.194863793,-1.254276642
SCPT,57279,3.5,4,3.75,52,0.205765221,0.014364485,0.06536301,3.765935868,2,1,75.55136071,91.97556956,106.0739139,71.31270006,212.7066794,-0.373568981,-0.570279275,-0.712892433,-0.315830714,-1.408670406
SCPT,57279,4,4.5,4.25,72,0.274351189,0.014251879,0.079070219,3.568672167,2,1,81.3413599,99.02426423,101.504154,76.92069262,219.8196611,-0.1219885,-0.318698794,-0.343433604,-0.066108806,-1.116141369
SCPT,57279,4.5,5,4.75,84,3.951171729,0.021454367,0.063261589,2.101927764,2,1,151.8308528,184.8375599,176.5115894,120.5237411,243.2168096,-0.591950292,-0.788660586,-0.742569738,-0.361029956,-1.063136467
SCPT,57279,5,5.5,5.25,105,6.891085836,0.024330926,0.035494218,1.806494505,2,1,166.6622518,202.8931762,183.8563539,135.6784112,254.6319385,-0.46200897,-0.658719265,-0.560194417,-0.256327112,-0.885858774
SCPT,57279,5.5,6,5.75,109,4.990176159,0.038829412,0.027193136,2.079619091,2,1,168.7054708,205.3805732,193.7333201,138.0976318,276.2401013,-0.436806536,-0.63351683,-0.575134692,-0.23661303,-0.929922538
SCPT,57279,6,6.5,6.25,97,3.814929994,0.027752528,0.04400742,2.175250744,2,1,159.7864705,194.5226598,179.4659315,132.2437191,269.55316,-0.499127386,-0.69583768,-0.615274415,-0.309935598,-1.022054646
SCPT,57279,6.5,7,6.75,95,1.570210314,0.032712247,0.065783684,2.742034716,2,1,140.683477,171.2668416,169.6690681,120.530376,278.9638845,-0.392635632,-0.589345926,-0.57997299,-0.238024912,-1.077205436
