NZTM_X,NZTM_Y,Vs30,xcoord,ycoord
1950323,5792087,251,176.9867066,-37.95129098
1950312.85,5793523.84,277.72,176.9858923,-37.93837609
1950292.81,5791104.56,279.87,176.986842,-37.96013584
1950275.88,5792315.86,252.58,176.9860602,-37.94925143
1950266.27,5791061.68,258.88,176.9865615,-37.9605316
1950262.69,5793488.6,267.08,176.98534,-37.93871226
1950256.96,5792349.36,257.63,176.9858291,-37.94895752
1950244.26,5792025.31,233.09,176.9858425,-37.95187599
1950235.73,5792305.57,256.8,176.9856093,-37.94935942
1950221.13,5792340.74,258.74,176.9854264,-37.94904883
1950217.3,5793269.74,259.85,176.9849311,-37.94069754
1950210.73,5793154.49,275.33,176.9849126,-37.9417363
1950192.82,5793337.82,245.78,176.9846201,-37.94009485
1950189.62,5792355.34,264.94,176.9850616,-37.9489297
1950165.4,5792299.6,255.88,176.9848137,-37.94944019
1950131.6,5792001.33,258.53,176.984575,-37.95213499
1950123.62,5792014.35,262.17,176.984478,-37.952021
1950121.61,5792289.32,255.4,176.9843215,-37.94954948
1950057,5791909,230.81,176.9837728,-37.95299388
1949823.99,5790823.61,282.99,176.9816546,-37.96284249
1949822.82,5793241.41,252.82,176.9804663,-37.94110409
1949816.96,5790823.91,285.98,176.9815746,-37.9628425
1949801.51,5789538.28,220.2,176.9820245,-37.97440772
1949792.7,5790098.7,220.45,176.9816518,-37.96937231
1949790.01,5791422.21,256.73,176.9809777,-37.95747347
1949790,5792616,241.22,176.9803975,-37.9467399
1949785.07,5791413.91,251.5,176.9809256,-37.95754999
1949783.36,5791255.78,277.74,176.9809831,-37.95897243
1949781.04,5791267.82,273.92,176.9809509,-37.95886506
1949780.12,5791287.79,273.81,176.9809307,-37.95868587
1949776.3,5790105.9,215.72,176.981462,-37.96931389
1949582.63,5791941.42,252.07,176.9783705,-37.95288494
1949576.71,5791139.78,285.3,176.9786927,-37.96009492
1949574.96,5791917.11,231.54,176.9782952,-37.95310647
1949570.56,5791201.68,276.26,176.9785928,-37.95954073
1949566.03,5791130.48,279.6,176.978576,-37.96018264
1949564.76,5791894.26,235.85,176.9781905,-37.95331584
1949563.79,5791889.03,238.28,176.978182,-37.95336324
1949562.97,5791885.52,229.4,176.9781744,-37.95339511
1949561.85,5791881.94,227.67,176.9781635,-37.95342773
1949560.66,5791878.58,194.72,176.9781516,-37.9534584
1949551.41,5790693.56,300.42,176.9786222,-37.96411669
1949522.69,5790542.48,224.65,176.9783695,-37.96548613
1949521.65,5790598.14,291.04,176.9783306,-37.96498608
1949519.75,5790639.62,243.74,176.9782889,-37.96461386
1949517.95,5790614.67,260.39,176.9782806,-37.96483888
1949505.51,5790581.22,298.11,176.9781555,-37.96514442
1949504.5,5790568.9,265.16,176.97815,-37.96525558
1949500.67,5789066.1,205.76,176.978837,-37.97876898
1949498.77,5790646.69,285.37,176.9780472,-37.96455836
1949498.54,5791597.72,216.05,176.9775826,-37.95600755
1949497.03,5790577.25,283.39,176.9780611,-37.96518338
1949494.26,5790632.67,281.35,176.9780028,-37.96468615
1949493,5790603.07,266.16,176.9780028,-37.96495277
1949486.55,5790669.77,295.8,176.9778972,-37.96435554
1949485.29,5790577.45,262.11,176.9779277,-37.96518609
1949482.75,5791592.95,213.23,176.9774056,-37.95605651
1949481.26,5790648.99,193.99,176.9778472,-37.96454441
1949479.03,5790591,290.48,176.97785,-37.96506667
1949477.25,5790606.52,260.56,176.9778223,-37.96492781
1949474.14,5790562.48,260.75,176.9778084,-37.96532498
1949473.91,5790660.11,204.51,176.9777583,-37.96444726
1949472.69,5790631.43,220.39,176.9777584,-37.9647056
1949471.03,5790672.9,232.45,176.9777194,-37.96433337
1949469.79,5790672.34,267.56,176.9777056,-37.96433888
1949464.44,5790673.19,291.97,176.9776444,-37.9643333
1949459.31,5790656.1,230.16,176.9775945,-37.96448893
1949459.18,5790675.88,280.86,176.9775834,-37.96431113
1949457.93,5790629.59,275.51,176.9775917,-37.96472782
1949457.92,5790669.45,295.53,176.9775722,-37.96436943
1949454.32,5790465.08,236.73,176.9776306,-37.96620834
1949449.57,5790479.8,229.6,176.9775695,-37.96607782
1949447.12,5790645.5,289.07,176.9774612,-37.96458892
1949445.29,5790637.24,247.15,176.9774444,-37.9646639
1949444.93,5790668.77,297.03,176.977425,-37.96438054
1949440.7,5790649.79,272.59,176.9773862,-37.96455282
1949437.65,5790675.88,283.51,176.9773389,-37.96431941
1949432.26,5790669.93,277.62,176.9772805,-37.96437498
1949428.84,5790481.31,227.4,176.9773333,-37.96607222
1949428.26,5790604.91,299.95,176.9772667,-37.96496113
1949424.47,5790464.81,226.42,176.9772917,-37.96622225
1949424.42,5790658.21,274.26,176.9771972,-37.96448338
1949422.51,5792495.44,216.36,176.9762834,-37.94796519
1949419.76,5790634.93,257.97,176.9771556,-37.96469448
1949416.61,5790584.09,278.77,176.9771445,-37.96515281
1949413.17,5790618.22,293.98,176.9770888,-37.96484726
1949410.74,5790526.88,274.14,176.9771056,-37.96566945
1949407.13,5791429.89,274.09,176.9766261,-37.95755169
1949404.27,5790598.83,216.78,176.9769972,-37.96502502
1949398.91,5790667.96,292.85,176.9769027,-37.96440552
1949397.26,5790640.84,278.63,176.9768972,-37.96465
1949384.96,5792498.72,234.42,176.9758555,-37.94795013
1949379.11,5793346.86,262.98,176.9753775,-37.94032655
1949375.78,5790538.88,245.48,176.9767027,-37.965575
1949368.34,5793276.78,231.48,176.9752893,-37.94096079
1949363.98,5790571.82,254.72,176.9765527,-37.96528337
1949363.13,5792486.64,242.68,176.9756135,-37.94806713
1949359.78,5790559.34,253.24,176.9765111,-37.96539719
1949358.34,5790525.72,263.54,176.9765111,-37.96570003
1949351.02,5792518.63,225.75,176.9754604,-37.94778416
1949349.03,5792478.12,239.37,176.9754575,-37.94814916
1949344.32,5790598.39,265.88,176.9763165,-37.96505203
1949343.22,5790560.97,264.19,176.9763222,-37.9653889
1949335.77,5790637.78,203.76,176.9762003,-37.96470115
1949334.32,5790625.81,237.4,176.9761897,-37.96480934
1949328.85,5790562.51,280.18,176.9761583,-37.96538058
1949325.18,5790676.24,218.88,176.9760614,-37.96435942
1949323.95,5790643.23,210.78,176.9760634,-37.9646567
1949322.52,5791115.19,271.93,176.975818,-37.96041375
1949321.87,5791110.41,272.93,176.975813,-37.96045698
1949319.84,5791115.49,272.93,176.9757874,-37.96041209
1949315.69,5790636.52,182.02,176.9759729,-37.9647202
1949311.4,5790565.5,224.62,176.9759586,-37.96536041
1949310.86,5786630.38,208.89,176.9778651,-38.00074194
1949305.43,5790700.99,249.42,176.9758251,-37.96414448
1949305.21,5790587.31,274.31,176.9758778,-37.96516669
1949305.2,5790560.62,185.72,176.9758906,-37.96540667
1949302.12,5792470.78,243.88,176.9749284,-37.94823318
1949299.7,5790738.62,211.7,176.9757417,-37.96380835
1949299.33,5790661.4,221.88,176.975775,-37.96450279
1949296.41,5790561,194.6,176.9757906,-37.96540663
1949296.04,5790687.49,180.97,176.975725,-37.96426948
1949288.1,5790572.48,182.39,176.9756906,-37.96530661
1949208.78,5789573.29,189.33,176.975275,-37.97432102
1949179.72,5793803.32,256.64,176.9728925,-37.93629897
1949151.63,5791904.42,257.6,176.9734944,-37.95338327
1949151.44,5793805.19,272.24,176.9725706,-37.93629301
1949135.72,5791738.27,239.37,176.9733944,-37.95488328
1949073.82,5791917.75,238.88,176.9726044,-37.9532933
1949072,5793974,293.74,176.9715869,-37.93480568
1949042.21,5792109.57,279.31,176.9721524,-37.95158074
1948994.88,5791345.32,279.87,176.9719856,-37.95847048
1948982.07,5791347.59,268.06,176.971839,-37.95845499
1948952.04,5792148.98,259.87,176.9711095,-37.95126101
1948949.65,5791980.58,260.91,176.971164,-37.95277606
1948889.34,5791892.2,219.36,176.970522,-37.95359386
1948843.96,5792154.96,271.28,176.9698793,-37.95124872
1948828.51,5794386.2,280.36,176.9686231,-37.93119287
1948806.93,5791932.21,262.5,176.9695668,-37.95326574
1948800.85,5792080.79,257.61,176.9694257,-37.95193215
1948746.02,5792166.3,266.93,176.9687617,-37.95118434
1948744.11,5790526.16,243.34,176.969535,-37.96593205
1948740.78,5790540.88,254.39,176.96949,-37.96580097
1948732.56,5789907.62,237.31,176.9697037,-37.97149794
1948731.07,5791921.24,251.78,176.9687107,-37.95339348
1948713.04,5791294.68,213.15,176.9688096,-37.95903399
1948710.17,5790091.91,233.78,176.96936,-37.96984953
1948708.38,5790064.57,236.93,176.969353,-37.97009604
1948698.53,5790079.32,242.82,176.9692339,-37.9699672
1948690.83,5790087.79,247.17,176.9691424,-37.969894
1948673.42,5790071.61,204.68,176.9689525,-37.97004616
1948662.07,5790112.12,221.58,176.9688039,-37.96968628
1948659.57,5790052.66,164.42,176.9688044,-37.97022186
1948657.96,5790062.3,162.34,176.9687814,-37.97013581
1948655.91,5790092.49,213.88,176.9687435,-37.96986515
1948633.97,5790049.67,190.21,176.968515,-37.97025857
1948631.18,5790102.69,217.82,176.9684576,-37.96978293
1948622.52,5792075.07,262.31,176.9674036,-37.95205199
1948621.26,5792066.49,269.89,176.9673934,-37.95212962
1948618.16,5791299.31,272.13,176.9677298,-37.95902876
1948617.62,5790042.27,202.41,176.9683329,-37.97033138
1948615.66,5792072.98,263.65,176.9673267,-37.95207341
1948537.15,5791308.21,251.1,176.9668056,-37.95897981
1948338.19,5791294.55,242.43,176.9645528,-37.95917892
1948336.87,5791277.48,224.65,176.964546,-37.9593329
1948312.19,5791047.77,246.72,176.964377,-37.96140776
1948298.93,5791313.09,247,176.9640979,-37.95902726
1948283.86,5791290.57,237.63,176.9639377,-37.95923552
1948282.74,5791247.8,244.63,176.9639457,-37.95962051
1948196,5788067.8,241.2,176.9645006,-37.98824617
1948195.82,5790435,221.5,176.963352,-37.96696199
1948110.47,5792009.97,223.01,176.9616206,-37.95283356
1948091.39,5790158.07,220.84,176.9623,-37.96949198
1948074.29,5791329.25,246.71,176.961539,-37.95896803
1948041.67,5792031.99,231.78,176.9608287,-37.95266192
1948034.04,5792117.6,184.51,176.9607007,-37.95189509
1948024.65,5791975.26,234.1,176.9606629,-37.95317852
1948001.36,5792043.33,216.22,176.9603655,-37.95257539
1948000.3,5792102.83,190.88,176.9603247,-37.95204081
1947997.68,5789583.23,204.98,176.9615138,-37.97469647
1947992.12,5791368.73,251.86,176.9605868,-37.95864452
1947988.52,5791989.59,237.62,176.9602457,-37.9530635
1947905.73,5783521.56,179.57,176.9634065,-38.029234
1947776.76,5783077.54,210.28,176.9621559,-38.03327579
1947719.8,5788972.13,272.77,176.958653,-37.98029753
1947714.79,5788950.1,251.66,176.9586068,-37.98049753
1947701.52,5788940.79,239.86,176.9584606,-37.98058632
1947686.54,5788948.74,254.93,176.9582865,-37.98052057
1947434.45,5791415.87,207.7,176.954231,-37.95843403
1947420.79,5792485.85,246.95,176.9535594,-37.94881857
1947403.26,5792483.83,246.84,176.9533613,-37.94884343
1947217.8,5789108.6,274.15,176.9528846,-37.97926255
1946637,5791833.26,239.24,176.9449738,-37.95498556
1946624.17,5791836.25,235.33,176.9448267,-37.95496357
1946535.05,5794631.46,273.22,176.9424695,-37.92986415
1946500.75,5795196.21,268.21,176.9418086,-37.92479919
1946475.46,5794626.2,281.59,176.9417956,-37.92993414
1946447.93,5795190.89,290.54,176.9412116,-37.92486714
1946427.71,5794649.02,285.16,176.9412426,-37.92974714
1946421.51,5795230.6,278.82,176.9408926,-37.92452014
1946344.5,5795280.24,286.01,176.9399946,-37.92410311
1946255,5786252,180.7,176.9433245,-38.00531536
1946250.73,5792250.94,224.99,176.9403864,-37.95137718
1946234.16,5792149.16,238.53,176.9402472,-37.95229866
1946217.29,5792189.73,238.57,176.9400361,-37.95194029
1946208.04,5792159.57,247.39,176.9399456,-37.952215
1946169.09,5795298.78,281.87,176.9379946,-37.92400316
1945482.35,5789680.85,296.75,176.9328954,-37.97477897
1945480.92,5789681.38,292.05,176.9328789,-37.97477475
1944933.08,5795060.51,268.53,176.9240782,-37.92661503
1943469.6,5593191.38,217.71,177.0081418,-39.74198714
1943468.59,5593196.39,217.71,177.0081274,-39.74194252
1943451.56,5593300.49,217.71,177.0078749,-39.74101371
1943168.54,5789079.35,280.91,176.9068992,-37.98106481
1943157.48,5789099.79,285.25,176.9067638,-37.9808852
1942845.85,5786219.33,175.3,176.9045985,-38.00690384
1942842.85,5593796.86,217.71,177.0005295,-39.7367971
1942831.96,5786215.33,174.14,176.9044425,-38.00694506
1942830.84,5593813.87,217.71,177.0003808,-39.73664903
1942830.82,5593906.96,217.71,177.0003321,-39.73581233
1942821.79,5593982.04,217.71,177.0001879,-39.73514112
1942808.79,5593915.97,217.71,177.000071,-39.7357402
1942753.76,5593807.85,217.71,176.9994866,-39.73673411
1942712.72,5593788.82,217.71,176.9990187,-39.73692165
1942712.72,5593788.82,217.71,176.9990187,-39.73692165
1941657.52,5796603.28,261.93,176.8861624,-37.91397805
1941285.76,5787447.11,205.7,176.8862851,-37.99645175
1940628.67,5585832.36,243.5,176.9788778,-39.80927219
1940627.63,5796698.95,271.51,176.8744275,-37.91350375
1940620.31,5585837.18,248.88,176.9787779,-39.80923222
1940599.79,5796678.51,263.18,176.8741212,-37.91369797
1940482.09,5796569.96,276.08,176.8728365,-37.91471813
1940470.49,5796577.67,272.62,176.8727011,-37.91465314
1940430,5796275,236.31,176.8723845,-37.91739001
1940428.45,5796530.52,274.57,176.8722462,-37.91509285
1940402,5796267,236.7,176.8720704,-37.91747242
1940398.96,5796525.82,272.76,176.8719137,-37.91514615
1940392.74,5796536.59,274.09,176.871838,-37.91505163
1940385.2,5796530.6,267.85,176.8717553,-37.91510831
1940362,5585581,216.74,176.9759003,-39.81163821
1940343,5585577,216.74,176.9756809,-39.81168176
1940336.3,5796445,263.35,176.8712406,-37.91589635
1940307.67,5796413.96,244.28,176.8709303,-37.91618618
1940282.69,5796391.13,221.7,176.8706575,-37.91640081
1940269.44,5796380.33,240.51,176.8705122,-37.91650288
1940121.43,5796298.78,244.51,176.8688706,-37.91729154
1940098.75,5796240.66,229.66,176.8686406,-37.91782266
1940057.67,5796185.08,228.37,176.8682005,-37.91833781
1940055.91,5795099.1,183.97,176.8686929,-37.92810406
1939992.89,5796127.32,218.88,176.8674924,-37.91888142
1939942.58,5796096.72,219.49,176.8669358,-37.91917538
1939905.01,5796168.36,224.08,176.8664755,-37.91854519
1939851.92,5796138.53,199.72,176.8658869,-37.91883327
1939727.16,5795119.76,201.54,176.8649509,-37.9280411
1938855.16,5792842.27,206.9,176.8561227,-37.94884674
1938614.58,5792792.49,233.53,176.8534141,-37.94938404
1938611.72,5792819.82,187.78,176.8533687,-37.94913934
1938511.54,5792773.62,217.48,176.8522528,-37.9495921
1938410,5792075,245.89,176.8514281,-37.9559123
1938388,5792028,233.85,176.8512004,-37.95634314
1938381,5797697,274.71,176.8484585,-37.90536661
1938373.49,5792693.13,225.58,176.8507229,-37.95036731
1938365,5797700,277.43,176.8482755,-37.90534558
1938356.59,5792654.32,221.11,176.8505492,-37.95072261
1938301.32,5792532.22,236.03,176.8499789,-37.95184117
1938270.34,5791864.95,211.86,176.8499407,-37.95785318
1938155,5792190,273.26,176.848478,-37.95497306
1938133,5792151,262.62,176.8482465,-37.95533196
1938108.16,5791493.95,226.11,176.8482731,-37.96124978
1938023.32,5791335.65,229.61,176.8473839,-37.96270487
1937916.38,5785987.56,212.17,176.8486844,-38.01083764
1937915.37,5786016.29,207.91,176.8486594,-38.01057967
1937908.59,5791126.84,201.49,176.8461788,-37.96462529
1937875.69,5785910.18,221.47,176.8482584,-38.01154864
1937835.73,5786079.75,221.54,176.8477244,-38.01003867
1937818.77,5790934.84,191.78,176.8452487,-37.96638528
1937812.77,5786086.26,224.37,176.8474603,-38.00998868
1937803.74,5786072.07,213.44,176.8473644,-38.01011964
1937793.51,5785992.98,213.99,176.8472853,-38.01083467
1937784.87,5791428.45,241.89,176.8446319,-37.96195904
1937721.38,5790729.81,205.45,176.8442388,-37.96826524
1937700.8,5791257.78,231.13,176.8437571,-37.96352506
1937645.63,5790558.35,195.59,176.8434588,-37.96983528
1937547.36,5790353.35,207.01,176.8424387,-37.97171529
1937517.59,5608936.22,223.13,176.9307976,-39.60283239
1937478.18,5790667.84,186.55,176.8415053,-37.9689129
1937475.85,5623233.43,270.45,176.9230593,-39.47432665
1937474.48,5790187.34,197.49,176.8416887,-37.97323524
1937473.99,5623263.86,255.74,176.9230224,-39.47405383
1937440.64,5623200.28,262.76,176.9226677,-39.47463845
1937428.79,5790699.54,201.41,176.8409293,-37.96864618
1937409.96,5790708.86,204.66,176.8407111,-37.96856936
1937408.04,5623269.13,246.38,176.9222548,-39.4740323
1937407.54,5623178.54,275.79,176.9222948,-39.47484685
1937398.13,5790022.58,198.28,176.8408987,-37.97474523
1937371.39,5790730.29,191.58,176.8402629,-37.96839097
1937339.39,5790741.86,192.94,176.839894,-37.96829881
1937315.09,5789844.75,196.96,176.8400388,-37.97637524
1937279.19,5790243.26,229.51,176.839444,-37.97280491
1937256.42,5790253.84,256.82,176.8391804,-37.97271822
1937231.43,5790267.99,239.2,176.8388898,-37.97260025
1937231,5789661,213.27,176.8391697,-37.97805887
1937143.03,5790306.46,237.04,176.8378676,-37.97228712
1937133,5789454,224.57,176.8381534,-37.97995674
1937066.1,5613704.89,217.1,176.9231296,-39.56014315
1937054.3,5613544.76,199.99,176.9230738,-39.56158724
1937049.78,5613503.71,186.94,176.9230421,-39.56195803
1937011.92,5789691.9,237.15,176.8366663,-37.97786232
1937000.58,5789699.88,232.26,176.8365337,-37.97779477
1936981.16,5789706.55,228.37,176.8363099,-37.97774199
1936925.31,5798074.94,278.95,176.8317603,-37.9025077
1936914.52,5623082.35,239.47,176.9166246,-39.4759046
1936913.47,5623220.49,266.51,176.9165427,-39.47466319
1936879.49,5623066.32,240.48,176.9162264,-39.47606241
1936877.5,5623051.3,245.49,176.9162109,-39.47619821
1936867.49,5623043.29,262.18,176.9160988,-39.47627413
1936824.43,5623072.3,242.87,176.9155847,-39.47603019
1936793.83,5608324.87,168.94,176.9226977,-39.60861265
1936707,5788210,241.81,176.8338965,-37.99130172
1936699.67,5790462.69,225.52,176.8327578,-37.97104664
1936699.12,5790547.56,229.67,176.8327118,-37.97028364
1936695.96,5790496.54,240.37,176.8326998,-37.97074362
1936692.79,5790377.89,199.01,176.8327194,-37.97181178
1936684.18,5790348.44,196.97,176.8326354,-37.97207981
1936681.25,5790417.31,216.3,176.8325698,-37.97146156
1936679.5,5790311.72,202.38,176.8325994,-37.97241175
1936675.19,5790288.32,209.03,176.8325614,-37.97262378
1936663.39,5790352.19,192.53,176.8323974,-37.97205379
1936662.73,5790385.25,201.55,176.8323745,-37.97175673
1936656.13,5790319.13,207.6,176.8323304,-37.97235378
1936652.84,5790294.91,172.28,176.8323044,-37.9725728
1936648.45,5790559.21,218.6,176.8321308,-37.97019765
1936643.91,5790446.98,211.02,176.8321318,-37.97120859
1936636.08,5790509.02,223.83,176.8320138,-37.97065358
1936611.89,5790468.87,210.32,176.8317578,-37.9710236
1936607.39,5790432.25,212.45,176.8317238,-37.97135459
1936549.91,5790378.99,204.21,176.8310958,-37.97185484
1936542.63,5783725.09,239.76,176.834132,-38.03169399
1936537.27,5617764.08,194.27,176.9149341,-39.52386082
1936535.53,5790307.86,217.56,176.8309657,-37.97249982
1936519.88,5617953.96,162.02,176.9146362,-39.52216071
1936476.76,5617623.82,166.86,176.9143026,-39.52514537
1936446.15,5790232.93,207.08,176.8299854,-37.97320676
1936445.98,5617745.23,165.81,176.913884,-39.52406601
1936444,5788389,203.37,176.8308242,-37.98978955
1936419,5788338,243.66,176.830564,-37.99025744
1936403.72,5790782.65,211.8,176.8292462,-37.96827897
1936401.56,5617673.64,175.11,176.9134045,-39.52472695
1936384.48,5790782.82,221.39,176.8290276,-37.96828457
1936300.47,5790843.84,196.83,176.8280447,-37.96776693
1936289.2,5790916.47,178.7,176.8278827,-37.96711796
1936286.92,5790799.25,178.35,176.8279116,-37.96817294
1936262.04,5790853.43,195.47,176.8276037,-37.96769492
1936247.04,5790799.22,178.78,176.8274586,-37.96818797
1936220.41,5790849.25,205.51,176.8271327,-37.96774791
1936219.45,5790834.5,181.73,176.8271287,-37.96788091
1936211.16,5790911.12,188.49,176.8269987,-37.96719495
1936208.64,5788394.61,217.73,176.8281472,-37.9898263
1936206.56,5610566.12,196.28,176.9147365,-39.58869586
1936206.56,5610566.12,214.25,176.9147365,-39.58869586
1936203,5790826.39,181.93,176.8269457,-37.96795993
1936202.75,5790937.82,193.26,176.8268907,-37.96695796
