File Name,depth_input,vs_input,Depth,Qc,Fs,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic,Subset_Region,Subset_Geology
SCPT_156311,17.51,262,17.51,15.894,0.0777,0.0431,184.3197444,235.5089056,286.7064938,230.5097485,235.6860611,404.3477293,1.560894502,5,1
SCPT_156311,18.01,292,18.01,16.722,0.1024,0.0242,205.4986868,247.0161335,300.7152929,241.64615,244.8268445,422.2756625,1.602611277,5,1
SCPT_156311,18.51,287,18.51,18.989,0.0972,0.0285,200.2925783,246.9927418,300.6868161,245.1834851,250.171256,422.7378257,1.510964366,5,1
SCPT_156311,19,307,19,22.557,0.1232,0.0246,219.0188728,257.3946204,313.3499727,259.3781083,261.7814516,437.6305404,,5,1
SCPT_156310,0.51,186,0.51,3.739,0.0478,-0.0006,624.4832827,122.9011573,149.6188002,243.2880105,68.76882982,153.5108325,2.31508025,5,1
SCPT_156310,1.01,132,1.01,7.299,0.0432,0.0016,311.6107683,144.6794795,176.1315402,208.8696417,90.79757304,180.9897995,1.888413066,5,1
SCPT_156310,1.51,132,1.51,9.786,0.0765,0.0008,356.6630012,167.6943445,204.1496367,232.0449796,111.0617376,216.2954522,1.851351695,5,1
SCPT_156310,2.01,157,2.01,6.742,0.0668,0.0026,359.9595709,164.0326387,199.691908,226.8473394,112.6959615,227.8359934,2.042596508,5,1
SCPT_156310,2.51,175,2.51,6.636,0.0993,-0.0016,432.7873518,176.2763621,214.5973103,246.1046702,123.6028326,253.7246818,2.159249222,5,1
SCPT_156310,3.01,179,3.01,6.361,0.1217,-0.0018,467.8195235,183.588089,223.4985431,254.9203559,131.4153463,272.6910862,2.243309223,5,1
SCPT_156310,3.51,152,3.51,4.838,0.1048,-0.0028,436.2925006,176.4463247,214.8042213,242.086368,130.2252117,277.4827245,2.368038474,5,1
SCPT_156310,4.01,190,4.01,12.076,0.2519,-0.002,560.7086719,227.9983299,277.5631842,300.3354184,165.8024041,323.8330531,2.072731904,5,1
SCPT_156310,4.51,200,4.51,12.686,0.2184,0.0008,483.1973644,228.002174,277.567864,288.1649989,170.4965628,327.5924362,1.996879437,5,1
SCPT_156310,5.01,191,5.01,13.133,0.2318,-0.0024,479.8017208,233.9320938,284.7868968,290.887153,177.3052248,339.124635,1.994561126,5,1
SCPT_156310,5.51,227,5.51,8.95,0.1679,-0.0032,410.9524963,215.9512034,262.8971172,262.8698726,167.7257306,332.1782485,2.129457711,5,1
SCPT_156310,6.01,222,6.01,6.517,0.0806,-0.0026,279.0254052,191.2135046,232.7816578,219.56221,154.452025,307.9374474,2.112883329,5,1
SCPT_156310,6.51,236,6.51,3.965,0.056,-0.0038,242.0279653,172.8052786,210.3716435,195.4375923,142.6395512,298.5982022,2.319530643,5,1
SCPT_156310,7.01,259,7.01,5.403,0.1103,-0.0036,318.6132091,196.7160326,239.4803875,226.3090282,161.049965,333.0295184,2.314984952,5,1
SCPT_156310,7.51,195,7.51,6.361,0.0906,-0.0032,272.4833697,198.6226882,241.8015334,219.54291,165.3465063,330.7268185,2.159611601,5,1
SCPT_156310,8.01,216,8.01,11.179,0.1654,0.0006,342.9230812,231.9935316,282.426908,259.2905956,191.9270266,365.0451473,1.988317545,5,1
SCPT_156310,8.51,252,8.51,9.339,0.2264,-0.0024,408.0365867,238.3975887,290.2231514,269.9597568,195.2163722,385.6080501,2.196306731,5,1
SCPT_156310,9.01,238,9.01,13.928,0.2117,-0.0012,367.3999594,249.8496188,304.1647533,276.4934018,208.9229393,388.967769,1.929690199,5,1
SCPT_156310,9.51,243,9.51,9.327,0.175,-0.0016,334.441445,233.5885264,284.3686408,252.9727143,197.0457215,383.5398227,2.116768125,5,1
SCPT_156310,10.01,218,10.01,8.676,0.1413,0.0042,292.7595547,226.4665751,275.6984393,239.3817829,194.3203617,377.68664,2.096702419,5,1
SCPT_156310,10.51,201,10.51,14.761,0.2072,-0.0026,340.9957993,255.3480128,310.8584504,274.3319772,219.5009478,403.4663942,1.887256703,5,1
SCPT_156310,11.01,210,11.01,15.793,0.2063,-0.0008,332.6598323,258.3001575,314.4523657,275.6310716,224.4486725,408.2117347,1.844394377,5,1
SCPT_156310,11.51,194,11.51,9.421,0.1058,0.0081,236.8061408,224.1064348,272.825225,226.7338599,199.5717391,377.0537522,1.962552708,5,1
SCPT_156310,12.01,207,12.01,7.361,0.1022,0.026,229.6188195,217.7027585,265.0294451,216.2597053,194.3363784,378.7285849,2.103866959,5,1
SCPT_156310,12.51,212,12.51,24.073,0.1074,0.0123,226.8448141,239.966286,292.13287,259.8213755,234.0825617,388.5256851,1.393108618,5,1
SCPT_156310,13.01,259,13.01,22.573,0.1435,0.002,257.9786595,253.6917909,308.8421802,269.8889787,240.172056,407.2669979,1.514410539,5,1
SCPT_156310,13.51,256,13.51,21.323,0.0896,0.0159,205.8989385,234.8425129,285.8952331,248.1940674,231.4918635,386.5886306,1.419031873,5,1
SCPT_156310,14.01,256,14.01,26.638,0.103,-0.0032,217.2865295,241.173683,293.6027446,262.7220423,244.2673083,397.9478428,1.32013926,5,1
SCPT_156310,14.51,264,14.51,24.486,0.1157,-0.0157,226.8662569,247.7011819,301.5492649,263.8591411,246.0493387,407.3548951,1.403110023,5,1
SCPT_156310,15.01,247,15.01,23.058,0.0962,0.0028,207.2766943,240.8207083,293.1730362,254.0710948,242.4942817,400.9421455,1.389977637,5,1
SCPT_156310,15.51,254,15.51,24.284,0.2191,0.004,303.5116299,280.4895473,341.4655358,292.3411847,263.9777558,450.1107849,1.599347486,5,1
SCPT_156310,16.01,274,16.01,32.747,0.177,0.0091,272.2362276,271.305196,330.2845864,296.6549723,273.1524456,442.3026651,1.348899031,5,1
SCPT_156310,16.51,266,16.51,30.073,0.9031,-0.0173,659.7735205,371.3222818,452.044517,394.9542357,311.5552234,550.5971162,1.966067193,5,1
SCPT_156310,17,278,17,20.024,0.1351,-0.0125,237.4079416,261.1145776,317.8786162,261.6455651,253.7244555,435.4387769,,5,1
