Filename,NZTM_X,NZTM_Y,NZGD_Depth,Depth,Vs30,NZGD_Rounddown_Depth,gid,tid
CPT_2200_measurement_num_0,1577296.4,5182904.77,25.0,24,188.08,25,6,15
CPT_220105_measurement_num_0,2035396.17,5709498.26,20.0,19,195.83,20,6,15
CPT_220106_measurement_num_0,2035378.49,5709511.44,15.82,15,194.73,15,6,15
CPT_220151_measurement_num_0,1827413.66,5884787.33,10.45,10,215.83,10,4,13
CPT_220152_measurement_num_0,1827414.95,5884752.87,10.41,10,201.1,10,4,13
CPT_220153_measurement_num_0,1827432.78,5884738.4,10.95,10,205.6,10,4,13
CPT_220154_measurement_num_0,1827389.37,5884776.33,10.66,10,209.29,10,4,13
CPT_220155_measurement_num_0,1827404.83,5884756.37,10.44,10,205.37,10,4,13
CPT_220156_measurement_num_0,1827406.3,5884731.9,10.44,10,198.19,10,4,13
CPT_220157_measurement_num_0,1801963.93,5817462.99,10.45,10,230.21,10,4,15
CPT_220158_measurement_num_0,1801956.01,5817478.28,10.44,10,228.47,10,4,15
CPT_220159_measurement_num_0,1801951.01,5817500.84,10.44,10,214.29,10,4,15
CPT_220160_measurement_num_0,1801947.68,5817515.8,10.45,10,220.52,10,4,16
CPT_220161_measurement_num_0,1801940.23,5817531.97,10.43,10,215.4,10,4,16
CPT_220162_measurement_num_0,1801936.65,5817537.05,10.43,10,217.03,10,4,16
CPT_220163_measurement_num_0,1801935.14,5817558.19,10.44,10,229.33,10,4,16
CPT_2201_measurement_num_0,1576667.13,5184418.15,24.07,24,175.92,24,6,15
CPT_220200_measurement_num_0,2039522.64,5706838.56,19.8,19,160.01,19,4,13
CPT_220201_measurement_num_0,2039532.88,5706867.96,20.0,19,149.26,20,4,13
CPT_220225_measurement_num_0,1746433.56,5914159.85,15.84,15,182.95,15,12,10
CPT_220260_measurement_num_0,2059684.99,5753127.71,16.35,16,162.11,16,4,9
CPT_220261_measurement_num_0,2059682.94,5753122.59,39.99,29,155.78,39,4,9
CPT_220262_measurement_num_0,2059704.72,5753441.93,15.03,14,205.76,15,4,13
CPT_220263_measurement_num_0,2059686.61,5753108.23,25.34,25,168.24,25,4,9
CPT_220264_measurement_num_0,2059702.11,5753277.17,12.41,12,161.66,12,4,13
CPT_220266_measurement_num_0,2059736.51,5753424.52,16.47,16,198.07,16,4,13
CPT_220267_measurement_num_0,1771823.02,5576966.6,13.9,13,308.87,13,8,13
CPT_220269_measurement_num_0,1771853.16,5576930.81,10.53,10,315.59,10,8,15
CPT_220271_measurement_num_0,1771832.35,5576922.73,11.4,11,325.47,11,8,15
CPT_220278_measurement_num_0,1571553.25,5180509.35,15.0,14,149.83,15,10,13
CPT_220279_measurement_num_0,1571553.92,5180490.85,15.01,14,146.97,15,10,13
CPT_220280_measurement_num_0,1571553.65,5180471.49,14.94,14,142.04,14,10,13
CPT_220286_measurement_num_0,1746394.43,5914165.49,19.91,19,184.29,19,12,10
CPT_220287_measurement_num_0,1746379.4,5914171.88,20.31,20,209.52,20,12,10
CPT_220288_measurement_num_0,1746407.35,5914156.53,19.88,19,194.21,19,12,10
CPT_220289_measurement_num_0,1573059.16,5177901.76,15.0,14,144.54,15,10,15
CPT_220290_measurement_num_0,1746423.51,5914145.6,18.23,18,193.27,18,12,13
CPT_220291_measurement_num_0,1573048.21,5177887.24,15.0,14,157.76,15,10,15
CPT_220292_measurement_num_0,1746435.79,5914134.29,18.04,18,193.52,18,12,13
CPT_220293_measurement_num_0,1746445.86,5914098.05,18.04,18,192.51,18,12,13
CPT_220296_measurement_num_0,1746428.57,5914128.87,18.91,18,174.28,18,12,13
CPT_220299_measurement_num_0,1746414.49,5914139.1,20.07,20,191.52,20,12,13
CPT_2202_measurement_num_0,1576666.13,5184400.66,22.14,22,172.44,22,6,15
CPT_220301_measurement_num_0,1746459.0,5914136.11,14.26,14,186.8,14,12,9
CPT_220313_measurement_num_0,1746451.96,5914124.25,16.94,16,183.55,16,12,9
CPT_220319_measurement_num_0,1746385.28,5914150.7,20.69,20,181.3,20,12,10
CPT_220326_measurement_num_0,1746444.67,5914131.92,17.98,17,178.6,17,12,13
CPT_220327_measurement_num_0,1746396.59,5914134.97,19.99,19,202.21,19,12,13
CPT_220344_measurement_num_0,1753834.88,5928083.54,10.8,10,194.58,10,12,9
CPT_220345_measurement_num_0,1753830.8,5928094.72,11.06,10,207.96,11,12,9
CPT_220346_measurement_num_0,1753825.6,5928083.49,11.52,11,185.94,11,12,9
CPT_220387_measurement_num_0,1711514.0,6088227.0,17.89,17,219.91,17,12,13
CPT_220400_measurement_num_0,1767786.4,5472033.57,10.99,10,274.3,10,8,15
CPT_220442_measurement_num_0,1795616.66,5501730.63,10.99,10,293.23,10,6,15
CPT_220448_measurement_num_0,1795596.21,5501709.87,10.99,10,293.23,10,6,15
CPT_220457_measurement_num_0,1795582.03,5501718.24,10.99,10,293.23,10,6,15
CPT_220458_measurement_num_0,1783318.08,5905839.78,20.7,20,221.77,20,4,14
CPT_220460_measurement_num_0,1783302.29,5906114.85,20.7,20,215.32,20,4,15
CPT_220514_measurement_num_0,1879730.0,5820735.01,27.1,27,217.46,27,13,11
CPT_220515_measurement_num_0,1879642.42,5820495.33,30.0,30,178.82,30,13,11
CPT_220516_measurement_num_0,1880580.8,5820975.03,24.76,24,201.73,24,13,255
CPT_220517_measurement_num_0,1880131.67,5820207.32,25.3,25,203.41,25,13,255
CPT_220518_measurement_num_0,1887813.25,5823273.47,20.0,19,221.05,20,6,15
CPT_220520_measurement_num_0,1887797.05,5823279.81,20.0,19,223.65,20,6,15
CPT_220594_measurement_num_0,1743512.35,5918720.51,12.64,12,197.91,12,12,9
CPT_220595_measurement_num_0,1743496.55,5918715.2,14.64,14,183.96,14,12,9
CPT_220596_measurement_num_0,1743147.78,5919244.11,10.65,10,197.36,10,12,15
CPT_220599_measurement_num_0,1743143.04,5919219.99,12.43,12,223.04,12,12,15
CPT_220620_measurement_num_0,2038192.52,5707306.17,14.09,14,152.6,14,4,13
CPT_220621_measurement_num_0,2038129.41,5707293.09,18.35,18,173.3,18,4,9
CPT_220622_measurement_num_0,2038160.47,5707287.1,16.08,16,163.36,16,4,13
CPT_220623_measurement_num_0,2038140.43,5707293.1,17.83,17,182.93,17,4,9
CPT_220624_measurement_num_0,2038188.53,5707276.11,19.12,19,204.81,19,4,13
CPT_220625_measurement_num_0,2038127.41,5707288.08,14.87,14,143.37,14,4,9
CPT_220626_measurement_num_0,2038056.53,5707302.74,20.0,19,177.06,20,4,9
CPT_220627_measurement_num_0,2038081.16,5707295.04,19.57,19,177.3,19,4,9
CPT_220628_measurement_num_0,2038139.87,5707286.01,18.33,18,170.24,18,4,9
CPT_220629_measurement_num_0,2038249.63,5707271.61,17.16,16,159.16,17,4,13
CPT_220630_measurement_num_0,2038075.29,5707324.66,20.0,19,150.2,20,4,9
CPT_220631_measurement_num_0,2038287.88,5707303.26,17.97,17,230.01,17,4,13
CPT_220632_measurement_num_0,2038157.8,5707335.6,18.84,18,154.67,18,4,13
CPT_220633_measurement_num_0,2038146.2,5707368.78,18.61,18,159.21,18,4,14
CPT_220642_measurement_num_0,1898687.28,5689912.96,11.62,11,242.25,11,15,13
CPT_220645_measurement_num_0,1898741.27,5689925.25,14.52,14,235.71,14,15,13
CPT_220647_measurement_num_0,1898713.05,5689945.9,13.22,13,203.12,13,15,13
CPT_220653_measurement_num_0,1898746.23,5690015.62,15.54,15,227.87,15,15,13
CPT_220654_measurement_num_0,1898759.06,5689966.14,15.17,15,232.67,15,15,14
CPT_220655_measurement_num_0,1898799.87,5689985.51,16.72,16,239.93,16,15,14
CPT_220657_measurement_num_0,1898768.19,5689905.53,13.86,13,245.47,13,15,16
CPT_220658_measurement_num_0,1898844.46,5689958.85,20.31,20,251.48,20,15,14
CPT_220660_measurement_num_0,1898800.73,5689878.95,15.15,14,261.1,15,15,16
CPT_220661_measurement_num_0,1898896.51,5689928.78,20.82,20,247.69,20,15,16
CPT_220662_measurement_num_0,1898845.42,5689845.91,15.96,15,241.76,15,15,15
CPT_220675_measurement_num_0,1762259.0,5906335.0,15.5,15,188.92,15,12,15
CPT_220677_measurement_num_0,1760581.9,5914070.7,15.5,15,199.62,15,12,12
CPT_220717_measurement_num_0,1749857.61,5911990.07,32.81,30,193.84,32,12,12
CPT_220718_measurement_num_0,1749879.54,5912030.96,10.41,10,211.74,10,12,12
CPT_220719_measurement_num_0,1749908.9,5911943.21,15.37,15,213.39,15,12,10
CPT_220720_measurement_num_0,1749935.79,5912042.84,10.45,10,231.27,10,12,12
CPT_220752_measurement_num_0,1773640.0,5896917.0,26.3,26,150.56,26,4,15
CPT_220762_measurement_num_0,1773625.0,5896897.0,25.15,25,153.29,25,4,15
CPT_220764_measurement_num_0,1773653.0,5896912.0,27.8,27,145.11,27,4,15
CPT_220789_measurement_num_0,1764431.21,5913039.58,23.96,23,160.81,23,15,16
CPT_220790_measurement_num_0,1764360.04,5913004.67,23.92,23,170.65,23,15,16
CPT_220851_measurement_num_0,1764658.0,5910571.0,18.86,18,177.84,18,15,16
CPT_220854_measurement_num_0,1764698.0,5910700.0,20.7,20,182.45,20,12,16
CPT_220855_measurement_num_0,1764728.0,5910582.0,20.7,20,181.66,20,15,16
CPT_220856_measurement_num_0,1764757.0,5910619.0,20.7,20,179.46,20,12,15
CPT_220_measurement_num_0,1571438.17,5176374.96,24.29,24,119.98,24,10,14
CPT_221017_measurement_num_0,1742155.71,5918550.74,15.37,15,172.3,15,12,14
CPT_221018_measurement_num_0,1742169.46,5918544.67,15.86,15,183.76,15,12,13
CPT_221019_measurement_num_0,1751156.0,5914769.53,14.11,14,243.2,14,12,12
CPT_221020_measurement_num_0,1751140.74,5914770.65,15.81,15,245.85,15,12,10
CPT_221022_measurement_num_0,1751129.3,5914767.39,15.91,15,236.3,15,12,10
CPT_221027_measurement_num_0,1801845.0,5814492.0,30.0,29,250.29,30,4,8
CPT_221029_measurement_num_0,1801923.0,5814505.0,17.75,17,276.96,17,4,11
CPT_221030_measurement_num_0,1801875.0,5814496.0,30.6,29,255.56,30,4,11
CPT_221076_measurement_num_0,1857824.38,5839973.26,21.13,21,216.34,21,4,14
CPT_221080_measurement_num_0,2059729.76,5753296.76,12.91,12,163.31,12,4,13
CPT_221081_measurement_num_0,2059735.74,5753475.93,17.8,17,195.14,17,4,15
CPT_221084_measurement_num_0,2059934.03,5753921.49,29.05,28,160.88,29,4,13
CPT_221090_measurement_num_0,1717848.33,6050318.53,14.63,14,218.19,14,15,11
CPT_221091_measurement_num_0,1717859.85,6050311.47,10.79,10,184.92,10,15,11
CPT_221092_measurement_num_0,1717871.62,6050302.39,17.27,17,208.21,17,15,11
CPT_221103_measurement_num_0,1976662.08,5784967.53,18.88,18,212.56,18,4,16
CPT_221105_measurement_num_0,1976646.88,5784968.55,19.21,19,226.42,19,4,16
CPT_221129_measurement_num_0,2059918.67,5753890.83,23.44,23,159.38,23,4,13
CPT_221187_measurement_num_0,1753454.2,5876184.31,30.83,30,268.52,30,12,9
CPT_221255_measurement_num_0,1793931.47,5825115.63,20.92,20,202.77,20,4,11
CPT_221258_measurement_num_0,1794049.81,5825151.37,20.92,20,206.74,20,4,13
CPT_221262_measurement_num_0,1794077.15,5825087.33,20.86,20,211.53,20,4,13
CPT_221263_measurement_num_0,1793945.2,5825016.93,11.76,11,219.5,11,4,9
CPT_221264_measurement_num_0,1794088.66,5824995.24,20.84,20,217.17,20,4,13
CPT_221265_measurement_num_0,1793997.12,5825101.65,20.89,20,211.06,20,4,13
CPT_221266_measurement_num_0,1793948.46,5825069.37,20.89,20,202.66,20,4,11
CPT_221268_measurement_num_0,1794014.35,5825035.18,20.89,20,212.49,20,4,9
CPT_221272_measurement_num_0,1794054.12,5825049.46,20.86,20,215.64,20,4,13
CPT_221273_measurement_num_0,1794021.56,5824973.84,20.86,20,213.64,20,4,9
CPT_221326_measurement_num_0,1576622.01,5185215.6,15.0,14,166.91,15,6,16
CPT_221328_measurement_num_0,1567298.4,5184808.87,15.5,15,125.26,15,10,16
CPT_221341_measurement_num_0,2035722.24,5708714.93,20.0,19,235.85,20,6,15
CPT_221342_measurement_num_0,2035747.25,5708707.87,20.0,19,230.61,20,6,15
CPT_221453_measurement_num_0,1935834.02,5790376.33,12.9,12,208.78,12,1,16
CPT_221455_measurement_num_0,1935852.07,5790365.58,12.9,12,198.28,12,1,16
CPT_221464_measurement_num_0,1755181.01,5911828.78,13.91,13,207.59,13,12,11
CPT_221465_measurement_num_0,1755211.93,5911792.79,15.45,15,206.61,15,12,11
CPT_221467_measurement_num_0,1755224.03,5911795.35,15.32,15,191.39,15,12,11
CPT_221539_measurement_num_0,1570475.89,5183662.25,15.0,15,136.99,15,10,16
CPT_221569_measurement_num_0,1755776.78,5925954.23,25.41,25,190.86,25,15,15
CPT_221570_measurement_num_0,1755805.75,5925917.74,25.54,25,186.42,25,15,15
CPT_221571_measurement_num_0,1755745.06,5925864.25,20.25,20,186.09,20,12,15
CPT_221572_measurement_num_0,1755716.1,5925866.99,17.89,17,190.96,17,12,15
CPT_221650_measurement_num_0,1575867.43,5181015.66,15.13,15,184.73,15,6,15
CPT_221651_measurement_num_0,1575910.45,5180963.5,15.13,15,182.88,15,6,15
CPT_221799_measurement_num_0,1570313.0,5180056.0,20.15,20,200.41,20,10,15
CPT_221800_measurement_num_0,1570303.0,5180065.0,19.98,19,199.14,19,10,15
CPT_221801_measurement_num_0,1570293.0,5180072.0,20.14,20,164.53,20,10,15
CPT_221808_measurement_num_0,1853260.8,5858481.75,14.98,14,192.92,14,4,11
CPT_221809_measurement_num_0,1881916.4,5828190.55,14.95,14,309.74,14,6,15
CPT_221812_measurement_num_0,1878368.23,5818618.22,14.84,14,167.55,14,13,13
CPT_221814_measurement_num_0,1878349.18,5818625.23,14.98,14,186.18,14,13,9
CPT_221816_measurement_num_0,1882368.44,5773004.2,14.99,14,216.49,14,5,15
CPT_221818_measurement_num_0,1860203.89,5856325.93,14.86,14,184.18,14,8,16
CPT_221819_measurement_num_0,1860233.4,5856334.92,14.99,14,200.39,14,8,16
CPT_221824_measurement_num_0,1572542.51,5179064.77,15.1,15,157.98,15,10,16
CPT_221825_measurement_num_0,1572528.85,5179026.07,15.05,15,162.64,15,10,16
CPT_221835_measurement_num_0,1745928.0,5912640.0,13.89,13,161.84,13,14,11
CPT_221839_measurement_num_0,1394835.06,4916318.67,16.3,16,228.11,16,7,15
CPT_221869_measurement_num_0,1762598.0,5906500.0,30.5,30,170.78,30,12,15
CPT_221870_measurement_num_0,1762601.0,5906483.0,15.5,15,169.06,15,12,15
CPT_221892_measurement_num_0,1766846.0,5901192.0,15.13,15,205.49,15,12,16
CPT_221893_measurement_num_0,1766869.0,5901205.0,14.18,14,202.45,14,12,15
CPT_221895_measurement_num_0,1766879.0,5901191.0,12.81,12,183.75,12,12,15
CPT_221896_measurement_num_0,1766859.0,5901174.0,14.96,14,192.38,14,12,15
CPT_221927_measurement_num_0,1569733.82,5185693.15,15.2,15,133.71,15,10,15
CPT_221930_measurement_num_0,1578481.21,5177127.1,14.85,14,174.09,14,6,9
CPT_221945_measurement_num_0,1576585.59,5182720.97,15.01,15,176.74,15,3,15
CPT_221952_measurement_num_0,1569136.77,5177656.07,15.13,15,148.66,15,10,15
CPT_221973_measurement_num_0,1573210.99,5201630.29,15.76,15,221.35,15,6,15
CPT_221974_measurement_num_0,1573228.33,5201632.01,15.38,15,243.6,15,6,15
CPT_222073_measurement_num_0,1762253.71,5906403.76,30.36,29,181.13,30,12,15
CPT_222074_measurement_num_0,1762222.52,5906374.99,15.5,15,190.83,15,12,15
CPT_222075_measurement_num_0,1762242.19,5906354.83,15.5,15,189.77,15,12,15
CPT_222079_measurement_num_0,1762218.78,5906351.99,30.5,29,179.1,30,12,15
CPT_222081_measurement_num_0,1762290.97,5906359.54,30.5,29,182.85,30,12,15
CPT_222238_measurement_num_0,1623248.0,5432868.0,16.38,16,183.93,16,255,255
CPT_222239_measurement_num_0,1623197.0,5432824.0,13.73,13,216.59,13,255,255
CPT_222240_measurement_num_0,1804230.6,5815225.93,30.01,29,168.55,30,4,15
CPT_222241_measurement_num_0,1804170.14,5815209.92,21.68,21,185.43,21,4,15
CPT_222242_measurement_num_0,1804196.72,5815224.82,23.39,23,177.88,23,4,15
CPT_222243_measurement_num_0,1804207.06,5815206.21,25.28,25,174.29,25,4,15
CPT_222244_measurement_num_0,1804229.81,5815209.94,24.97,24,177.09,24,4,15
CPT_222245_measurement_num_0,1804240.66,5815219.22,33.44,30,161.44,33,4,15
CPT_222246_measurement_num_0,1804250.15,5815240.3,28.45,28,171.67,28,4,11
CPT_222247_measurement_num_0,1804246.44,5815255.17,31.36,29,159.22,31,4,15
CPT_222248_measurement_num_0,1804257.97,5815269.67,24.62,24,178.73,24,4,15
CPT_222249_measurement_num_0,1804238.81,5815274.49,32.0,29,179.01,32,4,15
CPT_222250_measurement_num_0,1804201.58,5815281.47,20.89,20,187.43,20,4,15
CPT_222251_measurement_num_0,1804164.1,5815268.2,24.08,24,179.83,24,4,15
CPT_222252_measurement_num_0,1804149.42,5815255.64,21.29,21,171.64,21,4,15
CPT_222253_measurement_num_0,1804158.2,5815241.41,21.37,21,179.52,21,4,15
CPT_222261_measurement_num_0,1580535.2,5175700.34,10.5,10,163.62,10,6,11
CPT_222268_measurement_num_0,1577159.12,5183670.94,15.06,14,177.01,15,6,16
CPT_222269_measurement_num_0,1577138.01,5183673.42,15.12,15,173.82,15,6,16
CPT_2222_measurement_num_0,1577137.19,5184525.12,25.0,24,187.35,25,6,15
CPT_222364_measurement_num_0,1763264.89,5811901.69,41.05,29,198.92,41,15,7
CPT_222365_measurement_num_0,1763278.13,5811908.58,41.54,29,220.81,41,15,7
CPT_222366_measurement_num_0,1763282.04,5811897.73,30.03,29,208.32,30,15,7
CPT_222369_measurement_num_0,1763262.23,5811836.56,30.06,30,200.72,30,15,5
CPT_222370_measurement_num_0,1763224.79,5811847.13,25.07,25,202.54,25,15,7
CPT_222371_measurement_num_0,1763184.91,5811842.58,25.08,25,204.05,25,15,7
CPT_222372_measurement_num_0,1763136.19,5811823.49,16.67,16,202.44,16,15,5
CPT_2223_measurement_num_0,1577099.45,5184502.63,25.0,24,190.68,25,6,15
CPT_222450_measurement_num_0,1796515.56,5708799.98,11.97,11,202.12,11,4,6
CPT_222452_measurement_num_0,1574569.5,5197837.7,10.15,10,302.54,10,6,16
CPT_222453_measurement_num_0,1574541.67,5197762.86,10.11,10,289.55,10,10,16
CPT_222462_measurement_num_0,1623135.0,5432777.0,13.65,13,187.62,13,255,255
CPT_222464_measurement_num_0,1623480.0,5432522.0,14.62,14,211.69,14,255,255
CPT_222495_measurement_num_0,1623463.0,5432313.0,12.48,12,218.42,12,255,255
CPT_222503_measurement_num_0,1936542.63,5783725.09,14.99,14,241.98,14,4,16
CPT_222505_measurement_num_0,1876264.66,5820457.24,19.95,19,176.6,19,15,11
CPT_222507_measurement_num_0,1860126.29,5856737.83,12.88,13,173.87,12,8,255
CPT_222508_measurement_num_0,1889946.89,5776157.43,14.85,14,162.05,14,4,16
CPT_222509_measurement_num_0,1889971.33,5776136.11,15.06,14,157.75,15,4,16
CPT_222518_measurement_num_0,1623351.0,5432196.0,15.14,15,192.32,15,2,255
CPT_222519_measurement_num_0,1623318.0,5431641.0,10.29,10,181.08,10,2,10
CPT_222520_measurement_num_0,1623180.0,5431734.0,14.28,14,200.09,14,2,9
CPT_222521_measurement_num_0,1622794.0,5432132.0,15.33,15,199.25,15,2,11
CPT_222522_measurement_num_0,1790240.74,5827713.89,10.11,10,247.03,10,4,15
CPT_222523_measurement_num_0,1790226.17,5827718.75,10.05,10,246.9,10,4,15
CPT_222534_measurement_num_0,1569020.54,5183531.44,18.58,18,129.65,18,10,16
CPT_222535_measurement_num_0,1569014.64,5183548.3,18.34,18,124.24,18,10,16
CPT_222536_measurement_num_0,1569022.04,5183556.22,14.34,14,122.88,14,10,16
CPT_222548_measurement_num_0,1861442.69,5853703.83,19.87,19,199.09,19,4,15
CPT_22254_measurement_num_0,1572411.07,5181609.91,10.08,10,136.65,10,10,16
CPT_222552_measurement_num_0,1861459.4,5853705.64,19.82,19,186.19,19,8,15
CPT_2225_measurement_num_0,1577058.72,5184477.64,25.0,24,187.66,25,6,15
CPT_222601_measurement_num_0,1736662.31,5929777.87,13.37,13,238.09,13,4,15
CPT_222602_measurement_num_0,1736701.44,5929785.09,14.94,14,216.33,14,4,15
CPT_222603_measurement_num_0,1736728.28,5929751.22,13.46,13,198.01,13,4,15
CPT_222604_measurement_num_0,1736786.44,5929739.23,13.39,13,175.53,13,4,13
CPT_222605_measurement_num_0,1736730.4,5929814.21,12.2,12,165.37,12,4,15
CPT_222606_measurement_num_0,1736759.03,5929831.18,10.92,10,163.18,10,4,13
CPT_222609_measurement_num_0,1736801.39,5929878.49,11.54,11,195.34,11,4,15
CPT_222627_measurement_num_0,1944933.08,5795060.51,15.05,14,271.02,15,6,16
CPT_222628_measurement_num_0,1744492.9,5922205.47,10.73,10,195.22,10,12,8
CPT_222640_measurement_num_0,1744510.59,5922198.79,13.0,12,191.21,13,12,8
CPT_222641_measurement_num_0,1744494.91,5922217.63,12.69,12,215.46,12,12,8
CPT_222642_measurement_num_0,1744489.87,5922223.12,13.63,13,242.87,13,12,8
CPT_222644_measurement_num_0,1744488.81,5922256.28,11.73,11,216.89,11,12,11
CPT_222645_measurement_num_0,1744499.76,5922265.68,11.4,11,223.86,11,12,11
CPT_222646_measurement_num_0,1744513.29,5922252.7,13.78,13,222.31,13,12,11
CPT_222648_measurement_num_0,1744510.43,5922284.09,18.81,18,220.67,18,12,11
CPT_2226_measurement_num_0,1576990.5,5184435.65,25.0,24,183.71,25,6,15
CPT_222708_measurement_num_0,1571481.64,5182747.36,15.19,14,139.81,15,10,15
CPT_222722_measurement_num_0,1623695.39,5432211.99,12.76,12,171.93,12,2,255
CPT_222723_measurement_num_0,1623773.0,5432696.0,11.16,11,168.57,11,255,255
CPT_222724_measurement_num_0,1623680.0,5432964.0,13.12,13,189.51,13,255,255
CPT_222725_measurement_num_0,1623577.0,5432924.0,17.81,17,168.74,17,255,255
CPT_222726_measurement_num_0,1622962.0,5432208.0,13.29,13,198.18,13,2,15
CPT_222727_measurement_num_0,1622799.0,5432019.0,14.56,14,188.69,14,2,11
CPT_222730_measurement_num_0,1623111.0,5432348.0,15.0,15,182.25,15,2,255
CPT_222731_measurement_num_0,1623034.0,5432361.0,15.0,15,174.49,15,2,255
CPT_222734_measurement_num_0,1623143.0,5432472.0,14.35,14,204.91,14,2,255
CPT_222743_measurement_num_0,1623494.0,5432693.0,14.25,14,154.4,14,255,255
CPT_2227_measurement_num_0,1576952.76,5184412.16,25.0,24,185.04,25,6,15
CPT_222826_measurement_num_0,1570068.7,5177809.32,15.09,15,127.67,15,10,16
CPT_222850_measurement_num_0,1849169.6,5933997.69,15.16,15,244.59,15,4,255
CPT_222853_measurement_num_0,1948336.87,5791277.48,15.12,15,226.73,15,4,15
CPT_222854_measurement_num_0,1948338.19,5791294.55,15.14,15,244.67,15,4,15
CPT_222856_measurement_num_0,1880755.39,5774933.42,15.13,15,231.44,15,5,7
CPT_222857_measurement_num_0,1880772.58,5774940.33,15.18,15,231.61,15,5,7
CPT_222860_measurement_num_0,1888927.55,5822710.41,15.04,14,268.06,15,6,15
CPT_222861_measurement_num_0,1882739.72,5773783.07,20.15,20,191.41,20,4,15
CPT_222862_measurement_num_0,1882724.52,5773785.71,20.16,20,195.73,20,4,15
CPT_222863_measurement_num_0,1907929.0,5813125.0,19.94,19,254.73,19,1,16
CPT_222864_measurement_num_0,1908000.5,5813130.44,15.05,14,255.95,15,1,16
CPT_222865_measurement_num_0,1761331.22,5907001.96,20.22,20,201.34,20,12,14
CPT_222866_measurement_num_0,1761353.12,5906993.53,20.83,20,205.05,20,12,16
CPT_222867_measurement_num_0,1761320.86,5906964.75,20.19,20,191.8,20,12,14
CPT_222868_measurement_num_0,1761333.25,5906916.21,19.69,19,202.16,19,12,16
CPT_222869_measurement_num_0,1761437.77,5906979.62,19.82,19,200.81,19,12,16
