File Name,depth_input,vs_input,Depth,Qc,Fc,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Subset_Region,Subset_Geology
SCPT_128450,22.51,292.9,22.51,8.2006,0.0309,0.0408,1.74797371193718,207.383284004905,252.466606614667,181.175224661239,212.83278842325,380.336333598196,6,1
SCPT_128450,23,292.9,23,6.5773,0.0917,-0.0173,2.08777624018417,228.336467595963,277.974830116825,198.415535617266,226.658138142313,434.356698566303,6,1
SCPT_57365,0.1,65,0.1,0.9816,0.0512,-0.0035,3.14548515679005,78.3279361191929,95.3557483190175,549.845400037746,36.2681835451122,101.555901571867,2,1
SCPT_57365,0.5,65,0.5,1.0778,0.0674,-0.0339,3.16322097021917,99.9557679735135,121.685282750364,317.822844962575,58.8295807566784,158.258022808883,2,1
SCPT_57365,1,65,1,3.0604,0.1527,-0.0365,2.75972708407887,145.027421184378,176.555121441852,315.276442912147,88.7214279207633,211.374984547533,2,1
SCPT_57365,1.5,82,1.5,2.0963,0.1356,-0.0498,2.95642121339096,139.975021062416,170.40437346729,297.981623248836,93.1189438956181,229.97644642084,2,1
SCPT_57365,2,96,2,4.0075,0.0218,-0.0787,2.09745084555343,136.96425789498,166.739096567802,184.084535175423,95.1502293048388,195.966101339998,2,1
SCPT_57365,2.5,97,2.5,4.6168,0.0566,-0.0774,2.22991300200427,157.420471778548,191.642313469537,219.177578470596,111.839192322614,234.97455592716,2,1
SCPT_57365,3,82,3,1.9185,0.0367,-0.0449,2.65297036535609,133.434184184203,162.441615528595,197.601708070497,100.01642220245,231.085097226922,2,1
SCPT_57365,3.5,111.5,3.5,3.0308,0.0309,-0.0589,2.33727918029105,145.110289040649,176.656004049486,188.572049369286,109.920714132209,235.758357305292,2,1
SCPT_57365,4,187,4,4.0766,0.019,-0.0582,2.06102992051581,147.824462113776,179.960214747205,173.388671943576,114.343103563456,229.422024220233,2,1
SCPT_57365,4.5,208.5,4.5,12.0749,0.0793,-0.0431,1.73292947734811,196.481678735674,239.195087156473,230.079947504785,155.539896827957,286.902263076964,2,1
SCPT_57365,5,157,5,11.5382,0.0851,-0.0336,1.77914742970744,200.262255289656,243.797528178711,232.682215216166,160.052889380028,297.269142917703,2,1
SCPT_57365,5.5,160,5.5,17.4707,0.1507,-0.0065,1.68615018141798,227.273505565216,276.680789383741,266.822298558791,182.942552693527,329.017755166105,2,1
SCPT_57365,6,182,6,5.0683,0.0737,-0.0123,2.24216594402136,182.764869397618,222.496362744927,214.221875102826,147.789590320023,303.681807949146,2,1
SCPT_57365,6.5,197,6.5,18.633,0.1918,0.0064,1.72004066704701,242.354784508267,295.040607227455,282.067081888209,197.335350358233,354.321287688396,2,1
SCPT_57365,7,230.5,7,18.0483,0.1864,-0.0062,1.73075606617393,242.916215692302,295.724088668889,279.340557745035,200.045559629844,359.604531843579,2,1
SCPT_57365,7.5,251,7.5,21.6292,0.2075,-0.0044,1.65314349755642,252.37358647024,307.237409615944,289.626215596987,211.175330404345,371.57108238876,2,1
SCPT_57365,8,215,8,20.6851,0.1888,0.0148,1.65097520865827,249.638677071003,303.907954695134,282.600417911377,211.953065662147,372.956041991906,2,1
SCPT_57365,8.5,219.5,8.5,20.8319,0.2146,0.0371,1.68685199617178,257.198283643472,313.110954000749,290.229828653724,218.081341470971,385.099718031938,2,1
SCPT_57365,9,191,9,21.935,0.1894,-0.0126,1.61592901145304,254.252587687777,309.524889359033,284.143056458881,220.924356417957,384.56249388897,2,1
SCPT_57365,9.5,207,9.5,24.4269,0.1866,0.016,1.54522276280312,256.372980143133,312.106236695988,286.486925134938,227.490724798417,389.414901600913,2,1
SCPT_57365,10,158,10,9.209,0.1626,0.0346,2.10219298766045,232.327963846992,282.834042944165,248.499798583759,198.23823577707,384.716309570552,2,1
SCPT_57365,10.5,168,10.5,1.5401,0.0313,0.3185,2.74669854954497,144.793083367555,176.269840621371,139.477477128947,135.470792921039,310.262490275412,2,1
SCPT_57365,11,185,11,13.0358,0.0997,-0.0283,1.74742409595412,227.951751723449,277.506480358982,236.27545770895,205.492755055718,370.778458228699,2,1
SCPT_57365,11.5,177,11.5,0.9775,0.0089,-0.0139,2.7459982210261,124.535619765338,151.60858058389,105.81636063943,117.237893755649,268.697653584286,2,1
SCPT_57365,12,217,12,6.8755,0.2121,-0.0579,2.36372255205887,235.858469217604,287.1320494823,245.958859517833,204.411300899214,416.139507918278,2,1
SCPT_57365,12.5,214,12.5,1.4585,0.009,-0.06,2.51770660007821,136.449300819624,166.112192302151,115.38384559707,127.22236403179,275.640115063448,2,1
SCPT_57365,13,195,13,6.2386,0.0382,-0.0478,1.954311694012,192.71990111244,234.615531789057,181.507408698152,178.771334608362,339.57781188132,2,1
SCPT_57365,13.5,185,13.5,3.675,0.0794,0.0036,2.45859943934267,193.553397047187,235.630222492227,183.494435691115,177.882313765694,375.572485689059,2,1
SCPT_57365,14,204,14,23.4443,0.3114,-0.0376,1.73618050920191,294.400986199571,358.401200590783,312.652152715657,262.828361912617,458.986427417749,2,1
SCPT_57365,14.5,207,14.5,5.814,0.1929,-0.0418,2.43708826749587,232.348282021844,282.85877811355,227.644858096373,208.662836365846,430.661615081658,2,1
SCPT_57365,15,210,15,8.4026,0.1801,-0.0145,2.18969137643418,244.656213598478,297.842346989452,238.184097061656,220.848473878255,431.686321688231,2,1
SCPT_57365,15.5,196,15.5,5.6095,0.1726,-0.0517,2.42482257615629,229.963727584884,279.95584227725,218.818454796396,209.531585243528,431.58964541093,2,1
SCPT_57365,16,185,16,10.4229,0.2342,-0.0478,2.13968653503863,262.991731442832,320.163846973882,256.324288703127,237.044151361177,454.759229769142,2,1
SCPT_57365,16.5,302,16.5,1.2023,0.0149,-0.0252,2.72698790342189,140.51507010438,171.061824474898,104.804786990933,139.371723214747,315.27497741986,2,1
