File Name,depth_input,vs_input,Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Ic
SDMT_100703.csv,7.51,246,7.51,16.7946,0.1179,0.018,279.335010298288,226.619405383117,275.884493509882,252.493187266955,194.359513371909,344.714625240013,1.63911329375233
SDMT_100703.csv,8.01,250,8.01,16.2346,0.1329,0.016,294.345139015279,232.300163894168,282.800199523335,257.554000804945,198.876663463334,355.790458650591,1.69421525977641
SDMT_100703.csv,8.51,272,8.51,6.7562,0.0595,0.0108,213.896402563321,193.619367519251,235.710534371262,203.647921297562,166.76323391111,323.339630835063,2.01180730772586
SDMT_100703.csv,9.01,204,9.01,21.8086,0.1796,0.0165,324.477850856886,251.836514448399,306.583582806747,280.916377445123,219.8371786772,382.006538418732,1.60304985657711
SDMT_100703.csv,9.51,213,9.51,14.5753,0.0865,0.0177,228.202893706427,220.898886225637,268.920383231211,234.816572586076,198.191609246479,351.125434545178,1.64118128739548
SDMT_100703.csv,10.01,205,10.01,8.1095,0.0542,0.0002,189.692245737605,199.485488856482,242.851899477456,202.496810685377,177.727889854551,333.285209063823,1.87850349311904
SDMT_100703.csv,10.51,213,10.51,17.2094,0.1096,0.0088,245.880575867457,233.862985864088,284.70276539976,249.063945098907,212.85209007926,371.83073150215,1.60374625154899
SDMT_100703.csv,11.01,222,11.01,14.4665,0.1224,0.0106,259.116593394879,236.722274554159,288.183638587672,248.151372040921,212.232991300403,381.180101280862,1.74118229399647
SDMT_100703.csv,11.51,211,11.51,17.8834,0.1487,0.0197,278.503366172446,248.856330712635,302.955533041469,263.681032902927,225.139338857076,395.986489684153,1.66784609692695
SDMT_100703.csv,12.01,236,12.01,17.8368,0.0588,0.0067,180.33071549097,216.48125314745,263.542395136026,227.196201746395,210.852491372574,354.783108087044,1.42475314481857
SDMT_100703.csv,12.51,256,12.51,15.1872,0.0548,0.0014,174.221718035498,214.63276081235,261.292056641122,219.709629139033,207.160491156628,354.77275656548,1.50482204961054
SDMT_100703.csv,13.01,263,13.01,5.6051,0.1455,-0.0086,269.786516492945,220.48555777089,268.417200764561,219.226481536521,196.743568594078,403.816088246055,2.373635425554
SDMT_100703.csv,13.51,263,13.51,1.8096,0.0744,0.002,178.060641817862,168.694138621872,205.366777452713,157.109376948926,159.798410936847,370.532367610912,2.8737277886397
SDMT_100703.csv,14.01,264,14.01,15.0887,0.1081,0.0281,225.220061046589,240.05777839238,292.244251955941,241.89142290388,225.975325089163,398.77504007143,1.68035084528774
SDMT_100703.csv,14.51,238,14.51,9.3073,0.077,0.0294,189.852235297181,221.052339867185,269.107196360051,211.591726265921,206.94298466843,383.596557025566,1.8835648321958
SDMT_100703.csv,15.01,277,15.01,13.0198,0.0774,0.0263,189.412034011724,228.482279467417,278.152340221204,223.646796801909,219.341180366687,388.122184733045,1.68089414974528
SDMT_100703.csv,15.51,240,15.51,10.3547,0.1127,0.0279,219.444017940199,236.867208793276,288.360080270076,226.994603026746,220.951722116814,410.248183726289,1.92253397271088
SDMT_100703.csv,16.01,271,16.01,11.3969,0.1236,0.0289,226.469493688688,243.191368484776,296.059057285814,233.458575523584,227.747404655846,418.845048280651,1.89017946995728
SDMT_100703.csv,16.51,278,16.51,3.8214,0.1484,0.0358,226.092136961863,213.031179618613,259.34230562266,194.000952208707,199.26020053245,428.789970510081,2.61475616228572
SDMT_100703.csv,17.01,254,17.01,10.308,0.0991,0.0787,198.099412013964,235.297049379771,286.448581853634,220.033000059372,224.14282977158,412.966680211045,1.88926107055284
SDMT_100703.csv,17.51,271,17.51,8.5865,0.0416,0.0637,136.762176924625,208.414480672241,253.721976470554,188.557578289315,204.78853875601,371.110739967329,1.78308369862926
SDMT_100703.csv,18.01,291,18.01,11.7183,0.0704,0.0584,169.112795469345,228.956145180522,278.729220219766,213.790162214941,225.483968641266,401.142584779513,1.7206388749737
SDMT_100703.csv,18.51,266,18.51,10.0643,0.0513,0.0561,146.435404764045,218.050817143241,265.453168696119,198.76016852459,216.519683391439,387.21255929168,1.73570504446935
SDMT_100703.csv,19.01,285,19.01,8.9443,0.065,0.0501,156.532942773533,222.858916233844,271.306506719462,199.362943786334,218.710349992803,401.663538941724,1.86415022239875
SDMT_100703.csv,19.51,297,19.51,10.1317,0.1799,0.0579,243.938835849519,258.904059524468,315.187550725439,236.332989002586,244.059200806982,461.94571715525,2.0744185403728
SDMT_100703.csv,20.01,283,20.01,3.9459,0.1067,0.093,168.07853771761,211.704817796201,257.727604273636,176.295474691539,205.469420111614,431.368198101814,2.4980979051511
SDMT_100703.csv,20.51,297,20.51,8.1354,0.0796,0.3567,160.629982172085,227.654301367718,277.14436688244,197.970609558148,224.085948412824,420.090219284436,1.97428743733881
SDMT_100703.csv,21.01,296,21.01,7.0206,0.1272,0.0789,191.218963711665,237.964075408779,289.695396149818,204.556189498425,229.616231471187,448.724766702239,2.19567263784565
SDMT_100703.csv,21.51,272,21.51,1.9133,0.0104,0.7945,51.7132677939579,149.098727166126,181.51149394137,101.417272633977,155.697767912828,322.862279047305,2.38763405911858
SDMT_100703.csv,22.01,256,22.01,2.4837,0.0187,0.7668,68.395284041716,164.664480534589,200.461106737761,118.091922556998,170.813945389343,351.160588876594,2.34692514447744
SDMT_100703.csv,22.51,279,22.51,7.4769,0.1281,0.2559,185.651222091336,241.8702475282,294.450736121287,204.8419499904,236.331001174946,457.254177752634,2.15910152288445
SDMT_100703.csv,23.01,288,23.01,10.5673,0.134,0.1603,196.23783505527,254.950066789807,310.373994352809,222.402655512142,250.859852506421,463.687744678642,1.9600309897418
SDMT_100703.csv,23.51,330,23.51,17.3442,0.1529,0.2247,218.217453321242,272.353096910762,331.560291891362,251.953137694891,274.012320442422,476.024587426895,1.69493252180993
SDMT_100703.csv,24.01,252,24.01,8.7628,0.175,0.1252,209.327564310979,259.556312995744,315.981598429601,219.608466027251,252.626891991613,484.584452111365,2.15509190561721
SDMT_100703.csv,24.51,212,24.51,2.8829,0.021,0.9645,67.1670716259924,172.221452421042,209.660898599529,120.612618706418,181.557805288762,366.737111738414,2.28305773546201
SDMT_100703.csv,25.0,212,25.0,2.354,0.0122,1.1191,51.7522359884268,159.60413490559,194.300685972023,105.740257425139,170.690298308376,345.444921408101,2.29682247758038
SDMT_139896.csv,0.51,208,0.51,3.8912,0.0411,0.0005,607.30045323508,121.848460494836,148.337256254583,237.338237804115,68.303543491227,150.570906519237,2.25411190438618
SDMT_139896.csv,1.01,392,1.01,6.0629,0.03,0.0006,287.267712676924,136.452573826372,166.116176832105,196.72650891485,85.768182558157,172.373563954336,1.91917937737604
SDMT_139896.csv,1.51,147,1.51,0.824,0.0313,-0.0861,608.5237454967,102.529634341662,124.818685285501,214.589467967049,72.2099614026822,189.077368055323,3.1244054806634
SDMT_139896.csv,2.01,161,2.01,4.1519,0.0235,-0.0007,261.733116273091,138.4208420893,168.512329500017,187.607211569482,96.3679256938145,198.190214171553,2.09173857202648
SDMT_139896.csv,2.51,127,2.51,7.2675,0.0307,-0.0121,231.360459337324,156.160655856447,190.108624520892,192.904485172212,113.605419201804,217.961327867139,1.81739945852161
SDMT_139896.csv,3.01,110,3.01,1.5575,0.0224,0.009,308.20277476645,123.031756439522,149.777790448114,181.707964550889,93.2480018293796,216.567502797597,2.6619019165987
SDMT_139896.csv,3.51,191,3.51,10.2055,0.0452,-0.0175,232.421764634886,175.031237336677,213.081506322911,205.921012215565,135.226506619238,250.124265385859,1.69867245728857
SDMT_139896.csv,4.01,178,4.01,3.7581,0.0216,-0.0078,210.556646684984,147.617981447122,179.708846979105,177.232520901193,114.300218280132,233.286192502313,2.13319870340998
SDMT_139896.csv,4.51,53,4.51,1.8413,0.036,0.0227,303.208852990352,138.655295235258,168.797750721184,187.04257341379,111.180838450706,255.474564383525,2.67303844443333
SDMT_139896.csv,5.01,147,5.01,10.1219,0.0695,-0.0079,267.487680524632,192.810315671,234.725601686435,222.759513392301,154.530846522959,289.411419763039,1.80613407055142
SDMT_139896.csv,5.51,194,5.51,10.495,0.0332,-0.0016,183.62747721145,179.019462233996,217.936736632691,196.00240692248,150.014728458757,269.385571510548,1.61810878116584
SDMT_139896.csv,6.01,213,6.01,11.549,0.0332,0.0004,177.425987963205,182.028099141057,221.599425041287,197.409570541141,155.813749333535,275.566091301938,1.56250463402793
SDMT_139896.csv,6.51,183,6.51,13.599,0.0407,0.0024,184.308119551935,189.721123455054,230.964845945283,206.028635384045,165.887888020902,289.088602930784,1.50690123330167
SDMT_139896.csv,7.01,257,7.01,8.1091,0.0195,0.0029,149.285526468512,171.695309233208,209.020376457819,179.095836778957,147.874186079804,266.659653891958,1.67274679568958
SDMT_139896.csv,7.51,243,7.51,9.1763,0.0272,0.0026,161.89686570937,180.428112654633,219.651615405641,188.64759910322,157.738998612904,283.605309536504,1.65854706394354
SDMT_139896.csv,8.01,154,8.01,6.1981,0.0153,0.0026,136.586970370094,166.643752303467,202.870654978133,168.787131222223,144.691256006785,266.717419977684,1.78602639240874
SDMT_139896.csv,8.51,207,8.51,10.8432,0.0271,0.0022,155.155103336633,185.339541184049,225.630745789276,191.882583054875,167.238925006607,292.939615501521,1.56219862338456
SDMT_139896.csv,9.01,375,9.01,15.7108,0.0313,0.0016,156.971775847018,192.431572366942,234.264522881495,203.976767507321,181.390296259821,303.65312770658,1.3756057129404
SDMT_139896.csv,9.51,423,9.51,9.8735,0.0207,0.0036,139.88487399485,182.091434405126,221.676528841023,184.227932228862,166.410753927664,290.719830978369,1.57175279370012
SDMT_139896.csv,10.01,315,10.01,12.4679,0.034,0.0039,159.994739217139,195.20624219709,237.642381805154,200.773854951322,181.905354651902,314.681134129719,1.52261867873507
SDMT_139896.csv,10.51,222,10.51,9.1206,0.0144,0.004,124.859451262182,178.167510996179,216.899578604044,176.313974527957,164.138641959386,284.26051581521,1.56685573435895
SDMT_139896.csv,11.01,232,11.01,13.711,0.0528,0.0039,183.599899450266,209.355344886284,254.867376383302,215.593294243649,196.404424936988,341.577038313396,1.55744641499438
SDMT_139896.csv,11.51,201,11.51,13.9272,0.0543,0.005,183.442803948507,211.441095311214,257.406550813652,216.866081193622,199.756784165921,346.737155713468,1.55443057502282
SDMT_139896.csv,12.01,408,12.01,12.2189,0.0372,0.0058,158.091442877011,201.516381279278,245.324290253035,202.511825426524,192.228805379252,333.348692547168,1.55162098152131
SDMT_139896.csv,12.51,315,12.51,21.0965,0.0727,0.0056,198.94394263289,224.848112896385,273.728137439077,239.166601683308,222.356080587584,368.947426353367,1.37345310331579
SDMT_139896.csv,13.01,112,13.01,16.3363,0.0499,0.0067,171.357318112305,213.380757005655,259.767878093841,219.22884543754,210.001980038077,354.162292153097,1.44104568844091
SDMT_139896.csv,13.51,289,13.51,12.4408,0.017,0.01,124.302972523057,189.986292380074,231.287660288785,188.560530859623,186.605924066552,310.224287637499,1.42038514882093
SDMT_139896.csv,14.01,125,14.01,18.8535,0.0422,-0.0092,159.336844532381,210.903605008406,256.752214792842,219.958347511874,215.816678317408,353.457436177471,1.32359270397045
SDMT_139896.csv,14.51,346,14.51,16.4035,0.0161,-0.0602,126.177038346777,193.513145446639,235.581220543734,199.151868807948,197.187222925962,314.296471168578,1.27282419420514
SDMT_139896.csv,15.01,448,15.01,12.0586,0.0069,-0.067,111.688122788613,186.369413648505,226.884503572094,182.418861043718,177.493675199129,283.293134261712,1.38888452846906
SDMT_139896.csv,15.51,366,15.51,17.591,0.0323,-0.0626,144.420651638238,206.896328169286,251.873790814783,212.06632749006,214.977767381439,350.103149830257,1.31684627310492
SDMT_139896.csv,16.01,418,16.01,36.7749,0.1506,-0.0783,261.324226777443,260.979027846383,317.713599117336,292.937239633394,274.05485614964,433.484017604632,1.22910789582001
SDMT_139896.csv,16.51,408,16.51,9.9777,0.0051,-0.074,103.446423523114,184.621569575777,224.756693396598,173.683603227296,172.957825942671,278.629254599061,1.47270431879492
SDMT_139896.csv,17.01,333,17.01,14.4716,0.022,-0.0692,126.825941354122,200.857345539474,244.521985874142,198.167627511891,207.725153180274,340.432267687372,1.36977204086046
SDMT_139896.csv,17.51,263,17.51,18.228,0.021,-0.067,129.223366505197,201.874927574749,245.760781395347,207.484468599948,215.646290521135,341.451580597323,1.24158900731359
SDMT_139896.csv,18.01,229,18.01,21.4594,0.0304,-0.0627,141.179143346065,209.032227778226,254.474016425667,220.119894846473,229.446836068257,361.270300792757,1.19739115138109
SDMT_139896.csv,18.51,253,18.51,11.9891,0.0133,-0.0579,110.528628844935,194.254234363434,236.483415746789,184.582112825489,198.509713022123,325.309924892861,1.41623947757587
SDMT_139896.csv,19.01,227,19.01,12.3482,0.0253,-0.0547,124.874278168256,204.918038216119,249.465437828319,193.655433862154,211.84820135189,356.1441095952,1.47732415634955
SDMT_139896.csv,19.51,225,19.51,10.7923,0.097,-0.0513,197.073572274951,239.947574488831,292.110090682055,221.31664945428,233.980581067855,426.501157041132,1.85529345557481
SDMT_139896.csv,20.01,221,20.01,11.0973,0.0876,-0.0484,186.490338774237,238.00830816461,289.749244722134,218.568976182515,234.586842362981,423.677509824333,1.81061741224244
SDMT_139896.csv,20.51,215,20.51,12.437,0.1153,-0.0433,209.103648017226,250.487501962226,304.941306736623,231.881858256771,245.649090451528,442.207162996929,1.81676799812342
SDMT_139896.csv,21.01,203,21.01,12.4679,0.0737,-0.0387,171.009910423316,236.013765875447,287.321106283153,217.186515292715,238.367095016378,419.771733291935,1.69465680902342
SDMT_139896.csv,21.51,213,21.51,12.5837,0.1294,-0.0332,214.920233682077,256.417047079665,312.159883401332,235.079222842035,251.741494022307,454.368083161316,1.84270437803912
SDMT_139896.csv,22.01,222,22.01,12.6416,0.1448,-0.0273,223.322271476176,261.451601877883,318.288906633944,238.558004588547,255.899525072639,463.762762510325,1.87289108017993
SDMT_139896.csv,22.51,208,22.51,13.4292,0.131,-0.0174,211.822479111978,259.788584998296,316.264364345752,237.14670016305,257.603019064432,460.578430088667,1.80639010762315
SDMT_139896.csv,23.0,208,23.0,17.676,0.1511,-0.0043,227.425709818799,271.124756085194,330.06492045154,255.115520516483,272.592671081586,471.828070334408,1.67373270733635
SDMT_178947.csv,0.51,569,0.51,1.4132,0.0496,0.0062,1282.13828210849,103.221035495552,125.660391038064,294.349688323361,59.9620722895485,153.143699711726,2.91507492009956
SDMT_178947.csv,1.01,192,1.01,1.4442,0.0541,-0.0158,800.475117178775,113.798998250693,138.537910913887,254.149553710627,73.2589812451472,184.140767838899,2.92484442302765
SDMT_178947.csv,1.51,192,1.51,1.043,0.0506,0.0295,708.253408435347,110.748283055321,134.823996763,233.763467788847,77.7411297626747,201.61172902044,3.10535599194024
SDMT_178947.csv,2.01,186,2.01,0.324,0.0073,0.0088,277.585213183552,77.521973093595,94.3745759400287,140.070980957523,60.5732123260145,167.062264089061,3.35141820753433
SDMT_178947.csv,2.51,186,2.51,0.3042,0.007,0.039,241.301004447027,77.6964691988311,94.5870059811857,131.134768793075,63.627547098729,175.677171440809,3.37990360355156
SDMT_178947.csv,3.01,56,3.01,0.2386,0.0019,0.0655,136.006123226121,69.5856373645144,84.712949835061,101.622054728576,57.9936443549107,154.977912989827,3.28927493028955
SDMT_178947.csv,3.51,56,3.51,0.2055,0.0021,0.0867,117.19395305944,67.8369892034627,82.5841607694329,92.5829973153649,59.7313466154212,163.051865390372,3.38810860043823
SDMT_178947.csv,4.01,77,4.01,0.2078,0.0019,0.0938,103.696671353036,68.6890850181209,83.6214948046689,88.1713467410684,61.5700442478163,166.47300798319,3.36635631881298
SDMT_178947.csv,4.51,77,4.51,0.2223,0.0026,0.1114,105.263083471151,71.4985639230711,87.041729993304,89.1498714726865,65.9296806571993,178.722943198139,3.378244871121
SDMT_178947.csv,5.01,78,5.01,0.231,0.0021,0.1217,91.6999459937418,72.2714833326516,87.9826753614889,84.9639567999878,67.0620827752135,178.565657410494,3.32246320281627
SDMT_178947.csv,5.51,78,5.51,0.2844,0.0024,0.1077,102.14016704698,78.2983928115892,95.319782553239,92.5215152619558,71.7433020854556,186.405039887076,3.22655270001875
SDMT_178947.csv,6.01,75,6.01,0.2543,0.0023,0.1352,83.5509905011361,75.9095370970064,92.4116103789643,82.9686978141903,72.0672935201987,189.338607421651,3.28267806962428
SDMT_178947.csv,6.51,75,6.51,0.2833,0.0021,0.1469,80.8170989793714,78.448325217571,95.5023089605212,83.665791130212,74.2781444461378,191.086883963063,3.20856295992508
SDMT_178947.csv,7.01,127,7.01,0.2798,0.0026,0.1803,75.0249252068694,78.7803427725553,95.9065042448499,80.2278411999573,77.0400028439003,200.161073818371,3.24824449492699
SDMT_178947.csv,7.51,127,7.51,0.3279,0.0025,0.1756,79.3681124948745,83.1400021298591,101.21391563635,85.0513160844865,80.0832169033372,202.88285470845,3.15317070793755
SDMT_178947.csv,8.01,162,8.01,0.386,0.0037,0.1829,92.3178706065097,89.1064928252277,108.477469526364,92.9621451696345,86.2297203104238,217.262990052993,3.1237711158916
SDMT_178947.csv,8.51,162,8.51,0.3861,0.0045,0.1122,96.3044420677648,92.0981719909557,112.11951372812,94.8319618326272,89.133231245175,226.303431554373,3.15729868597852
SDMT_178947.csv,9.01,133,9.01,7.3395,0.0354,0.0737,197.970850318397,185.709365094144,226.080966201567,193.06183624079,164.2307809419,306.818458399787,1.84116903383631
SDMT_178947.csv,9.51,133,9.51,5.8565,0.0204,0.0809,160.925457153613,172.985730760378,210.591324403938,174.551717475961,154.16692279221,289.04926558032,1.86511868648542
SDMT_178947.csv,10.01,149,10.01,5.3667,0.0267,0.0823,175.698889825985,176.523684631957,214.898398682383,179.149277642432,157.912600355232,303.05110726984,1.96701501911389
SDMT_178947.csv,10.51,149,10.51,2.547,0.0227,0.0936,173.470639379926,156.702472165311,190.768226983856,161.35047425062,141.854034539283,298.753648791888,2.3725238229899
SDMT_178947.csv,11.01,124,11.01,8.4054,0.0961,0.0933,286.408567849176,217.130253462667,264.33248247629,229.831648990801,192.369912034804,367.898247928102,2.00551628156765
SDMT_178947.csv,11.51,124,11.51,3.7804,0.0405,0.0968,201.754739069701,177.930762170475,216.611362642317,181.493796597696,161.577530621479,330.563383181061,2.26797410243432
