File Name,depth_input,vs_input,Depth,Qc,Fs,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SDMT_156437.csv,18.51,253,18.51,2.5639,0.0142,1.5309,2.275135988,154.7169548,188.3510754,122.9995634,159.8374329,324.3672002,0.491792139,0.295081845,0.721208683,0.459232234,-0.248486719
SDMT_156437.csv,19.01,194,19.01,3.0545,0.0646,1.1928,2.515629396,185.6409994,225.9977383,158.9118571,187.2645318,398.1631057,0.044043461,-0.152666833,0.199508468,0.035335933,-0.719003576
SDMT_156437.csv,19.51,215,19.51,7.5354,0.0348,-0.0585,1.821977682,204.8421972,249.3731097,182.1279112,204.0627476,372.2980255,0.048398115,-0.148312179,0.165928779,0.052210495,-0.549056649
SDMT_156437.csv,20.01,250,20.01,5.3642,0.0448,-0.0219,2.081578411,202.8207774,246.9122507,175.2350974,199.833964,386.2244358,0.209138199,0.012427905,0.355332432,0.223974076,-0.434957723
SDMT_156437.csv,20.51,272,20.51,17.1757,0.0439,-0.0306,1.385371944,222.1947159,270.497915,217.9415359,237.5179914,390.9721495,0.20224797,0.005537676,0.221575223,0.135558692,-0.362834262
SDMT_156437.csv,21.01,325,21.01,6.0035,0.044,0.0118,2.00968276,206.5021464,251.3939174,177.3254666,205.5649599,390.4294671,0.453514376,0.256804081,0.605838344,0.458063092,-0.183422149
SDMT_156437.csv,21.51,241,21.51,6.241,0.0676,-0.0229,2.092612448,218.3011208,265.7578862,188.6447459,215.6224792,415.4279674,0.098921536,-0.097788759,0.244931339,0.111267836,-0.544512302
SDMT_156437.csv,22.01,269,22.01,8.292,0.0119,0.065,1.596465566,191.1863061,232.7485465,167.216047,195.7147381,334.088718,0.341463002,0.144752708,0.475424709,0.318053198,-0.216695201
SDMT_156437.csv,22.51,282,22.51,8.5894,0.0231,0.1345,1.667769233,202.184987,246.138245,176.5061992,209.1455614,366.3461552,0.332724015,0.136013721,0.468551072,0.298876595,-0.261671595
SDMT_156437.csv,23.01,260,23.01,3.166,0.0134,0.1655,2.143737037,171.3539334,208.6047885,131.2000467,174.2023111,340.6842563,0.416950428,0.220240133,0.683958399,0.4004643,-0.270274483
SDMT_156437.csv,23.51,598,23.51,7.1101,0.0232,0.1832,1.776657872,199.6952412,243.1072501,168.3835363,206.0780132,370.0871354,1.096798344,0.90008805,1.267346422,1.065335952,0.479852275
SDMT_156437.csv,24.01,210,24.01,6.9517,0.015,0.2042,1.71959411,192.5667894,234.4291349,161.0915626,199.2707361,351.4975556,0.086664479,-0.110045815,0.265134616,0.052443148,-0.515095226
SDMT_156437.csv,24.51,281,24.51,10.8567,0.0223,0.192,1.529997692,207.1564642,252.1904782,184.4591732,220.8538913,373.2565257,0.304880296,0.108170001,0.420926514,0.240853312,-0.28391125
SDMT_156437.csv,25.01,314,25.01,12.6334,0.0368,0.2122,1.530046097,220.5103497,268.4473822,199.3187491,236.6343099,400.8611663,0.353448355,0.156738061,0.454487688,0.282877033,-0.244222163
SDMT_156437.csv,25.51,402,25.51,9.4817,0.0281,0.1999,1.645601365,210.8407137,256.6756514,181.7065631,223.2531366,388.1667049,0.645349152,0.448638858,0.794058993,0.588145819,0.035017189
SDMT_156437.csv,26.01,509,26.01,7.8478,0.0291,0.0572,1.761865212,208.9627075,254.389383,174.3039742,219.0653352,391.3068836,0.890292214,0.693581919,1.071647263,0.843077997,0.262955896
SDMT_156437.csv,26.51,413,26.51,12.5592,0.0271,0.1967,1.478739114,214.8249996,261.5260865,192.9032706,234.2678561,390.9315694,0.653623852,0.456913557,0.761258718,0.566982448,0.054915063
SDMT_156437.csv,27.01,438,27.01,14.2557,0.316,-0.0306,2.045311235,304.7262372,370.9710714,272.8790377,294.0559938,541.0461502,0.36280512,0.166094825,0.473190299,0.398448706,-0.21128567
SDMT_156437.csv,27.51,498,27.51,14.7115,0.2786,-0.0256,1.984458876,300.8290279,366.2266427,268.1347904,293.8138345,534.8587202,0.504057987,0.307347693,0.619110274,0.527653726,-0.071402561
SDMT_156437.csv,28.01,540,28.01,12.6103,0.2135,-0.0045,1.993380239,284.8268606,346.7457433,247.6523415,282.4979831,518.4382839,0.639687651,0.442977356,0.779543226,0.647897728,0.040748147
SDMT_156437.csv,28.51,547,28.51,16.0479,0.199,0.0132,1.823260337,289.4108065,352.3261992,257.4414061,292.2079833,516.9458415,0.636601648,0.439891354,0.753656657,0.626982982,0.056510689
SDMT_156437.csv,29,547,29,13.7883,0.31,0.0044,,304.4830273,370.6749897,264.3315325,297.0991712,549.3600139,0.585833456,0.389123162,0.727244682,0.61038281,-0.004305187
SDMT_92538.csv,0.51,191,0.51,0.2499,0.003,-0.0006,3.33570736,58.90813199,71.71424764,173.3910447,37.01704416,104.9891074,1.176294283,0.979583988,0.09672401,1.640894968,0.598416822
SDMT_92538.csv,1.01,191,1.01,0.8726,0.0077,0.0006,2.784883322,89.10198344,108.4719798,178.4345461,57.95291494,142.3832461,0.762491833,0.565781539,0.068051583,1.192642559,0.29375109
SDMT_92538.csv,1.51,191,1.51,4.4247,0.0201,-0.0216,2.024123648,133.0031596,161.9168899,185.4338626,88.66372203,180.732373,0.361900544,0.16519025,0.029575145,0.767422619,0.055256093
SDMT_92538.csv,2.01,134,2.01,9.7528,0.0451,0.0007,1.725191747,162.6989429,198.0682783,206.2081353,115.0370144,217.0855246,-0.194061717,-0.390772011,-0.431046224,0.152585859,-0.482451599
SDMT_92538.csv,2.51,118,2.51,2.8793,0.0262,0.0045,2.330888671,135.8917211,165.4333996,191.3343708,98.12585205,212.0582133,-0.141173776,-0.33788407,-0.483337905,0.184433765,-0.586176204
SDMT_92538.csv,3.01,124,3.01,0.6843,0.007,-0.0033,2.9076555,96.44290702,117.4087564,147.9704282,75.21040856,185.0464034,0.251330369,0.054620075,-0.176730879,0.499991933,-0.400325057
SDMT_92538.csv,3.51,187,3.51,2.222,0.0119,0.0081,2.325605892,127.5930232,155.330637,162.8283324,97.18846951,207.9263198,0.382262925,0.18555263,0.138412146,0.654456539,-0.106075168
SDMT_92538.csv,4.01,182,4.01,9.5029,0.033,-0.0662,1.674841336,170.857888,208.0009072,194.8046296,135.3131183,248.1979725,0.06317454,-0.133535754,-0.06799047,0.296415199,-0.310220017
SDMT_92538.csv,4.51,176,4.51,9.5914,0.0171,-0.0317,1.560911168,163.126555,198.5888496,178.2825447,132.5588071,234.7587788,0.075957684,-0.12075261,-0.012885627,0.283457621,-0.288074519
SDMT_92538.csv,5.01,179,5.01,8.8187,0.0125,0.0151,1.569206017,160.5850726,195.494871,172.2727566,131.3876363,231.3198998,0.108561956,-0.088148338,0.038306791,0.309233796,-0.256415794
SDMT_92538.csv,5.51,178,5.51,8.8533,0.0111,0.0226,1.55578636,161.461589,196.5619344,171.0237417,133.6604506,233.330588,0.097516275,-0.099194019,0.039981163,0.286480917,-0.27067273
SDMT_92538.csv,6.01,174,6.01,9.8374,0.0162,0.0279,1.540302686,168.5996581,205.2517577,178.5118943,143.4529356,250.7259371,0.031528282,-0.165182013,-0.025599935,0.193048293,-0.365305159
SDMT_92538.csv,6.51,181,6.51,8.3843,0.0093,0.0325,1.569075672,162.5686253,197.9096308,168.4913126,136.8852467,237.7563819,0.107396809,-0.089313485,0.07161284,0.279354072,-0.272749513
SDMT_92538.csv,7.01,163,7.01,7.4232,0.0075,0.037,1.615083731,160.5256529,195.422534,164.0390413,134.8722629,235.3568012,0.01529644,-0.181413855,-0.006354255,0.189422071,-0.367352465
SDMT_92538.csv,7.51,204,7.51,10.0095,0.0135,0.041,1.510672942,171.4329195,208.7009455,176.8365771,150.7033171,259.0854959,0.173927944,-0.022782351,0.142893981,0.302806877,-0.239038113
SDMT_92538.csv,8.01,189,8.01,7.4347,0.0122,0.0459,1.656884855,167.1364865,203.4705054,169.204261,145.7664124,259.3300892,0.122936252,-0.073774043,0.110640385,0.25974159,-0.316354711
SDMT_92538.csv,8.51,192,8.51,11.6749,0.0188,0.0519,1.46626951,180.052762,219.1946667,185.653198,163.97506,279.4924804,0.064245442,-0.132464852,0.033614966,0.157781029,-0.375480016
SDMT_92538.csv,9.01,231,9.01,13.92,0.0294,0.0574,1.43385487,190.4599624,231.8643021,198.7197834,177.3324414,300.921495,0.192975709,-0.003734585,0.150522002,0.26439154,-0.264431706
SDMT_92538.csv,9.51,220,9.51,10.5899,0.0179,0.061,1.512946381,180.7245326,220.0124745,183.0538714,166.0822562,285.4266498,0.196653594,-5.67007E-05,0.183847058,0.281144361,-0.260357531
SDMT_92538.csv,10.01,226,10.01,14.5696,0.0293,0.0666,1.407496923,193.1665533,235.1592822,200.4542148,183.7489929,309.0095347,0.156982212,-0.039728082,0.119949134,0.206964342,-0.312837134
SDMT_92538.csv,10.51,232,10.51,14.0084,0.0374,0.0664,1.473053858,199.4545784,242.8142694,205.7249643,188.9955898,322.8359021,0.151150838,-0.045559456,0.12019722,0.205013691,-0.330406779
SDMT_92538.csv,11.01,196,11.01,17.7988,0.0622,0.0688,1.438827937,215.8472363,262.7705485,227.2952573,206.7167002,349.6049624,-0.096456259,-0.293166553,-0.148135206,-0.053234599,-0.578689179
SDMT_92538.csv,11.51,201,11.51,18.3293,0.0427,0.0707,1.342161321,206.0775088,250.8769672,216.8877739,203.7113764,336.755514,-0.024947446,-0.22165774,-0.076075141,-0.013399262,-0.516052281
SDMT_92538.csv,12.01,230,12.01,15.8113,0.0337,0.0772,1.384396532,201.0048905,244.7016059,207.1756846,197.8679217,329.7223477,0.13475007,-0.061960224,0.104512158,0.150479563,-0.360171621
SDMT_92538.csv,12.51,177,12.51,5.2974,0.0318,-0.035,2.011225547,184.5595739,224.6812204,176.5585557,170.1460395,327.9740214,-0.041822573,-0.238532867,0.002497151,0.039492608,-0.61678467
SDMT_92538.csv,13.01,188,13.01,5.7241,0.0312,0.0629,1.961310323,186.6288003,227.2002786,177.1027167,173.6647124,330.6123267,0.007320344,-0.18938995,0.059712078,0.079315463,-0.564504508
SDMT_92538.csv,13.51,166,13.51,4.3286,0.0711,0.0535,2.328734739,196.3525343,239.0378679,191.3636165,180.5008371,370.7384057,-0.1679239,-0.364634194,-0.142187581,-0.083747627,-0.80350892
SDMT_92538.csv,14.01,170,14.01,13.5086,0.1007,0.0604,1.728393534,235.7301544,286.9758401,237.1451301,221.0990925,394.7925524,-0.3268893,-0.523599594,-0.33287388,-0.262812546,-0.842562006
SDMT_92538.csv,14.51,183,14.51,9.057,0.062,0.0002,1.844749554,214.6242878,261.2817417,207.0872088,202.4583172,372.8672285,-0.159402848,-0.356113142,-0.12365385,-0.101047872,-0.711736248
SDMT_92538.csv,15.01,192,15.01,1.0841,0.0112,0.2801,2.729837039,130.4570773,158.8173115,103.7625345,130.6130999,296.3752454,0.386451109,0.189740815,0.615390406,0.385255855,-0.434131
SDMT_92538.csv,15.51,159,15.51,7.8961,0.0254,0.0437,1.73267782,193.5190115,235.5883618,179.5609571,187.7744599,337.3290762,-0.196471556,-0.39318185,-0.121610542,-0.166337359,-0.752154739
SDMT_92538.csv,16.01,253,16.01,1.1649,0.0315,0.301,2.91667699,143.7120967,174.9538568,118.874266,146.40097,344.7796864,0.565577519,0.368867225,0.755323142,0.547040262,-0.309516134
SDMT_92538.csv,16.51,192,16.51,9.8681,0.0613,0.0815,1.790116045,219.359301,267.0461055,207.4104765,212.2659623,384.9257413,-0.133215657,-0.329925951,-0.077204436,-0.100344656,-0.695555064
SDMT_92538.csv,17.01,182,17.01,10.637,0.0859,0.0972,1.831199655,231.5214192,281.8521625,220.1561283,222.5035855,405.4576695,-0.240665706,-0.437376,-0.190330282,-0.200936529,-0.80100979
SDMT_92538.csv,17.51,247,17.51,5.601,0.0922,0.1004,2.242276106,216.7873017,263.914976,198.3508577,205.7189413,410.2639295,0.13047164,-0.066238654,0.219350866,0.182877462,-0.507412346
SDMT_92538.csv,18.01,198,18.01,1.4647,0.0163,0.5755,2.629342443,143.5834632,174.7972595,109.0100438,148.0232777,326.5996038,0.321350539,0.124640246,0.596827008,0.290897488,-0.500467937
SDMT_92538.csv,18.51,234,18.51,9.5568,0.0666,0.1351,1.830158934,224.0655254,272.7754222,206.4951136,219.6191306,400.4234855,0.043382582,-0.153327712,0.125044366,0.063426294,-0.537201585
SDMT_92538.csv,19.01,262,19.01,8.9494,0.0956,0.1601,1.965734321,233.7336604,284.5453257,214.3937927,225.8453645,422.3232897,0.11416224,-0.082548054,0.200530027,0.148493967,-0.477426606
SDMT_92538.csv,19.51,208,19.51,8.1997,0.0258,0.1293,1.713777358,199.9197757,243.3805965,177.9204727,201.4933355,358.3170808,0.039621915,-0.157088379,0.156201412,0.031781773,-0.543880215
SDMT_92538.csv,20.01,248,20.01,8.1075,0.0263,0.1431,1.723814233,200.6904775,244.3188422,177.4449951,202.9086506,361.4891608,0.211664938,0.014954644,0.334768072,0.200672865,-0.376803311
SDMT_92538.csv,20.51,230,20.51,10.2603,0.0308,0.1539,1.616962492,208.4491062,253.7641293,189.062786,214.1415957,371.9471583,0.098384392,-0.098325902,0.196000148,0.071441851,-0.480672488
SDMT_92538.csv,21.01,250,21.01,13.597,0.0339,0.1645,1.471996283,214.5335948,261.1713328,202.1217033,226.2948376,379.7055861,0.152994573,-0.043715722,0.21259091,0.099622178,-0.417935261
SDMT_92538.csv,21.51,297,21.51,7.6965,0.0074,0.1678,1.596656196,184.9275129,225.1291462,160.3772348,184.9542525,312.087571,0.473768213,0.277057918,0.616203381,0.473623628,-0.049551686
SDMT_92538.csv,22.01,269,22.01,11.944,0.0275,0.1741,1.509625325,209.7374696,255.3325717,192.475881,221.1262897,373.5311155,0.248854776,0.052144481,0.334740527,0.195977395,-0.328289929
SDMT_92538.csv,22.51,271,22.51,11.8748,0.0323,0.1744,1.541277969,213.8473578,260.3359138,194.8662387,225.3140156,383.5829706,0.236856342,0.040146048,0.329805453,0.184623767,-0.347437128
SDMT_92538.csv,23.01,270,23.01,8.3189,0.0077,0.1814,1.561105351,188.3879903,229.3419012,163.2359062,191.204832,319.2838428,0.359918345,0.163208051,0.503225527,0.345076687,-0.167658538
SDMT_92538.csv,23.51,244,23.51,11.2982,0.0218,0.1854,1.504439985,206.1887903,251.0124404,185.8616364,219.1549458,368.3649356,0.168376018,-0.028334276,0.272165719,0.107389231,-0.411905894
SDMT_92538.csv,24.01,254,24.01,16.6225,0.055,0.1922,1.451849144,233.1889881,283.8822464,220.6789315,251.6501653,418.8700171,0.085485034,-0.11122526,0.14062542,0.009294377,-0.500226383
SDMT_92538.csv,24.51,264,24.51,10.4775,0.0241,0.1921,1.562112926,208.1637011,253.4166796,183.5164625,221.1463534,376.9430458,0.237624308,0.040914014,0.363644726,0.177124388,-0.356145001
SDMT_92538.csv,25.01,263,25.01,13.4241,0.0428,0.2005,1.52473251,225.1797207,274.131834,204.5745778,241.7234187,408.9936448,0.15525519,-0.041455104,0.25122144,0.084359858,-0.441545585
SDMT_92538.csv,25.51,281,25.51,12.1401,0.0323,0.2058,1.528521988,217.4013266,264.6624845,194.2441629,234.0319471,395.9834855,0.256609593,0.059899299,0.36923873,0.182897037,-0.343017838
SDMT_92538.csv,26.01,320,26.01,19.8939,0.1389,0.1777,1.582389133,273.5444321,333.010613,257.0635693,285.1588124,482.7831277,0.15685693,-0.039853365,0.21899759,0.115274734,-0.411246546
SDMT_92538.csv,26.51,356,26.51,1.9029,0.053,0.6539,2.751439061,174.833776,212.8411187,118.380381,188.7454641,420.635534,0.71109506,0.514384765,1.101027723,0.634531374,-0.166836013
SDMT_92538.csv,27,273,27,1.5223,0.0104,1.0256,,145.8760261,177.5882056,87.54956094,162.0165209,341.9447416,0.62671467,0.430004377,1.137266751,0.521773484,-0.225177355
SDMT_156435.csv,1.51,238,1.51,2.0222,0.0316,-0.003,2.585085263,121.9862151,148.5049575,228.8405537,82.24057034,190.5738651,0.668362626,0.471652332,0.039245185,1.062621937,0.222230811
SDMT_156435.csv,2.01,207,2.01,2.1767,0.0088,0.0004,2.286851438,116.3414776,141.6331032,169.4458738,80.9359342,173.6004373,0.576189154,0.37947886,0.200185246,0.939060887,0.175962472
SDMT_156435.csv,2.51,161,2.51,4.8959,0.0209,0.002,1.972822764,143.9589987,175.2544332,184.6656231,103.9525494,206.7288006,0.111875837,-0.084834457,-0.137142382,0.437469826,-0.250003427
SDMT_156435.csv,3.01,198,3.01,5.5467,0.0167,0.0032,1.862018406,146.733963,178.6326506,176.0793314,109.2661823,210.4243899,0.299645859,0.102935565,0.117332391,0.594480086,-0.060859365
SDMT_156435.csv,3.51,306,3.51,5.1083,0.0166,0.0071,1.907681234,147.996001,180.1690447,175.0712298,112.6351582,218.4629293,0.726399849,0.529689555,0.558392183,0.999431195,0.336968762
SDMT_156435.csv,4.01,251,4.01,1.0682,0.0054,0.0176,2.610263403,107.8069295,131.2432185,143.8816802,84.99758985,193.0094173,0.845111002,0.648400708,0.556461643,1.082830038,0.262713957
SDMT_156435.csv,4.51,261,4.51,0.3382,0.0001,0.0661,2.957033685,76.70281454,93.37733944,98.0970327,53.44165518,117.3768108,1.224582004,1.02787171,0.978563289,1.585929906,0.799131042
SDMT_156435.csv,5.01,167,5.01,3.3895,0.1045,-0.0857,2.585283082,173.9182885,211.7266121,250.3859596,136.5522608,302.7100373,-0.04059177,-0.237302064,-0.405009753,0.201286408,-0.594781562
SDMT_156435.csv,5.51,242,5.51,3.8651,0.0079,-0.079,1.956138608,143.6735072,174.9068783,155.9828203,115.321999,221.8746173,0.521394312,0.324684018,0.439191851,0.741209519,0.086825291
SDMT_156435.csv,6.01,111,6.01,3.4784,0.0046,-0.0746,1.958600545,139.4772397,169.7983788,147.3645243,111.2531913,211.2417338,-0.22837123,-0.425081525,-0.283379073,-0.002278405,-0.643472934
SDMT_156435.csv,6.51,298,6.51,2.3698,0.0414,-0.0722,2.555097095,154.376772,187.9369398,193.5117737,129.1703541,286.008313,0.657697301,0.460987007,0.43175513,0.835961379,0.04107261
SDMT_156435.csv,7.01,212,7.01,2.505,0.1436,-0.0656,2.864208987,176.673588,215.0808897,248.0170709,147.3667696,342.6949214,0.18228238,-0.014427914,-0.156911303,0.363661764,-0.480254335
SDMT_156435.csv,7.51,198,7.51,0.6896,0.0041,-0.0405,2.81294995,105.5731221,128.5238008,115.8733919,92.86772144,217.5525512,0.628863217,0.432152923,0.535768885,0.7570909,-0.094173405
SDMT_156435.csv,8.01,204,8.01,0.8297,0.0201,0.0553,3.013586198,120.7078543,146.9486922,144.5331123,110.7943394,272.2665483,0.524746795,0.328036501,0.344611362,0.610444309,-0.28866155
SDMT_156435.csv,8.51,205,8.51,0.5699,0.0049,0.2178,2.949495269,100.1637346,121.9384595,103.4953291,94.9422505,229.4829027,0.716203786,0.519493492,0.683483497,0.769741162,-0.11281855
SDMT_156435.csv,9.01,164,9.01,0.736,0.0245,0.028,3.132381447,121.2883727,147.6554102,140.2617978,114.3832692,287.5488363,0.301695472,0.104985178,0.156355767,0.360311608,-0.561526283
SDMT_156435.csv,9.51,214,9.51,1.6475,0.073,-0.0682,2.925851732,158.7325805,193.2396633,193.9866261,142.7679308,337.9682525,0.298755112,0.102044818,0.098186796,0.404755565,-0.456975949
SDMT_156435.csv,10.01,247,10.01,0.5583,0.0086,-0.0213,3.06543218,108.6776105,132.3031781,108.5930406,103.7649799,257.2060596,0.821002539,0.624292244,0.821781014,0.867259803,-0.040489215
SDMT_156435.csv,10.51,268,10.51,0.6819,0.0031,0.223,2.778528807,105.0129589,127.841863,95.64113861,99.46314287,228.3872188,0.93690322,0.740192926,1.030383933,0.991199828,0.159944464
SDMT_156435.csv,11.01,228,11.01,1.4815,0.0123,-0.0644,2.566039241,137.5406218,167.440757,136.1455594,126.3216705,278.0243307,0.505426324,0.30871603,0.515621026,0.590514035,-0.198363001
SDMT_156435.csv,11.51,271,11.51,1.551,0.0283,0.0032,2.718361434,147.9011274,180.0535464,152.7200404,137.9568076,313.4401137,0.605574828,0.408864534,0.573512377,0.675178173,-0.145489496
SDMT_156435.csv,12.01,275,12.01,1.8781,0.014,0.1382,2.45295936,145.1862659,176.7484977,139.1176334,135.3551862,289.5384862,0.638753587,0.442043293,0.681451239,0.708868765,-0.051517131
SDMT_156435.csv,12.51,253,12.51,2.5027,0.0336,0.1674,2.471519111,164.6619612,200.4580398,163.6319772,153.4307406,328.502127,0.429494836,0.232784542,0.435769624,0.500140225,-0.261153824
SDMT_156435.csv,13.01,364,13.01,4.162,0.0273,0.1135,2.12135868,176.5296639,214.9056779,169.2797862,164.0468555,324.1573631,0.723664938,0.526954643,0.765600982,0.797001776,0.115924781
SDMT_156435.csv,13.51,317,13.51,4.0732,0.0072,0.1465,1.917889153,160.2919003,195.1379656,145.4950724,147.9549001,275.1581036,0.681905244,0.48519495,0.778759555,0.761994276,0.141555919
SDMT_156435.csv,14.01,172,14.01,7.1168,0.0361,0.1143,1.863609175,195.8446122,238.4195279,187.6202395,185.1525629,343.8677501,-0.129827073,-0.326537367,-0.08692544,-0.073685673,-0.692762659
SDMT_156435.csv,14.51,231,14.51,6.5722,0.0279,0.1236,1.857143766,189.9644339,231.26105,178.751863,180.9242844,335.3059167,0.195580846,-0.001129449,0.256419107,0.244339085,-0.372625589
SDMT_156435.csv,15.01,333,15.01,6.1242,0.0217,0.1214,1.850490517,184.8966231,225.0915412,171.1122795,177.0569268,327.150811,0.588345615,0.391635321,0.665822544,0.631671189,0.01772123
SDMT_156435.csv,15.51,289,15.51,6.9005,0.0256,0.1347,1.812081372,190.9280877,232.4341937,177.230723,184.2852689,337.3365911,0.414529835,0.217819541,0.488974285,0.449941757,-0.15465453
SDMT_156435.csv,16.01,293,16.01,12.2269,0.0543,-0.0728,1.632281108,218.8753044,266.4568924,212.7458809,214.8822561,376.5658059,0.291670428,0.094960133,0.320074203,0.310082377,-0.250920206
SDMT_156435.csv,16.51,289,16.51,7.5185,0.0484,0.0948,1.897016225,207.6487047,252.7897274,194.2922368,200.1504486,372.5315272,0.330578956,0.133868662,0.397063287,0.367357361,-0.253894983
SDMT_156435.csv,17.01,261,17.01,2.5359,0.0227,0.3784,2.375109472,164.7231481,200.5325282,142.3692868,162.0685678,337.4441363,0.460254233,0.263543938,0.606096114,0.476500904,-0.256879567
SDMT_156435.csv,17.51,349,17.51,1.7905,0.0133,0.3702,2.470873562,148.6676867,180.986749,121.5888172,148.6480994,316.2888438,0.853358398,0.656648104,1.054426921,0.853490159,0.098416063
SDMT_156435.csv,18.01,281,18.01,2.1767,0.0118,1.1855,2.335927674,148.7490133,181.0857554,119.8295595,152.5667296,314.0863735,0.636094258,0.439383964,0.852284274,0.610752598,-0.111313354
SDMT_156435.csv,18.51,274,18.51,3.0071,0.0183,1.5105,2.230717342,163.2055825,198.6850569,135.3613859,167.0296385,335.6375291,0.518117458,0.321407164,0.705179972,0.494956834,-0.202903689
SDMT_156435.csv,19.01,278,19.01,21.8523,0.3526,0.1832,1.821155438,310.4079815,377.8879774,316.8728337,286.2113639,503.7339362,-0.110266388,-0.306976682,-0.130879424,-0.029109459,-0.594427111
SDMT_156435.csv,19.51,254,19.51,19.2668,0.2826,0.2272,1.823918167,296.6283275,361.1127465,296.7377569,277.9516227,492.2149677,-0.155145666,-0.35185596,-0.155514508,-0.090112812,-0.66158128
SDMT_156435.csv,20.01,222,20.01,22.4741,0.4278,0.1878,1.870644292,323.6885358,394.0556089,328.6298016,296.2100237,523.4063887,-0.377104362,-0.573814657,-0.392254512,-0.28839136,-0.857680814
SDMT_156435.csv,20.51,246,20.51,3.0207,0.016,1.9611,2.202460253,161.5430866,196.6611489,127.1652237,170.0676571,338.5130856,0.420559639,0.223849345,0.659844321,0.369135195,-0.319231213
SDMT_156435.csv,21.01,226,21.01,18.9708,0.0273,0.0091,1.250440741,211.0662926,256.9502693,212.5714363,233.1836512,370.0773662,0.068362732,-0.128347562,0.061256897,-0.031291346,-0.493177082
SDMT_156435.csv,21.51,287,21.51,15.5294,0.0521,0.14,1.480367714,227.9870209,277.5494167,217.8179567,240.6111016,404.3162792,0.230193514,0.03348322,0.275822563,0.176300272,-0.342715225
SDMT_156435.csv,22.01,260,22.01,11.1956,0.0295,-0.0427,1.558749021,210.8096128,256.6377895,192.2630833,220.3556771,376.7753126,0.209726214,0.01301592,0.301816971,0.165438676,-0.370967391
SDMT_156435.csv,22.51,309,22.51,9.3185,0.0215,0.1284,1.609956274,202.2164092,246.1764981,179.1780039,210.3567383,363.1624321,0.42400282,0.227292526,0.54496153,0.384536434,-0.161508929
SDMT_156435.csv,23.01,269,23.01,11.0913,0.0292,0.1303,1.562302046,211.3708003,257.3209743,190.9587121,222.6049887,380.5023127,0.241097441,0.044387147,0.342654142,0.18931253,-0.346780876
SDMT_156435.csv,23.51,282,23.51,9.0481,0.0249,0.1591,1.650950041,205.5576335,250.2440756,179.7381414,214.6124261,374.1718493,0.316180621,0.119470327,0.450406049,0.273073339,-0.282808111
SDMT_156435.csv,24.01,401,24.01,10.6472,0.016,0.1125,1.496357918,201.0412597,244.7458814,180.1126508,213.0250625,355.5790061,0.690451268,0.493740974,0.800378934,0.632551604,0.120213963
SDMT_156435.csv,24.51,383,24.51,6.1311,0.0261,0.1971,1.88458256,199.6802306,243.0889764,164.5208807,206.0828991,379.3627312,0.651317749,0.454607455,0.844997493,0.619756479,0.009542167
SDMT_156435.csv,25.01,393,25.01,10.763,0.0262,0.1688,1.560678638,210.7811913,256.6031894,186.8027175,224.8075215,383.0875112,0.622989025,0.42627873,0.743756539,0.558565036,0.02554616
SDMT_156435.csv,25.51,292,25.51,8.9979,0.0183,0.1998,1.605284833,201.886348,245.7746845,173.7238968,213.8272735,366.9752607,0.369048897,0.172338603,0.519286563,0.311585246,-0.228540634
SDMT_156435.csv,26.01,502,26.01,7.0087,0.0171,0.2214,1.734196685,196.5910653,239.3282534,162.1944497,206.2231014,364.8694283,0.937474359,0.740764065,1.129804197,0.88964152,0.319060561
SDMT_156435.csv,26.51,349,26.51,11.0358,0.0404,-0.0553,1.628153156,223.2221792,271.7487399,195.4814056,237.694499,411.3663301,0.446904327,0.250194033,0.579606659,0.384085691,-0.164412209
SDMT_156435.csv,27.01,379,27.01,13.0077,0.0321,0.1308,1.487652203,219.6257755,267.3705093,197.6691948,240.0305105,401.6300629,0.545611128,0.348900833,0.650941305,0.456770163,-0.057995218
SDMT_156435.csv,27.51,379,27.51,8.3876,0.0542,-0.0094,1.858193021,226.919661,276.2500221,189.1413722,236.5494694,430.5322622,0.512940167,0.316229872,0.695041469,0.471378846,-0.127486057
SDMT_156435.csv,28.01,343,28.01,23.1269,0.2801,-0.0694,1.709179707,314.6209655,383.0168275,296.2757718,315.3049321,539.4797468,0.086361817,-0.110348477,0.146439765,0.084190238,-0.452874796
SDMT_156435.csv,28.51,651,28.51,10.6703,0.0346,-0.0798,1.616498891,220.8593117,268.8722055,189.4954205,238.2910881,410.5465919,1.080983742,0.884273448,1.234144784,1.005016657,0.461020219
SDMT_156435.csv,29,641,29,11.0979,0.5134,0.0798,,317.940516,387.0580195,278.0834259,301.5154038,585.7230109,0.701165148,0.504454854,0.835108295,0.754208352,0.090182457
SDMT_92544.csv,0.51,230,0.51,3.4072,0.021,-0.0015,2.184958296,112.3859812,136.8177163,202.9746836,63.37701664,137.848886,0.716140102,0.519429807,0.124998049,1.288978027,0.511921253
SDMT_92544.csv,1.01,140,1.01,9.4657,0.2366,-0.0245,2.202057473,184.4819191,224.5866841,322.2595696,108.5496387,226.2030776,-0.275909037,-0.472619331,-0.833714915,0.254434855,-0.479790747
SDMT_92544.csv,1.51,564,1.51,6.5826,0.0443,0.0013,1.956043981,150.7577963,183.5312302,209.5723465,100.2476403,200.8766924,1.3193797,1.122669407,0.989985242,1.727410724,1.032363002
